job_id,customer_id,visit_date,visit_status,customer_feedback
JOB00052738,CUST00056634,2026-07-11,Completed,Good
JOB00052739,CUST00056635,2026-07-12,Completed,Poor
JOB00052740,CUST00056636,2026-07-10,Completed,Good
JOB00052741,CUST00056637,2026-07-13,Parts Required,Poor
JOB00052742,CUST00056638,2026-07-15,Completed,Average
JOB00052743,CUST00056639,2026-07-10,Parts Required,Poor
JOB00052744,CUST00056640,2026-07-09,Parts Required,Poor
JOB00052745,CUST00056641,2026-07-15,Parts Required,Average
JOB00052746,CUST00056642,2026-07-12,Completed,Good
JOB00052747,CUST00056643,2026-07-12,Parts Required,Average
JOB00052748,CUST00056644,2026-07-14,Completed,Average
JOB00052749,CUST00056645,2026-07-15,Parts Required,Good
JOB00052750,CUST00056646,2026-07-09,Completed,Average
JOB00052751,CUST00056647,2026-07-09,Parts Required,Average
JOB00052752,CUST00056648,2026-07-15,Parts Required,Average
JOB00052753,CUST00056649,2026-07-15,Completed,Poor
JOB00052754,CUST00056650,2026-07-13,Parts Required,Average
JOB00052755,CUST00056651,2026-07-15,Completed,Good
JOB00052756,CUST00056652,2026-07-15,Completed,Good
JOB00052757,CUST00056653,2026-07-12,Completed,Poor
JOB00052758,CUST00056654,2026-07-15,Parts Required,Good
JOB00052759,CUST00056655,2026-07-15,Parts Required,Poor
JOB00052760,CUST00056656,2026-07-14,Completed,Good
JOB00052761,CUST00056657,2026-07-10,Parts Required,Poor
JOB00052762,CUST00056658,2026-07-11,Parts Required,Good
JOB00052763,CUST00056659,2026-07-13,Parts Required,Poor
JOB00052764,CUST00056660,2026-07-13,Parts Required,Good
JOB00052765,CUST00056661,2026-07-10,Completed,Average
JOB00052766,CUST00056662,2026-07-14,Completed,Poor
JOB00052767,CUST00056663,2026-07-13,Parts Required,Poor
JOB00052768,CUST00056664,2026-07-12,Parts Required,Poor
JOB00052769,CUST00056665,2026-07-14,Parts Required,Average
JOB00052770,CUST00056666,2026-07-14,Parts Required,Poor
JOB00052771,CUST00056667,2026-07-12,Completed,Poor
JOB00052772,CUST00056668,2026-07-14,Parts Required,Poor
JOB00052773,CUST00056669,2026-07-09,Completed,Good
JOB00052774,CUST00056670,2026-07-09,Parts Required,Poor
JOB00052775,CUST00056671,2026-07-11,Parts Required,Average
JOB00052776,CUST00056672,2026-07-13,Parts Required,Average
JOB00052777,CUST00056673,2026-07-13,Parts Required,Poor
JOB00052778,CUST00056674,2026-07-10,Parts Required,Average
JOB00052779,CUST00056675,2026-07-14,Parts Required,Good
JOB00052780,CUST00056676,2026-07-14,Completed,Average
JOB00052781,CUST00056677,2026-07-15,Completed,Good
JOB00052782,CUST00056678,2026-07-13,Parts Required,Average
JOB00052783,CUST00056679,2026-07-09,Parts Required,Poor
JOB00052784,CUST00056680,2026-07-14,Completed,Poor
JOB00052785,CUST00056681,2026-07-12,Parts Required,Average
JOB00052786,CUST00056682,2026-07-09,Completed,Good
JOB00052787,CUST00056683,2026-07-09,Parts Required,Good
JOB00052788,CUST00056684,2026-07-12,Completed,Good
JOB00052789,CUST00056685,2026-07-12,Completed,Good
JOB00052790,CUST00056686,2026-07-13,Parts Required,Good
JOB00052791,CUST00056687,2026-07-15,Completed,Good
JOB00052792,CUST00056688,2026-07-11,Completed,Average
JOB00052793,CUST00056689,2026-07-11,Completed,Average
JOB00052794,CUST00056690,2026-07-12,Parts Required,Poor
JOB00052795,CUST00056691,2026-07-14,Completed,Good
JOB00052796,CUST00056692,2026-07-14,Completed,Good
JOB00052797,CUST00056693,2026-07-12,Completed,Good
JOB00052798,CUST00056694,2026-07-09,Completed,Poor
JOB00052799,CUST00056695,2026-07-11,Completed,Average
JOB00052800,CUST00056696,2026-07-10,Completed,Good
JOB00052801,CUST00056697,2026-07-11,Completed,Good
JOB00052802,CUST00056698,2026-07-13,Parts Required,Good
JOB00052803,CUST00056699,2026-07-14,Parts Required,Average
JOB00052804,CUST00056700,2026-07-12,Parts Required,Poor
JOB00052805,CUST00056701,2026-07-09,Completed,Average
JOB00052806,CUST00056702,2026-07-13,Completed,Good
JOB00052807,CUST00056703,2026-07-10,Completed,Good
JOB00052808,CUST00056704,2026-07-09,Completed,Poor
JOB00052809,CUST00056705,2026-07-15,Parts Required,Average
JOB00052810,CUST00056706,2026-07-15,Completed,Poor
JOB00052811,CUST00056707,2026-07-12,Parts Required,Poor
JOB00052812,CUST00056708,2026-07-15,Completed,Average
JOB00052813,CUST00056709,2026-07-13,Parts Required,Good
JOB00052814,CUST00056710,2026-07-15,Completed,Good
JOB00052815,CUST00056711,2026-07-10,Parts Required,Good
JOB00052816,CUST00056712,2026-07-10,Parts Required,Average
JOB00052817,CUST00056713,2026-07-11,Parts Required,Poor
JOB00052818,CUST00056714,2026-07-15,Completed,Good
JOB00052819,CUST00056715,2026-07-14,Completed,Poor
JOB00052820,CUST00056716,2026-07-12,Completed,Good
JOB00052821,CUST00056717,2026-07-15,Completed,Good
JOB00052822,CUST00056718,2026-07-11,Completed,Average
JOB00052823,CUST00056719,2026-07-12,Parts Required,Good
JOB00052824,CUST00056720,2026-07-10,Completed,Average
JOB00052825,CUST00056721,2026-07-12,Completed,Good
JOB00052826,CUST00056722,2026-07-14,Completed,Average
JOB00052827,CUST00056723,2026-07-14,Completed,Poor
JOB00052828,CUST00056724,2026-07-10,Completed,Average
JOB00052829,CUST00056725,2026-07-09,Parts Required,Good
JOB00052830,CUST00056726,2026-07-14,Completed,Poor
JOB00052831,CUST00056727,2026-07-12,Parts Required,Good
JOB00052832,CUST00056728,2026-07-14,Parts Required,Good
JOB00052833,CUST00056729,2026-07-11,Parts Required,Average
JOB00052834,CUST00056730,2026-07-12,Parts Required,Poor
JOB00052835,CUST00056731,2026-07-11,Parts Required,Average
JOB00052836,CUST00056732,2026-07-12,Parts Required,Good
JOB00052837,CUST00056733,2026-07-11,Parts Required,Average
JOB00052838,CUST00056734,2026-07-12,Completed,Poor
JOB00052839,CUST00056735,2026-07-11,Completed,Poor
JOB00052840,CUST00056736,2026-07-15,Parts Required,Average
JOB00052841,CUST00056737,2026-07-11,Completed,Good
JOB00052842,CUST00056738,2026-07-14,Completed,Good
JOB00052843,CUST00056739,2026-07-15,Parts Required,Poor
JOB00052844,CUST00056740,2026-07-15,Completed,Good
JOB00052845,CUST00056741,2026-07-14,Completed,Good
JOB00052846,CUST00056742,2026-07-14,Parts Required,Good
JOB00052847,CUST00056743,2026-07-15,Completed,Poor
JOB00052848,CUST00056744,2026-07-09,Parts Required,Average
JOB00052849,CUST00056745,2026-07-12,Completed,Poor
JOB00052850,CUST00056746,2026-07-09,Completed,Poor
JOB00052851,CUST00056747,2026-07-14,Parts Required,Good
JOB00052852,CUST00056748,2026-07-14,Parts Required,Poor
JOB00052853,CUST00056749,2026-07-13,Parts Required,Poor
JOB00052854,CUST00056750,2026-07-10,Completed,Average
JOB00052855,CUST00056751,2026-07-09,Completed,Good
JOB00052856,CUST00056752,2026-07-14,Parts Required,Good
JOB00052857,CUST00056753,2026-07-14,Parts Required,Good
JOB00052858,CUST00056754,2026-07-12,Parts Required,Average
JOB00052859,CUST00056755,2026-07-15,Completed,Poor
JOB00052860,CUST00056756,2026-07-10,Parts Required,Average
JOB00052861,CUST00056757,2026-07-12,Completed,Good
JOB00052862,CUST00056758,2026-07-12,Completed,Good
JOB00052863,CUST00056759,2026-07-15,Completed,Average
JOB00052864,CUST00056760,2026-07-13,Completed,Average
JOB00052865,CUST00056761,2026-07-11,Parts Required,Average
JOB00052866,CUST00056762,2026-07-14,Parts Required,Average
JOB00052867,CUST00056763,2026-07-12,Parts Required,Poor
JOB00052868,CUST00056764,2026-07-12,Completed,Average
JOB00052869,CUST00056765,2026-07-14,Completed,Poor
JOB00052870,CUST00056766,2026-07-09,Parts Required,Average
JOB00052871,CUST00056767,2026-07-12,Completed,Average
JOB00052872,CUST00056768,2026-07-10,Completed,Average
JOB00052873,CUST00056769,2026-07-12,Completed,Good
JOB00052874,CUST00056770,2026-07-12,Parts Required,Good
JOB00052875,CUST00056771,2026-07-15,Completed,Average
JOB00052876,CUST00056772,2026-07-14,Completed,Average
JOB00052877,CUST00056773,2026-07-09,Completed,Good
JOB00052878,CUST00056774,2026-07-09,Parts Required,Poor
JOB00052879,CUST00056775,2026-07-11,Completed,Poor
JOB00052880,CUST00056776,2026-07-10,Parts Required,Good
JOB00052881,CUST00056777,2026-07-09,Parts Required,Poor
JOB00052882,CUST00056778,2026-07-11,Completed,Good
JOB00052883,CUST00056779,2026-07-11,Parts Required,Poor
JOB00052884,CUST00056780,2026-07-10,Completed,Average
JOB00052885,CUST00056781,2026-07-13,Completed,Good
JOB00052886,CUST00056782,2026-07-11,Completed,Good
JOB00052887,CUST00056783,2026-07-10,Parts Required,Poor
JOB00052888,CUST00056784,2026-07-15,Parts Required,Good
JOB00052889,CUST00056785,2026-07-11,Parts Required,Average
JOB00052890,CUST00056786,2026-07-11,Completed,Good
JOB00052891,CUST00056787,2026-07-09,Parts Required,Average
JOB00052892,CUST00056788,2026-07-15,Parts Required,Poor
JOB00052893,CUST00056789,2026-07-13,Parts Required,Good
JOB00052894,CUST00056790,2026-07-14,Parts Required,Average
JOB00052895,CUST00056791,2026-07-13,Completed,Poor
JOB00052896,CUST00056792,2026-07-09,Parts Required,Poor
JOB00052897,CUST00056793,2026-07-09,Completed,Average
JOB00052898,CUST00056794,2026-07-15,Parts Required,Poor
JOB00052899,CUST00056795,2026-07-12,Parts Required,Average
JOB00052900,CUST00056796,2026-07-10,Completed,Poor
JOB00052901,CUST00056797,2026-07-13,Parts Required,Good
JOB00052902,CUST00056798,2026-07-10,Completed,Poor
JOB00052903,CUST00056799,2026-07-10,Completed,Poor
JOB00052904,CUST00056800,2026-07-11,Completed,Poor
JOB00052905,CUST00056801,2026-07-11,Parts Required,Poor
JOB00052906,CUST00056802,2026-07-15,Parts Required,Poor
JOB00052907,CUST00056803,2026-07-09,Completed,Average
JOB00052908,CUST00056804,2026-07-13,Parts Required,Good
JOB00052909,CUST00056805,2026-07-12,Parts Required,Poor
JOB00052910,CUST00056806,2026-07-12,Completed,Average
JOB00052911,CUST00056807,2026-07-13,Completed,Poor
JOB00052912,CUST00056808,2026-07-12,Parts Required,Poor
JOB00052913,CUST00056809,2026-07-13,Completed,Average
JOB00052914,CUST00056810,2026-07-10,Completed,Poor
JOB00052915,CUST00056811,2026-07-12,Completed,Average
JOB00052916,CUST00056812,2026-07-13,Parts Required,Average
JOB00052917,CUST00056813,2026-07-10,Completed,Good
JOB00052918,CUST00056814,2026-07-13,Completed,Good
JOB00052919,CUST00056815,2026-07-12,Completed,Good
JOB00052920,CUST00056816,2026-07-12,Parts Required,Poor
JOB00052921,CUST00056817,2026-07-10,Parts Required,Average
JOB00052922,CUST00056818,2026-07-11,Parts Required,Poor
JOB00052923,CUST00056819,2026-07-11,Parts Required,Good
JOB00052924,CUST00056820,2026-07-14,Completed,Good
JOB00052925,CUST00056821,2026-07-15,Completed,Average
JOB00052926,CUST00056822,2026-07-15,Parts Required,Poor
JOB00052927,CUST00056823,2026-07-09,Parts Required,Poor
JOB00052928,CUST00056824,2026-07-12,Completed,Good
JOB00052929,CUST00056825,2026-07-11,Parts Required,Good
JOB00052930,CUST00056826,2026-07-10,Completed,Average
JOB00052931,CUST00056827,2026-07-09,Parts Required,Poor
JOB00052932,CUST00056828,2026-07-11,Completed,Poor
JOB00052933,CUST00056829,2026-07-12,Parts Required,Average
JOB00052934,CUST00056830,2026-07-11,Parts Required,Poor
JOB00052935,CUST00056831,2026-07-09,Parts Required,Poor
JOB00052936,CUST00056832,2026-07-12,Parts Required,Good
JOB00052937,CUST00056833,2026-07-10,Parts Required,Good
JOB00052938,CUST00056834,2026-07-09,Completed,Average
JOB00052939,CUST00056835,2026-07-12,Parts Required,Good
JOB00052940,CUST00056836,2026-07-11,Completed,Average
JOB00052941,CUST00056837,2026-07-13,Parts Required,Good
JOB00052942,CUST00056838,2026-07-10,Completed,Average
JOB00052943,CUST00056839,2026-07-10,Completed,Good
JOB00052944,CUST00056840,2026-07-13,Parts Required,Poor
JOB00052945,CUST00056841,2026-07-12,Completed,Poor
JOB00052946,CUST00056842,2026-07-10,Completed,Average
JOB00052947,CUST00056843,2026-07-14,Completed,Good
JOB00052948,CUST00056844,2026-07-09,Parts Required,Good
JOB00052949,CUST00056845,2026-07-10,Completed,Good
JOB00052950,CUST00056846,2026-07-15,Parts Required,Poor
JOB00052951,CUST00056847,2026-07-12,Parts Required,Average
JOB00052952,CUST00056848,2026-07-15,Completed,Average
JOB00052953,CUST00056849,2026-07-09,Completed,Average
JOB00052954,CUST00056850,2026-07-15,Completed,Average
JOB00052955,CUST00056851,2026-07-15,Parts Required,Poor
JOB00052956,CUST00056852,2026-07-12,Parts Required,Average
JOB00052957,CUST00056853,2026-07-11,Parts Required,Poor
JOB00052958,CUST00056854,2026-07-14,Completed,Poor
JOB00052959,CUST00056855,2026-07-13,Completed,Poor
JOB00052960,CUST00056856,2026-07-12,Completed,Poor
JOB00052961,CUST00056857,2026-07-09,Completed,Average
JOB00052962,CUST00056858,2026-07-12,Parts Required,Poor
JOB00052963,CUST00056859,2026-07-12,Parts Required,Average
JOB00052964,CUST00056860,2026-07-15,Parts Required,Good
JOB00052965,CUST00056861,2026-07-12,Parts Required,Average
JOB00052966,CUST00056862,2026-07-11,Parts Required,Average
JOB00052967,CUST00056863,2026-07-14,Completed,Average
JOB00052968,CUST00056864,2026-07-14,Parts Required,Good
JOB00052969,CUST00056865,2026-07-11,Parts Required,Poor
JOB00052970,CUST00056866,2026-07-12,Completed,Good
JOB00052971,CUST00056867,2026-07-13,Completed,Poor
JOB00052972,CUST00056868,2026-07-14,Parts Required,Average
JOB00052973,CUST00056869,2026-07-14,Completed,Poor
JOB00052974,CUST00056870,2026-07-11,Completed,Average
JOB00052975,CUST00056871,2026-07-12,Parts Required,Average
JOB00052976,CUST00056872,2026-07-13,Completed,Average
JOB00052977,CUST00056873,2026-07-10,Parts Required,Poor
JOB00052978,CUST00056874,2026-07-14,Completed,Good
JOB00052979,CUST00056875,2026-07-09,Completed,Poor
JOB00052980,CUST00056876,2026-07-11,Completed,Average
JOB00052981,CUST00056877,2026-07-11,Parts Required,Good
JOB00052982,CUST00056878,2026-07-10,Parts Required,Poor
JOB00052983,CUST00056879,2026-07-13,Completed,Poor
JOB00052984,CUST00056880,2026-07-14,Completed,Good
JOB00052985,CUST00056881,2026-07-12,Completed,Good
JOB00052986,CUST00056882,2026-07-09,Parts Required,Average
JOB00052987,CUST00056883,2026-07-09,Parts Required,Average
JOB00052988,CUST00056884,2026-07-09,Completed,Good
JOB00052989,CUST00056885,2026-07-14,Parts Required,Good
JOB00052990,CUST00056886,2026-07-12,Completed,Good
JOB00052991,CUST00056887,2026-07-13,Completed,Good
JOB00052992,CUST00056888,2026-07-13,Parts Required,Average
JOB00052993,CUST00056889,2026-07-15,Completed,Good
JOB00052994,CUST00056890,2026-07-12,Completed,Average
JOB00052995,CUST00056891,2026-07-13,Completed,Poor
JOB00052996,CUST00056892,2026-07-11,Completed,Poor
JOB00052997,CUST00056893,2026-07-10,Completed,Poor
JOB00052998,CUST00056894,2026-07-12,Parts Required,Good
JOB00052999,CUST00056895,2026-07-14,Parts Required,Average
JOB00053000,CUST00056896,2026-07-15,Parts Required,Poor
JOB00053001,CUST00056897,2026-07-10,Parts Required,Good
JOB00053002,CUST00056898,2026-07-11,Completed,Poor
JOB00053003,CUST00056899,2026-07-11,Completed,Good
JOB00053004,CUST00056900,2026-07-13,Parts Required,Average
JOB00053005,CUST00056901,2026-07-13,Completed,Good
JOB00053006,CUST00056902,2026-07-15,Completed,Good
JOB00053007,CUST00056903,2026-07-09,Completed,Average
JOB00053008,CUST00056904,2026-07-10,Parts Required,Good
JOB00053009,CUST00056905,2026-07-15,Parts Required,Poor
JOB00053010,CUST00056906,2026-07-14,Parts Required,Good
JOB00053011,CUST00056907,2026-07-15,Parts Required,Average
JOB00053012,CUST00056908,2026-07-09,Completed,Poor
JOB00053013,CUST00056909,2026-07-13,Parts Required,Poor
JOB00053014,CUST00056910,2026-07-10,Parts Required,Good
JOB00053015,CUST00056911,2026-07-15,Completed,Poor
JOB00053016,CUST00056912,2026-07-14,Completed,Poor
JOB00053017,CUST00056913,2026-07-14,Completed,Poor
JOB00053018,CUST00056914,2026-07-10,Parts Required,Poor
JOB00053019,CUST00056915,2026-07-12,Completed,Good
JOB00053020,CUST00056916,2026-07-12,Completed,Poor
JOB00053021,CUST00056917,2026-07-12,Parts Required,Good
JOB00053022,CUST00056918,2026-07-15,Parts Required,Good
JOB00053023,CUST00056919,2026-07-11,Completed,Average
JOB00053024,CUST00056920,2026-07-10,Completed,Good
JOB00053025,CUST00056921,2026-07-14,Completed,Poor
JOB00053026,CUST00056922,2026-07-15,Parts Required,Average
JOB00053027,CUST00056923,2026-07-11,Parts Required,Good
JOB00053028,CUST00056924,2026-07-15,Completed,Average
JOB00053029,CUST00056925,2026-07-10,Completed,Average
JOB00053030,CUST00056926,2026-07-14,Completed,Good
JOB00053031,CUST00056927,2026-07-13,Completed,Average
JOB00053032,CUST00056928,2026-07-12,Parts Required,Average
JOB00053033,CUST00056929,2026-07-10,Parts Required,Poor
JOB00053034,CUST00056930,2026-07-12,Parts Required,Average
JOB00053035,CUST00056931,2026-07-13,Parts Required,Poor
JOB00053036,CUST00056932,2026-07-09,Completed,Average
JOB00053037,CUST00056933,2026-07-13,Parts Required,Poor
JOB00053038,CUST00056934,2026-07-15,Completed,Poor
JOB00053039,CUST00056935,2026-07-15,Parts Required,Good
JOB00053040,CUST00056936,2026-07-09,Parts Required,Average
JOB00053041,CUST00056937,2026-07-13,Completed,Average
JOB00053042,CUST00056938,2026-07-14,Parts Required,Average
JOB00053043,CUST00056939,2026-07-13,Completed,Poor
JOB00053044,CUST00056940,2026-07-15,Parts Required,Poor
JOB00053045,CUST00056941,2026-07-13,Completed,Average
JOB00053046,CUST00056942,2026-07-13,Completed,Average
JOB00053047,CUST00056943,2026-07-14,Completed,Good
JOB00053048,CUST00056944,2026-07-12,Parts Required,Poor
JOB00053049,CUST00056945,2026-07-09,Parts Required,Average
JOB00053050,CUST00056946,2026-07-11,Parts Required,Average
JOB00053051,CUST00056947,2026-07-15,Parts Required,Average
JOB00053052,CUST00056948,2026-07-09,Completed,Poor
JOB00053053,CUST00056949,2026-07-11,Completed,Average
JOB00053054,CUST00056950,2026-07-15,Parts Required,Good
JOB00053055,CUST00056951,2026-07-11,Completed,Average
JOB00053056,CUST00056952,2026-07-10,Completed,Average
JOB00053057,CUST00056953,2026-07-11,Completed,Good
JOB00053058,CUST00056954,2026-07-09,Parts Required,Poor
JOB00053059,CUST00056955,2026-07-14,Completed,Poor
JOB00053060,CUST00056956,2026-07-10,Parts Required,Average
JOB00053061,CUST00056957,2026-07-11,Parts Required,Poor
JOB00053062,CUST00056958,2026-07-09,Parts Required,Poor
JOB00053063,CUST00056959,2026-07-12,Parts Required,Poor
JOB00053064,CUST00056960,2026-07-10,Completed,Poor
JOB00053065,CUST00056961,2026-07-11,Parts Required,Good
JOB00053066,CUST00056962,2026-07-13,Parts Required,Average
JOB00053067,CUST00056963,2026-07-10,Parts Required,Poor
JOB00053068,CUST00056964,2026-07-14,Parts Required,Poor
JOB00053069,CUST00056965,2026-07-12,Completed,Poor
JOB00053070,CUST00056966,2026-07-15,Completed,Good
JOB00053071,CUST00056967,2026-07-13,Parts Required,Poor
JOB00053072,CUST00056968,2026-07-14,Completed,Poor
JOB00053073,CUST00056969,2026-07-09,Parts Required,Poor
JOB00053074,CUST00056970,2026-07-14,Parts Required,Good
JOB00053075,CUST00056971,2026-07-10,Completed,Good
JOB00053076,CUST00056972,2026-07-09,Completed,Good
JOB00053077,CUST00056973,2026-07-13,Parts Required,Poor
JOB00053078,CUST00056974,2026-07-11,Parts Required,Average
JOB00053079,CUST00056975,2026-07-10,Parts Required,Poor
JOB00053080,CUST00056976,2026-07-12,Completed,Average
JOB00053081,CUST00056977,2026-07-12,Parts Required,Good
JOB00053082,CUST00056978,2026-07-11,Completed,Average
JOB00053083,CUST00056979,2026-07-15,Completed,Average
JOB00053084,CUST00056980,2026-07-10,Completed,Good
JOB00053085,CUST00056981,2026-07-14,Parts Required,Poor
JOB00053086,CUST00056982,2026-07-09,Parts Required,Average
JOB00053087,CUST00056983,2026-07-15,Completed,Poor
JOB00053088,CUST00056984,2026-07-10,Completed,Good
