job_id,customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
JOB00112779,CUST00121066,2026-07-22,Emergency,Part_F8,F11,System error occurred due to component failure
JOB00112780,CUST00121067,2026-07-17,Emergency,Part_R16,F27,System error occurred due to component failure
JOB00112781,CUST00121068,2026-07-18,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00112782,CUST00121069,2026-07-18,Emergency,Part_R9,F69,System error occurred due to component failure
JOB00112783,CUST00121070,2026-07-21,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00112784,CUST00121071,2026-07-17,Emergency,Part_F8,F11,System error occurred due to component failure
JOB00112785,CUST00121072,2026-07-16,Emergency,Part_Y1,F30,System error occurred due to component failure
JOB00112786,CUST00121073,2026-07-16,Emergency,Part_C14,F59,System error occurred due to component failure
JOB00112787,CUST00121074,2026-07-19,Emergency,Part_A13,F16,System error occurred due to component failure
JOB00112788,CUST00121075,2026-07-16,Emergency,Part_R16,F30,System error occurred due to component failure
JOB00112789,CUST00121076,2026-07-17,Emergency,Part_R16,F92,System error occurred due to component failure
JOB00112790,CUST00121077,2026-07-20,Emergency,Part_C14,F69,System error occurred due to component failure
JOB00112791,CUST00121078,2026-07-17,Emergency,Part_P4,F78,System error occurred due to component failure
JOB00112792,CUST00121079,2026-07-21,Emergency,Part_C12,F53,System error occurred due to component failure
JOB00112793,CUST00121080,2026-07-16,Emergency,Part_U2,F59,System error occurred due to component failure
JOB00112794,CUST00121081,2026-07-18,Emergency,Part_X6,F69,System error occurred due to component failure
JOB00112795,CUST00121082,2026-07-21,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00112796,CUST00121083,2026-07-17,Emergency,Part_A13,F78,System error occurred due to component failure
JOB00112797,CUST00121084,2026-07-21,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00112798,CUST00121085,2026-07-21,Emergency,Part_X6,F92,System error occurred due to component failure
JOB00112799,CUST00121086,2026-07-22,Emergency,Part_Q11,F11,System error occurred due to component failure
JOB00112800,CUST00121087,2026-07-16,Emergency,Part_M10,F16,System error occurred due to component failure
JOB00112801,CUST00121088,2026-07-22,Emergency,Part_P4,F69,System error occurred due to component failure
JOB00112802,CUST00121089,2026-07-21,Emergency,Part_Q15,F27,System error occurred due to component failure
JOB00112803,CUST00121090,2026-07-16,Emergency,Part_A13,F30,System error occurred due to component failure
JOB00112804,CUST00121091,2026-07-18,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00112805,CUST00121092,2026-07-19,Emergency,Part_C14,F53,System error occurred due to component failure
JOB00112806,CUST00121093,2026-07-16,Emergency,Part_A13,F44,System error occurred due to component failure
JOB00112807,CUST00121094,2026-07-18,Emergency,Part_Q15,F27,System error occurred due to component failure
JOB00112808,CUST00121095,2026-07-20,Emergency,Part_D18,F11,System error occurred due to component failure
JOB00112809,CUST00121096,2026-07-17,Emergency,Part_Y7,F69,System error occurred due to component failure
JOB00112810,CUST00121097,2026-07-16,Emergency,Part_Y1,F69,System error occurred due to component failure
JOB00112811,CUST00121098,2026-07-21,Emergency,Part_Y1,F64,System error occurred due to component failure
JOB00112812,CUST00121099,2026-07-19,Emergency,Part_D18,F69,System error occurred due to component failure
JOB00112813,CUST00121100,2026-07-20,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00112814,CUST00121101,2026-07-18,Emergency,Part_N19,F92,System error occurred due to component failure
JOB00112815,CUST00121102,2026-07-21,Emergency,Part_H5,F11,System error occurred due to component failure
JOB00112816,CUST00121103,2026-07-19,Emergency,Part_Y1,F30,System error occurred due to component failure
JOB00112817,CUST00121104,2026-07-21,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00112818,CUST00121105,2026-07-17,Emergency,Part_N19,F82,System error occurred due to component failure
JOB00112819,CUST00121106,2026-07-18,Emergency,Part_Y7,F92,System error occurred due to component failure
JOB00112820,CUST00121107,2026-07-18,Emergency,Part_C12,F69,System error occurred due to component failure
JOB00112821,CUST00121108,2026-07-22,Emergency,Part_P4,F27,System error occurred due to component failure
JOB00112822,CUST00121109,2026-07-19,Emergency,Part_H5,F78,System error occurred due to component failure
JOB00112823,CUST00121110,2026-07-20,Emergency,Part_M10,F59,System error occurred due to component failure
JOB00112824,CUST00121111,2026-07-17,Emergency,Part_Q11,F44,System error occurred due to component failure
JOB00112825,CUST00121112,2026-07-16,Emergency,Part_Z17,F69,System error occurred due to component failure
JOB00112826,CUST00121113,2026-07-21,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00112827,CUST00121114,2026-07-18,Emergency,Part_A13,F27,System error occurred due to component failure
JOB00112828,CUST00121115,2026-07-19,Emergency,Part_X6,F92,System error occurred due to component failure
JOB00112829,CUST00121116,2026-07-22,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00112830,CUST00121117,2026-07-18,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00112831,CUST00121118,2026-07-16,Emergency,Part_Q15,F11,System error occurred due to component failure
JOB00112832,CUST00121119,2026-07-17,Emergency,Part_R16,F73,System error occurred due to component failure
JOB00112833,CUST00121120,2026-07-19,Emergency,Part_U2,F82,System error occurred due to component failure
JOB00112834,CUST00121121,2026-07-18,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00112835,CUST00121122,2026-07-17,Emergency,Part_F8,F82,System error occurred due to component failure
JOB00112836,CUST00121123,2026-07-22,Emergency,Part_C14,F27,System error occurred due to component failure
JOB00112837,CUST00121124,2026-07-17,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00112838,CUST00121125,2026-07-18,Emergency,Part_Y1,F27,System error occurred due to component failure
JOB00112839,CUST00121126,2026-07-16,Emergency,Part_P4,F27,System error occurred due to component failure
JOB00112840,CUST00121127,2026-07-16,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00112841,CUST00121128,2026-07-18,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00112842,CUST00121129,2026-07-18,Emergency,Part_F0,F11,System error occurred due to component failure
JOB00112843,CUST00121130,2026-07-19,Emergency,Part_D18,F92,System error occurred due to component failure
JOB00112844,CUST00121131,2026-07-18,Emergency,Part_U2,F78,System error occurred due to component failure
JOB00112845,CUST00121132,2026-07-20,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00112846,CUST00121133,2026-07-19,Emergency,Part_R16,F82,System error occurred due to component failure
JOB00112847,CUST00121134,2026-07-18,Emergency,Part_Q15,F44,System error occurred due to component failure
JOB00112848,CUST00121135,2026-07-21,Emergency,Part_R9,F30,System error occurred due to component failure
JOB00112849,CUST00121136,2026-07-20,Emergency,Part_Z17,F78,System error occurred due to component failure
JOB00112850,CUST00121137,2026-07-22,Emergency,Part_Z17,F78,System error occurred due to component failure
JOB00112851,CUST00121138,2026-07-21,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00112852,CUST00121139,2026-07-16,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00112853,CUST00121140,2026-07-16,Emergency,Part_R9,F27,System error occurred due to component failure
JOB00112854,CUST00121141,2026-07-22,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00112855,CUST00121142,2026-07-20,Emergency,Part_P4,F59,System error occurred due to component failure
JOB00112856,CUST00121143,2026-07-21,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00112857,CUST00121144,2026-07-19,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00112858,CUST00121145,2026-07-19,Emergency,Part_R9,F53,System error occurred due to component failure
JOB00112859,CUST00121146,2026-07-16,Emergency,Part_A13,F64,System error occurred due to component failure
JOB00112860,CUST00121147,2026-07-18,Emergency,Part_R9,F92,System error occurred due to component failure
JOB00112861,CUST00121148,2026-07-21,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00112862,CUST00121149,2026-07-19,Emergency,Part_Y1,F82,System error occurred due to component failure
JOB00112863,CUST00121150,2026-07-18,Emergency,Part_A13,F78,System error occurred due to component failure
JOB00112864,CUST00121151,2026-07-19,Emergency,Part_H5,F16,System error occurred due to component failure
JOB00112865,CUST00121152,2026-07-20,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00112866,CUST00121153,2026-07-18,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00112867,CUST00121154,2026-07-20,Emergency,Part_F0,F69,System error occurred due to component failure
JOB00112868,CUST00121155,2026-07-17,Emergency,Part_M10,F73,System error occurred due to component failure
JOB00112869,CUST00121156,2026-07-16,Emergency,Part_R9,F30,System error occurred due to component failure
JOB00112870,CUST00121157,2026-07-19,Emergency,Part_R9,F11,System error occurred due to component failure
JOB00112871,CUST00121158,2026-07-21,Emergency,Part_N19,F59,System error occurred due to component failure
JOB00112872,CUST00121159,2026-07-18,Emergency,Part_Y7,F92,System error occurred due to component failure
JOB00112873,CUST00121160,2026-07-21,Emergency,Part_L3,F69,System error occurred due to component failure
JOB00112874,CUST00121161,2026-07-18,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00112875,CUST00121162,2026-07-22,Emergency,Part_R16,F73,System error occurred due to component failure
JOB00112876,CUST00121163,2026-07-19,Emergency,Part_F0,F73,System error occurred due to component failure
JOB00112877,CUST00121164,2026-07-18,Emergency,Part_Z17,F30,System error occurred due to component failure
JOB00112878,CUST00121165,2026-07-16,Emergency,Part_R16,F59,System error occurred due to component failure
JOB00112879,CUST00121166,2026-07-16,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00112880,CUST00121167,2026-07-19,Emergency,Part_H5,F16,System error occurred due to component failure
JOB00112881,CUST00121168,2026-07-19,Emergency,Part_C12,F73,System error occurred due to component failure
JOB00112882,CUST00121169,2026-07-19,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00112883,CUST00121170,2026-07-21,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00112884,CUST00121171,2026-07-16,Emergency,Part_U2,F78,System error occurred due to component failure
JOB00112885,CUST00121172,2026-07-16,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00112886,CUST00121173,2026-07-20,Emergency,Part_M10,F53,System error occurred due to component failure
JOB00112887,CUST00121174,2026-07-18,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00112888,CUST00121175,2026-07-18,Emergency,Part_U2,F27,System error occurred due to component failure
JOB00112889,CUST00121176,2026-07-18,Emergency,Part_Z17,F69,System error occurred due to component failure
JOB00112890,CUST00121177,2026-07-18,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00112891,CUST00121178,2026-07-21,Emergency,Part_Q15,F73,System error occurred due to component failure
JOB00112892,CUST00121179,2026-07-20,Emergency,Part_Y7,F82,System error occurred due to component failure
JOB00112893,CUST00121180,2026-07-21,Emergency,Part_Q11,F73,System error occurred due to component failure
JOB00112894,CUST00121181,2026-07-22,Emergency,Part_P4,F92,System error occurred due to component failure
JOB00112895,CUST00121182,2026-07-20,Emergency,Part_C12,F44,System error occurred due to component failure
JOB00112896,CUST00121183,2026-07-16,Emergency,Part_Z17,F78,System error occurred due to component failure
JOB00112897,CUST00121184,2026-07-22,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00112898,CUST00121185,2026-07-17,Emergency,Part_Z17,F69,System error occurred due to component failure
JOB00112899,CUST00121186,2026-07-18,Emergency,Part_Z17,F82,System error occurred due to component failure
JOB00112900,CUST00121187,2026-07-21,Emergency,Part_P4,F16,System error occurred due to component failure
JOB00112901,CUST00121188,2026-07-17,Emergency,Part_A13,F11,System error occurred due to component failure
JOB00112902,CUST00121189,2026-07-16,Emergency,Part_U2,F27,System error occurred due to component failure
JOB00112903,CUST00121190,2026-07-16,Emergency,Part_Z17,F64,System error occurred due to component failure
