pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC1713,CUST00193961,A,78,64
PC3789,CUST00169969,C,77,71
PC4201,CUST00066006,C,37,86
PC7284,CUST00194989,B,49,87
PC7540,CUST00259667,A,12,51
PC1631,CUST00171287,B,98,50
PC5223,CUST00268111,G,98,85
PC6176,CUST00102030,B,14,97
PC4087,CUST00171347,A,50,97
PC8750,CUST00233442,A,83,55
PC3485,CUST00158404,A,89,65
PC9081,CUST00095475,E,12,75
PC9601,CUST00253586,C,5,96
PC7099,CUST00266565,G,12,82
PC9959,CUST00133890,A,98,68
PC6869,CUST00166985,C,96,86
PC7258,CUST00119813,B,41,94
PC5895,CUST00064995,A,58,76
PC3585,CUST00193927,E,85,57
PC1359,CUST00039989,C,35,56
PC5660,CUST00189436,F,8,56
PC3918,CUST00087109,D,12,79
PC4536,CUST00103658,B,43,62
PC4768,CUST00079977,C,99,60
PC6736,CUST00165934,C,1,70
PC9538,CUST00132982,E,78,61
PC1408,CUST00194312,F,85,77
PC8273,CUST00144005,G,57,53
PC7273,CUST00102163,A,75,92
PC8907,CUST00045160,B,35,89
PC2536,CUST00016113,B,48,92
PC5473,CUST00208664,C,2,52
PC1757,CUST00035482,F,79,72
PC2411,CUST00109268,F,61,59
PC3074,CUST00152446,G,42,74
PC3050,CUST00169080,D,8,61
PC3818,CUST00226674,C,94,87
PC3863,CUST00101804,C,55,81
PC2882,CUST00105712,C,1,91
PC2762,CUST00114303,A,51,51
PC9666,CUST00145472,C,24,94
PC3307,CUST00054800,E,82,50
PC5351,CUST00017641,E,89,55
PC2646,CUST00119523,G,26,90
PC7136,CUST00161172,E,18,57
PC1657,CUST00072723,B,74,59
PC8466,CUST00148056,E,84,57
PC1202,CUST00206189,G,32,54
PC3948,CUST00245344,A,41,83
PC3051,CUST00032892,B,23,80
PC7079,CUST00195703,G,71,89
PC1014,CUST00083089,G,95,63
PC5911,CUST00008042,G,68,84
PC9719,CUST00034376,A,19,57
PC8640,CUST00156119,B,65,91
PC1087,CUST00024587,D,18,64
PC7696,CUST00223173,A,75,63
PC2151,CUST00157523,C,15,69
PC5813,CUST00052244,C,43,53
PC8322,CUST00171464,E,34,55
PC6093,CUST00070461,F,68,82
PC6904,CUST00196986,G,12,70
PC8046,CUST00153293,B,30,77
PC9111,CUST00068899,G,11,50
PC6260,CUST00081802,C,63,55
PC9417,CUST00156269,E,25,86
PC6224,CUST00221977,G,39,67
PC1358,CUST00163540,E,90,88
PC3670,CUST00232748,E,48,93
PC6744,CUST00046461,F,87,75
PC7635,CUST00075254,F,61,64
PC4675,CUST00211565,E,7,99
PC1257,CUST00111561,F,72,85
PC7914,CUST00193377,D,75,91
PC9545,CUST00008914,C,93,61
PC3299,CUST00081208,A,4,73
PC1498,CUST00183868,B,78,83
PC6025,CUST00033502,A,79,88
PC5704,CUST00155194,E,60,74
PC3903,CUST00070699,E,56,69
PC7193,CUST00052729,A,82,53
PC4829,CUST00148762,C,12,55
PC9512,CUST00186223,F,80,52
PC2236,CUST00104476,A,94,71
PC7012,CUST00232600,B,46,66
PC1920,CUST00111311,C,87,97
PC3498,CUST00036299,D,30,63
PC2898,CUST00252549,C,4,81
PC9637,CUST00084555,C,13,84
PC4924,CUST00223389,C,24,64
PC9439,CUST00153336,E,99,83
PC8961,CUST00046766,E,26,79
PC1755,CUST00039711,G,56,76
PC2511,CUST00068787,A,28,81
PC6037,CUST00108356,E,42,94
PC2140,CUST00150826,B,45,65
PC6309,CUST00043031,B,34,77
PC6504,CUST00094616,D,73,66
PC9144,CUST00160399,C,75,88
PC2514,CUST00215970,B,40,53
PC8429,CUST00060314,G,19,71
PC4765,CUST00159492,A,80,71
PC1385,CUST00108165,E,65,79
PC1992,CUST00024772,G,5,79
PC1005,CUST00065545,B,83,98
PC8658,CUST00024349,B,22,96
PC3325,CUST00160578,F,98,60
PC8139,CUST00228256,C,43,90
PC3511,CUST00059117,G,93,70
PC4755,CUST00210377,F,82,68
PC4399,CUST00095953,B,19,65
PC9323,CUST00223379,E,80,81
PC4183,CUST00062142,F,19,51
PC3600,CUST00261873,E,57,61
PC3081,CUST00051638,G,33,97
PC7843,CUST00059467,B,46,64
PC8262,CUST00053412,B,14,93
PC5844,CUST00069669,B,50,73
PC8770,CUST00166209,D,42,52
PC9398,CUST00083024,D,5,60
PC7496,CUST00271391,E,22,90
PC1495,CUST00166074,F,5,67
PC4845,CUST00271815,G,92,68
PC5229,CUST00191232,A,65,78
PC7216,CUST00125881,E,9,70
PC5292,CUST00211736,F,67,58
PC8391,CUST00138445,B,61,71
PC3034,CUST00032934,E,22,80
PC4805,CUST00013779,D,92,50
PC1439,CUST00109208,D,81,89
PC8385,CUST00164063,E,12,73
PC2794,CUST00198876,E,97,94
PC7478,CUST00003148,D,48,85
PC8076,CUST00080136,B,47,97
PC5377,CUST00102626,D,68,54
PC4545,CUST00021747,E,10,94
PC4557,CUST00106082,D,88,69
PC1526,CUST00118535,F,84,70
PC2094,CUST00040453,B,99,94
PC5875,CUST00085288,E,57,55
PC8474,CUST00011867,F,97,59
PC3364,CUST00053533,E,78,81
PC9630,CUST00116882,G,35,69
PC4223,CUST00069748,F,9,75
PC1037,CUST00246296,C,76,61
PC6042,CUST00107153,E,22,77
PC2574,CUST00257892,E,63,71
PC2800,CUST00021012,A,18,82
PC7214,CUST00216579,D,50,89
PC5051,CUST00090499,A,93,78
PC4717,CUST00132577,D,19,99
PC9976,CUST00197898,E,18,62
PC6262,CUST00270392,A,96,93
PC8809,CUST00066709,B,22,87
PC4188,CUST00037152,B,4,60
PC1170,CUST00089732,A,79,82
PC5520,CUST00047879,G,2,77
PC5129,CUST00051119,C,19,63
PC1298,CUST00077528,F,46,53
PC5838,CUST00142985,E,36,86
PC7689,CUST00118030,C,4,72
PC2103,CUST00033814,E,20,58
PC8811,CUST00152916,F,48,98
PC8175,CUST00260570,D,78,66
PC8714,CUST00166849,G,28,98
PC6133,CUST00014210,D,42,73
PC5230,CUST00029519,F,83,95
PC9038,CUST00080644,D,94,76
PC5007,CUST00120133,A,47,65
PC5244,CUST00060209,B,69,53
PC9266,CUST00132946,C,94,72
PC4141,CUST00157593,D,87,72
PC5797,CUST00045353,C,71,52
PC2604,CUST00139732,B,74,93
PC6640,CUST00109741,E,92,89
PC9191,CUST00066495,G,62,97
PC8321,CUST00226308,B,90,78
PC9806,CUST00250269,G,23,58
PC7460,CUST00109813,C,56,78
PC1269,CUST00091038,B,55,88
PC8001,CUST00202353,A,49,99
PC7475,CUST00245147,D,46,87
PC4214,CUST00264719,E,6,96
PC3984,CUST00152981,B,81,90
PC5195,CUST00099183,G,53,74
PC1548,CUST00078495,G,55,85
PC3113,CUST00082769,F,75,67
PC1905,CUST00178039,C,93,53
PC4786,CUST00150699,G,14,68
PC5505,CUST00267520,B,90,57
PC6040,CUST00145168,B,98,57
PC7262,CUST00177310,G,71,92
PC3183,CUST00205046,C,83,97
PC7077,CUST00128531,F,31,88
PC4822,CUST00057397,D,41,67
PC8946,CUST00129980,E,63,99
PC5171,CUST00156460,A,75,71
PC4074,CUST00126722,E,97,56
PC7859,CUST00232627,G,75,94
PC8773,CUST00083899,G,73,79
PC4707,CUST00063534,C,8,67
PC7995,CUST00202164,C,89,62
PC2332,CUST00091899,A,49,85
PC8056,CUST00046110,A,60,62
PC3355,CUST00100200,B,47,81
PC4305,CUST00132472,C,19,76
PC9776,CUST00252531,G,49,55
PC5634,CUST00118583,E,35,54
PC8259,CUST00218645,A,17,82
PC2900,CUST00073197,A,68,57
PC8005,CUST00030883,E,9,74
PC2918,CUST00268131,A,67,83
PC9899,CUST00149640,G,85,54
PC9391,CUST00229115,F,63,97
PC3354,CUST00241652,D,20,80
PC6879,CUST00217034,G,56,96
PC1027,CUST00204069,C,10,54
PC8847,CUST00011918,E,60,74
PC2630,CUST00039084,D,80,82
PC5024,CUST00068417,E,8,73
PC2007,CUST00176617,E,76,87
PC7713,CUST00251050,C,52,56
PC2512,CUST00181565,B,25,89
PC5746,CUST00124213,A,74,80
PC2622,CUST00222509,D,99,66
PC8376,CUST00211037,E,63,60
PC3902,CUST00257126,F,27,77
PC6157,CUST00101732,D,23,78
PC6807,CUST00028960,F,44,96
PC2815,CUST00032073,A,77,70
PC6398,CUST00184878,A,49,50
PC8658,CUST00251964,E,33,60
PC6028,CUST00243444,A,18,50
PC7048,CUST00191378,F,25,88
PC4439,CUST00175303,F,79,86
PC2423,CUST00248487,B,57,57
PC3333,CUST00180564,A,70,90
PC8001,CUST00231322,E,62,98
PC4691,CUST00247590,B,42,53
PC9361,CUST00011750,A,36,72
PC6055,CUST00260438,G,11,72
PC9814,CUST00266290,C,21,79
PC2733,CUST00090250,G,17,99
PC9975,CUST00204765,B,58,84
PC1193,CUST00171126,A,87,92
PC8544,CUST00260794,G,50,92
PC5543,CUST00167603,C,51,81
PC8400,CUST00013302,G,25,96
PC5606,CUST00245648,B,24,91
PC5436,CUST00066235,G,25,82
PC6246,CUST00055898,G,95,97
PC7760,CUST00074018,E,85,61
PC6811,CUST00157119,D,63,69
PC5247,CUST00182676,D,74,60
PC7113,CUST00260537,A,8,92
PC1963,CUST00088885,C,7,61
PC1352,CUST00047070,D,80,74
PC6506,CUST00000886,G,40,75
PC9484,CUST00076860,D,15,75
PC5385,CUST00088237,C,7,87
PC4953,CUST00229588,D,32,67
PC7288,CUST00155806,B,50,92
PC4843,CUST00237651,F,62,93
PC5189,CUST00242982,D,22,71
PC2765,CUST00005222,D,93,55
PC3587,CUST00143852,F,27,74
PC2988,CUST00211806,D,47,52
PC4438,CUST00091862,D,78,64
PC4243,CUST00127142,B,75,88
PC7129,CUST00158431,A,38,79
PC9439,CUST00225998,B,10,86
PC7459,CUST00057598,E,32,67
PC1046,CUST00012108,E,19,50
PC5756,CUST00039214,C,77,77
PC1737,CUST00143327,A,42,79
PC6372,CUST00151700,A,13,55
PC2516,CUST00246450,F,75,83
PC1012,CUST00054561,C,76,88
PC1586,CUST00209334,F,93,54
PC5508,CUST00108233,B,15,85
PC7323,CUST00058356,E,97,63
PC8217,CUST00261850,D,65,50
PC2579,CUST00199080,C,99,93
PC6372,CUST00020169,F,3,51
PC7946,CUST00258299,D,12,73
PC8382,CUST00177608,D,1,60
PC9767,CUST00255084,G,55,98
PC6385,CUST00196531,A,29,99
PC2592,CUST00269618,F,27,82
PC3776,CUST00250088,D,88,86
PC6104,CUST00094146,F,74,80
PC7036,CUST00123021,B,74,95
PC5390,CUST00064594,A,62,79
PC5496,CUST00209632,C,80,63
PC4524,CUST00010792,A,41,92
PC1029,CUST00039699,C,13,92
PC1589,CUST00246456,G,51,69
PC4743,CUST00000753,G,80,74
PC5319,CUST00188315,C,17,68
PC8419,CUST00176116,C,56,74
PC1807,CUST00230640,F,35,93
PC1100,CUST00066518,C,74,81
PC1377,CUST00239222,E,19,80
PC5488,CUST00173206,F,62,96
PC9370,CUST00123267,C,51,87
PC7069,CUST00190692,F,51,57
PC2399,CUST00224377,B,99,71
PC3289,CUST00257611,G,25,66
PC3016,CUST00015495,A,68,58
PC2470,CUST00080858,G,25,85
PC1094,CUST00160861,A,36,57
PC5507,CUST00096761,C,79,53
PC8748,CUST00047153,C,94,77
PC4780,CUST00037102,C,54,66
PC1423,CUST00238219,G,14,97
PC1581,CUST00032312,A,58,92
PC2123,CUST00151015,E,14,63
PC9406,CUST00028148,A,77,68
PC3616,CUST00085380,A,62,87
PC2229,CUST00126349,A,55,76
PC9584,CUST00150815,D,38,75
PC2367,CUST00247223,B,61,83
PC3800,CUST00022155,C,71,90
PC3872,CUST00255311,F,35,52
PC3452,CUST00116123,D,52,51
PC2342,CUST00030131,E,4,79
PC7564,CUST00123152,B,17,82
PC9620,CUST00266963,B,45,92
PC4044,CUST00183218,F,53,71
PC7869,CUST00267074,F,14,87
PC2296,CUST00220399,A,73,54
PC6601,CUST00200691,B,26,53
PC6778,CUST00125648,D,39,60
PC9348,CUST00171939,D,3,51
PC5473,CUST00060788,E,13,56
PC3489,CUST00001427,B,55,56
PC6493,CUST00100436,C,2,83
PC8428,CUST00077343,E,13,90
PC2882,CUST00129415,B,11,50
PC3987,CUST00183758,F,96,91
PC7965,CUST00175136,B,74,57
PC9144,CUST00254070,A,30,72
PC4385,CUST00254636,C,27,64
PC7464,CUST00078926,G,64,57
PC7432,CUST00122590,G,73,84
PC6082,CUST00171286,F,19,78
PC4295,CUST00004854,E,69,91
PC3543,CUST00154556,C,53,75
PC2127,CUST00027014,C,72,63
PC6437,CUST00216428,A,62,70
PC3929,CUST00093064,A,63,92
PC1632,CUST00069198,B,44,88
PC9677,CUST00185936,D,46,78
PC6695,CUST00241281,G,64,54
PC6612,CUST00053308,C,14,58
PC8652,CUST00240729,E,97,74
PC5419,CUST00084057,D,49,69
PC9148,CUST00126902,C,75,92
PC3985,CUST00121699,C,1,71
PC8158,CUST00198269,A,91,57
PC3755,CUST00161971,A,93,86
PC7345,CUST00030168,F,68,79
PC7094,CUST00073439,E,80,63
PC1167,CUST00014132,G,83,95
PC6421,CUST00060491,E,27,92
PC2415,CUST00196037,F,58,83
PC3232,CUST00137888,F,23,90
PC9136,CUST00249942,C,42,88
PC8009,CUST00094082,E,1,94
PC2003,CUST00129082,A,30,77
PC7368,CUST00025638,D,70,81
PC9194,CUST00192251,F,83,77
PC5405,CUST00112368,G,41,65
PC3325,CUST00057335,B,54,73
PC5584,CUST00150108,C,46,60
PC1561,CUST00112002,G,86,88
PC3356,CUST00250664,D,57,99
PC1727,CUST00258154,B,66,59
PC9072,CUST00268651,E,40,79
PC1630,CUST00019520,F,29,83
PC7633,CUST00252705,C,48,51
PC7062,CUST00066605,A,18,84
PC3834,CUST00218753,E,18,99
PC1422,CUST00208091,G,39,83
PC7433,CUST00038759,B,22,67
PC6331,CUST00120164,B,17,82
PC6199,CUST00221533,C,88,53
PC2436,CUST00156209,E,76,64
PC2464,CUST00177388,B,83,59
PC1048,CUST00160295,C,82,78
PC1728,CUST00150655,D,10,72
PC1296,CUST00008302,C,32,83
PC4877,CUST00161803,G,43,99
PC1262,CUST00099004,B,12,87
PC7122,CUST00082070,C,96,71
PC6547,CUST00037054,C,74,61
PC5487,CUST00092104,E,14,97
PC5906,CUST00156286,G,85,77
PC9256,CUST00063405,B,62,82
PC7407,CUST00131953,C,92,74
PC4177,CUST00157294,C,30,53
PC4390,CUST00191142,C,30,99
PC1945,CUST00148984,F,62,91
PC9620,CUST00002074,E,79,65
PC9622,CUST00092685,B,67,64
PC8765,CUST00142502,B,69,78
PC1173,CUST00144587,A,77,69
PC6891,CUST00181874,B,73,88
PC6802,CUST00222187,D,33,57
PC6320,CUST00241060,D,45,73
PC9311,CUST00006332,C,13,91
PC9032,CUST00085056,G,82,52
PC8237,CUST00067265,B,82,82
PC9532,CUST00132325,A,43,77
PC3652,CUST00194315,G,52,82
PC9182,CUST00064535,B,13,59
PC3303,CUST00172713,F,35,51
PC2603,CUST00190003,F,56,95
PC2612,CUST00057320,G,22,55
PC9686,CUST00112742,A,25,70
PC4359,CUST00074235,G,54,53
PC7667,CUST00218646,B,37,71
PC2647,CUST00247251,F,83,95
PC9744,CUST00208570,F,26,70
PC8668,CUST00175815,E,68,72
PC6356,CUST00000574,E,76,72
PC9344,CUST00258751,G,75,54
PC9260,CUST00057777,A,42,55
PC8938,CUST00191284,A,39,93
PC5863,CUST00217090,F,48,95
PC8281,CUST00078123,E,8,52
PC7513,CUST00203871,G,74,93
PC5277,CUST00168241,D,87,57
PC9501,CUST00181268,C,79,84
PC6824,CUST00231436,G,23,76
PC6118,CUST00042246,F,12,94
PC8041,CUST00197804,G,82,76
PC2336,CUST00102858,E,96,61
PC4147,CUST00057016,F,91,91
PC3984,CUST00263572,A,22,69
PC9985,CUST00085230,D,22,89
PC1959,CUST00226736,G,93,90
PC5072,CUST00231607,C,92,95
PC4635,CUST00269174,B,49,83
PC9585,CUST00058415,B,22,52
PC9733,CUST00066231,B,17,50
PC4778,CUST00167274,D,19,75
PC4395,CUST00025619,B,52,67
PC5752,CUST00005520,E,84,74
PC7000,CUST00110370,D,14,92
PC9137,CUST00067487,B,56,72
PC4945,CUST00070766,B,6,64
PC7966,CUST00142768,G,21,70
PC3537,CUST00260980,G,2,99
PC2214,CUST00108290,A,77,95
PC8769,CUST00157358,E,43,53
PC5390,CUST00080627,F,21,57
PC9452,CUST00060512,G,54,85
PC6091,CUST00123871,D,43,67
PC9636,CUST00173605,B,33,90
PC6487,CUST00199095,D,30,55
PC2984,CUST00256769,C,52,57
PC7945,CUST00111407,B,66,50
PC7720,CUST00114824,G,37,73
PC5783,CUST00209823,D,15,98
PC6624,CUST00132878,D,33,87
PC8636,CUST00121015,C,7,69
PC8972,CUST00248903,A,11,93
PC1981,CUST00069593,F,85,64
PC3053,CUST00092439,D,24,57
PC1132,CUST00081715,G,58,66
PC1492,CUST00095292,C,60,52
PC6327,CUST00138758,A,56,58
PC2098,CUST00205670,A,9,96
PC3806,CUST00021366,D,41,97
PC5985,CUST00219010,E,42,66
PC7232,CUST00061557,G,17,63
PC6448,CUST00044150,C,12,87
PC4946,CUST00186233,B,51,70
PC7240,CUST00160250,F,2,68
PC9008,CUST00199329,D,22,68
PC6830,CUST00138541,C,77,64
PC2689,CUST00143713,G,92,82
PC3490,CUST00245875,A,29,97
PC5487,CUST00156183,A,83,77
PC4955,CUST00007951,F,2,85
PC2146,CUST00169152,G,1,51
PC9505,CUST00217461,A,27,92
PC5073,CUST00252205,F,63,69
PC3337,CUST00136377,E,82,54
PC2271,CUST00050034,C,39,68
PC6933,CUST00165734,A,96,55
PC2346,CUST00019690,E,51,72
PC1710,CUST00268242,E,28,98
PC8621,CUST00151610,F,97,60
PC5162,CUST00016309,D,49,85
PC3871,CUST00114694,F,5,87
PC2696,CUST00210655,C,53,72
PC7006,CUST00114630,B,25,56
PC6967,CUST00207971,C,28,90
PC2077,CUST00156333,C,3,99
PC9630,CUST00199719,B,15,58
PC6540,CUST00004364,A,71,81
PC5372,CUST00013834,A,54,81
PC9912,CUST00180495,A,97,96
PC5705,CUST00146985,B,9,53
PC5389,CUST00020959,F,41,51
PC4064,CUST00082281,A,82,55
PC5441,CUST00234658,A,8,54
PC6212,CUST00270020,E,50,64
PC4746,CUST00157345,B,81,60
PC4552,CUST00232092,G,66,68
PC8094,CUST00182830,G,14,54
PC9185,CUST00264965,C,14,79
PC3541,CUST00219204,E,79,60
PC1109,CUST00081568,A,57,55
PC7019,CUST00119222,F,78,70
PC5899,CUST00018460,B,10,65
PC8209,CUST00260847,C,54,86
PC3717,CUST00179916,E,42,91
PC3773,CUST00096237,B,8,61
PC3955,CUST00032417,B,98,73
PC8264,CUST00202602,F,59,99
PC7946,CUST00090229,D,12,87
PC3249,CUST00130455,B,10,94
PC7009,CUST00258738,G,60,55
PC9025,CUST00027293,F,69,51
PC2153,CUST00089182,G,47,59
PC3160,CUST00129790,B,34,90
PC9085,CUST00100523,E,57,82
PC1375,CUST00142687,G,81,50
PC2288,CUST00207500,B,13,60
PC3570,CUST00033312,E,98,54
PC8607,CUST00252762,A,88,83
PC4879,CUST00134803,C,77,99
PC7704,CUST00243376,A,56,63
PC3393,CUST00109660,B,30,70
PC1439,CUST00159485,A,40,90
PC9385,CUST00059920,F,18,97
PC1188,CUST00022154,D,49,78
PC8610,CUST00226777,F,90,68
PC4925,CUST00149331,A,29,67
PC3215,CUST00239580,F,33,70
PC2937,CUST00068114,B,81,65
PC5640,CUST00011274,G,29,98
PC5390,CUST00211393,A,50,98
PC7005,CUST00132336,F,76,87
PC4557,CUST00230397,F,31,60
PC9432,CUST00200395,D,92,86
PC2014,CUST00223126,B,38,94
PC6374,CUST00194813,F,61,60
PC4498,CUST00102275,G,13,98
PC7544,CUST00263320,A,33,89
PC6149,CUST00007530,G,95,91
PC3552,CUST00006449,G,96,58
PC2656,CUST00090296,C,22,99
PC6742,CUST00232571,D,30,87
PC1654,CUST00080531,F,89,71
PC5770,CUST00056154,E,91,76
PC9265,CUST00091788,G,87,56
PC7213,CUST00160021,D,61,81
PC1695,CUST00224257,F,74,84
PC6154,CUST00070621,G,99,51
PC8711,CUST00038469,C,80,59
PC1079,CUST00041356,G,98,83
PC2646,CUST00097209,B,68,80
PC6848,CUST00163998,B,94,65
PC2642,CUST00081408,B,9,71
PC5808,CUST00152794,F,16,96
PC3327,CUST00143278,B,36,68
PC7493,CUST00166873,B,76,63
PC9654,CUST00066732,A,47,86
PC2329,CUST00091154,C,27,73
PC7104,CUST00216225,D,26,57
PC6930,CUST00140350,G,49,61
PC2765,CUST00249128,A,18,93
PC5326,CUST00108673,B,99,88
PC2039,CUST00114292,C,86,60
PC3480,CUST00135967,B,20,63
PC3047,CUST00156430,D,41,51
PC6132,CUST00124887,E,31,67
PC9257,CUST00068688,D,41,55
PC5932,CUST00198186,B,13,87
PC6367,CUST00000985,G,58,74
PC2997,CUST00018458,E,84,50
PC4461,CUST00030576,F,29,77
PC4166,CUST00199371,B,85,98
PC5141,CUST00201991,F,44,95
PC3983,CUST00074174,E,59,97
PC6627,CUST00063869,F,87,92
PC4305,CUST00086894,C,65,66
PC4214,CUST00159159,D,76,54
PC2730,CUST00030583,E,29,71
PC3386,CUST00124442,E,8,77
PC2719,CUST00063713,C,53,63
PC9222,CUST00045116,D,42,93
PC7837,CUST00258931,D,22,95
PC4935,CUST00037601,B,25,55
PC6153,CUST00054361,G,60,66
PC7171,CUST00068712,E,61,73
PC6729,CUST00116289,G,60,90
PC6108,CUST00013305,B,35,76
PC4359,CUST00077152,E,12,70
PC1648,CUST00043214,E,74,87
PC7156,CUST00218779,D,83,54
PC6120,CUST00208761,B,60,67
PC5158,CUST00174299,D,81,96
PC4138,CUST00240201,D,57,95
PC3773,CUST00013895,D,25,91
PC5736,CUST00007541,C,75,99
PC7243,CUST00072151,D,30,62
PC1995,CUST00035262,A,28,71
PC8237,CUST00140726,G,27,73
PC7891,CUST00182566,E,60,90
PC3820,CUST00223222,C,2,55
PC6177,CUST00255430,B,4,80
PC2717,CUST00124128,D,98,82
PC6286,CUST00123206,B,6,89
PC9313,CUST00066979,G,71,62
PC3368,CUST00029339,F,38,83
PC8820,CUST00085782,B,66,88
PC1062,CUST00246360,B,80,52
PC6241,CUST00064123,D,78,75
PC3822,CUST00199561,D,91,52
PC5025,CUST00028249,B,53,71
PC1127,CUST00076578,G,21,83
PC5005,CUST00026997,D,95,76
PC9316,CUST00074763,C,56,95
PC7172,CUST00116218,F,94,89
PC4596,CUST00248296,B,24,99
PC4759,CUST00010784,A,33,99
PC1801,CUST00242126,C,92,57
PC2981,CUST00090385,G,81,80
PC6333,CUST00232379,E,68,56
PC1693,CUST00247510,E,7,66
PC9530,CUST00235049,F,75,81
PC2099,CUST00118256,E,27,55
PC7250,CUST00229209,B,58,56
PC2287,CUST00052635,A,64,53
PC2294,CUST00161147,F,75,55
PC7618,CUST00254232,B,90,59
PC1641,CUST00198287,A,75,76
PC5466,CUST00155212,D,87,92
PC6306,CUST00227455,G,79,53
PC8919,CUST00094231,G,66,71
PC3097,CUST00152013,C,3,64
PC2418,CUST00177863,G,2,61
PC2175,CUST00186855,A,71,61
PC5192,CUST00124033,B,98,97
PC9121,CUST00204991,B,76,91
PC6601,CUST00115872,C,93,54
PC3299,CUST00221611,F,37,92
PC2271,CUST00183878,B,75,90
PC8899,CUST00246092,E,25,58
PC9355,CUST00093816,D,34,91
PC6190,CUST00012001,B,36,54
PC5659,CUST00256409,D,23,77
PC8578,CUST00194288,A,12,79
PC7352,CUST00204966,A,33,80
PC2091,CUST00116306,G,15,68
PC8063,CUST00017811,E,37,68
PC2331,CUST00205653,E,32,82
PC3746,CUST00177068,B,71,63
PC7743,CUST00018244,G,18,85
PC9117,CUST00131314,A,61,84
PC6338,CUST00010271,E,96,64
PC2758,CUST00243466,E,43,51
PC1957,CUST00037511,F,76,63
PC2372,CUST00133008,G,98,85
PC6717,CUST00098936,C,7,71
PC8018,CUST00167240,D,97,53
PC4116,CUST00020263,A,50,77
PC2480,CUST00021864,E,88,58
PC5007,CUST00058783,B,28,85
PC7243,CUST00043142,C,32,86
PC8589,CUST00063343,A,90,51
PC2967,CUST00193544,G,98,85
PC9651,CUST00261787,B,37,58
PC6013,CUST00187421,D,7,91
PC1087,CUST00262012,G,20,50
PC3668,CUST00269503,E,52,92
PC1509,CUST00252239,F,50,77
PC3535,CUST00239435,B,14,97
PC3823,CUST00125221,B,39,74
PC6229,CUST00188722,F,10,77
PC8585,CUST00110134,F,51,74
PC6874,CUST00037464,F,1,60
PC1080,CUST00249178,E,88,81
PC6094,CUST00124357,B,5,98
PC3387,CUST00015610,E,67,96
PC2851,CUST00016891,G,30,53
PC2760,CUST00264290,F,70,51
PC6472,CUST00067367,B,87,87
PC8325,CUST00046765,F,44,52
PC7085,CUST00086666,D,98,92
PC2642,CUST00059245,D,51,65
PC8867,CUST00133514,F,39,68
PC6188,CUST00201314,F,6,99
PC2685,CUST00085361,E,58,53
PC5400,CUST00270824,G,34,64
PC9480,CUST00226442,G,87,58
PC7958,CUST00090243,A,37,90
PC2109,CUST00105651,C,87,70
PC7559,CUST00085873,D,41,63
PC7470,CUST00156463,G,74,71
PC8233,CUST00250090,C,90,76
PC4789,CUST00259219,E,1,71
PC4261,CUST00228752,G,40,51
PC4125,CUST00178461,C,6,78
PC7922,CUST00165742,D,38,92
PC9486,CUST00135322,D,42,52
PC5449,CUST00179034,E,40,83
PC8618,CUST00213280,C,81,60
PC1111,CUST00271781,D,75,63
PC9040,CUST00063621,A,94,94
PC7865,CUST00130586,G,75,92
PC1929,CUST00161860,B,33,79
PC4968,CUST00149878,D,55,98
PC4890,CUST00075857,E,68,55
PC5393,CUST00069660,A,38,98
PC4340,CUST00073698,G,45,92
PC7065,CUST00076701,B,5,64
PC8680,CUST00043978,C,74,81
PC6060,CUST00209593,F,11,55
PC7553,CUST00100886,A,57,98
PC7074,CUST00226762,F,38,94
PC7844,CUST00118458,A,24,93
PC3751,CUST00260474,F,86,51
PC5504,CUST00084448,C,51,50
PC8761,CUST00083628,D,9,65
PC8222,CUST00234770,G,78,56
PC3612,CUST00173902,B,63,86
PC8099,CUST00125884,B,48,79
PC1103,CUST00007476,D,85,52
PC8521,CUST00002823,G,23,55
PC5923,CUST00044775,F,70,96
PC5501,CUST00064936,A,5,84
PC1954,CUST00006922,G,63,62
PC8593,CUST00151774,E,83,69
PC6078,CUST00141405,E,67,57
PC4262,CUST00166756,E,84,94
PC2166,CUST00076209,E,69,86
PC1206,CUST00054913,D,63,81
PC3917,CUST00130523,E,70,66
PC3261,CUST00009438,F,98,60
PC9819,CUST00002989,A,3,72
PC9983,CUST00156607,G,12,85
PC1562,CUST00049114,B,73,96
PC3948,CUST00214435,A,25,75
PC6397,CUST00229986,D,76,99
PC2590,CUST00175069,E,82,57
PC9283,CUST00263217,E,85,95
PC7890,CUST00194800,C,84,79
PC7973,CUST00018006,F,48,51
PC5889,CUST00226036,B,56,52
PC4271,CUST00057384,G,94,84
PC5392,CUST00153305,G,10,50
PC5264,CUST00225276,F,60,88
PC1463,CUST00035731,A,29,83
PC3324,CUST00158309,D,60,62
PC4736,CUST00116895,G,51,73
PC4670,CUST00106797,E,40,51
PC1933,CUST00211395,D,4,81
PC8441,CUST00115513,B,61,70
PC7286,CUST00065373,B,68,91
PC1839,CUST00258930,F,63,83
PC9069,CUST00196759,G,58,67
PC1019,CUST00065148,G,9,96
PC8534,CUST00071605,E,38,54
PC3807,CUST00058346,D,48,99
PC5442,CUST00186328,E,55,72
PC5926,CUST00181754,F,76,54
PC4446,CUST00218045,A,83,80
PC9080,CUST00130743,G,58,68
PC2608,CUST00130818,C,42,77
