customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00145815,Flat,3,7,Yes,Solar,2002-01-15
CUST00042942,Detached,2,5,No,Grid + Solar,1994-07-30
CUST00180387,Bungalow,3,3,No,Grid + Solar,2004-03-12
CUST00154049,Semi-Detached,1,6,No,Company Provided,1970-03-09
CUST00203336,Detached,2,2,No,Company Provided,1990-03-21
CUST00194180,Terraced,3,7,Yes,Grid + Solar,1978-05-28
CUST00243636,Detached,2,5,Yes,Solar,2015-11-01
CUST00134686,Flat,2,4,Yes,Solar,2009-07-07
CUST00020634,Semi-Detached,1,4,Yes,Solar,2014-07-20
CUST00086328,Semi-Detached,3,5,Yes,Grid + Solar,2018-11-15
CUST00096278,Terraced,3,7,Yes,Company Provided,2000-08-30
CUST00059317,Semi-Detached,1,7,Yes,Company Provided,1979-06-06
CUST00037058,Detached,3,6,No,Company Provided,2011-01-30
CUST00230082,Terraced,3,6,Yes,Solar,2018-12-03
CUST00094353,Bungalow,3,3,Yes,Company Provided,1984-04-10
CUST00246769,Bungalow,3,6,Yes,Grid + Solar,1998-04-03
CUST00062523,Bungalow,1,5,Yes,Grid + Solar,2019-03-09
CUST00075032,Flat,3,3,Yes,Company Provided,2005-07-13
CUST00034004,Semi-Detached,1,5,No,Grid + Solar,1994-07-31
CUST00207248,Semi-Detached,1,5,No,Company Provided,2017-03-18
CUST00237455,Bungalow,2,3,No,Solar,1993-01-04
CUST00250915,Detached,2,3,Yes,Solar,1994-11-24
CUST00206457,Bungalow,1,2,Yes,Grid + Solar,1989-01-04
CUST00102273,Bungalow,3,2,Yes,Grid + Solar,2015-12-05
CUST00207037,Bungalow,1,3,No,Solar,2002-07-04
CUST00168112,Flat,1,2,Yes,Company Provided,2012-09-12
CUST00176756,Terraced,2,2,No,Solar,1983-07-06
CUST00242670,Flat,2,2,Yes,Solar,1996-11-25
CUST00154179,Semi-Detached,3,4,No,Grid + Solar,2009-03-05
CUST00037214,Bungalow,3,6,No,Grid + Solar,2008-03-30
CUST00133755,Bungalow,3,6,Yes,Solar,2007-01-16
CUST00010907,Bungalow,2,4,No,Company Provided,1998-02-09
CUST00178735,Bungalow,2,5,No,Company Provided,2014-10-21
CUST00247659,Bungalow,2,2,Yes,Solar,2019-02-15
CUST00041953,Flat,1,2,Yes,Company Provided,1992-08-23
CUST00185389,Detached,1,4,No,Company Provided,1974-08-22
CUST00027530,Bungalow,3,4,No,Solar,1994-04-13
CUST00038733,Terraced,2,4,Yes,Solar,1970-07-27
CUST00145516,Detached,1,5,Yes,Company Provided,2016-12-15
CUST00175133,Terraced,2,4,Yes,Grid + Solar,2014-12-09
CUST00212896,Detached,1,2,Yes,Company Provided,2014-04-04
CUST00187117,Terraced,1,3,Yes,Solar,1977-03-01
CUST00112119,Semi-Detached,3,7,Yes,Company Provided,1978-09-25
CUST00111893,Bungalow,2,2,Yes,Grid + Solar,2009-03-21
CUST00199918,Semi-Detached,3,5,No,Grid + Solar,2012-04-18
CUST00079315,Flat,1,3,Yes,Grid + Solar,1999-02-09
CUST00227295,Flat,1,2,Yes,Grid + Solar,1971-11-10
CUST00044348,Terraced,2,6,Yes,Solar,2000-01-09
CUST00117102,Bungalow,1,3,No,Solar,2001-02-06
CUST00148554,Bungalow,1,6,Yes,Grid + Solar,1984-05-15
CUST00241889,Terraced,3,2,No,Grid + Solar,1987-08-07
CUST00108034,Terraced,2,2,No,Grid + Solar,1981-10-04
CUST00129208,Terraced,1,5,No,Grid + Solar,1997-10-28
CUST00217628,Semi-Detached,2,7,Yes,Grid + Solar,1973-12-12
CUST00107537,Flat,3,3,Yes,Solar,1988-01-27
CUST00114768,Bungalow,2,6,No,Company Provided,1982-06-19
CUST00092827,Semi-Detached,1,7,No,Company Provided,2014-08-15
CUST00092763,Flat,2,6,Yes,Solar,2011-03-10
CUST00007549,Detached,1,6,Yes,Grid + Solar,1991-04-25
CUST00113639,Terraced,3,7,Yes,Company Provided,1980-09-23
CUST00052180,Detached,2,4,No,Company Provided,2007-10-21
CUST00119358,Semi-Detached,2,3,No,Solar,1996-06-08
CUST00210430,Flat,3,5,Yes,Solar,1984-07-21
CUST00170966,Detached,3,7,No,Grid + Solar,2002-05-31
CUST00000258,Terraced,3,3,No,Grid + Solar,2007-08-27
CUST00207492,Flat,1,2,No,Grid + Solar,2009-10-19
CUST00101414,Terraced,3,6,Yes,Grid + Solar,2003-01-17
CUST00070349,Detached,3,4,No,Solar,1972-06-07
CUST00148669,Terraced,2,3,No,Solar,2018-12-14
CUST00046787,Bungalow,1,5,No,Grid + Solar,2010-12-31
CUST00012874,Flat,3,5,Yes,Solar,2019-05-30
CUST00244193,Detached,1,3,Yes,Grid + Solar,1989-03-02
CUST00248156,Detached,3,4,No,Solar,1992-03-05
CUST00118520,Flat,3,6,Yes,Solar,2000-11-28
CUST00002975,Flat,1,3,Yes,Solar,2012-02-20
CUST00175703,Terraced,2,3,No,Solar,2012-07-22
CUST00138259,Flat,3,6,No,Solar,1980-03-12
CUST00157659,Bungalow,3,7,No,Company Provided,2001-07-01
CUST00179606,Flat,1,7,No,Solar,1986-05-05
CUST00216046,Flat,2,7,Yes,Solar,1975-07-22
CUST00216607,Flat,1,5,Yes,Company Provided,1995-09-01
CUST00054929,Terraced,2,2,Yes,Company Provided,1971-03-09
CUST00046091,Detached,2,2,No,Grid + Solar,1979-04-18
CUST00250483,Bungalow,1,7,Yes,Company Provided,1973-01-25
CUST00262999,Semi-Detached,2,2,Yes,Company Provided,2017-01-10
CUST00216540,Detached,1,3,Yes,Company Provided,1991-02-06
CUST00078405,Detached,1,2,Yes,Company Provided,1991-03-20
CUST00259867,Semi-Detached,1,4,Yes,Grid + Solar,2004-05-07
CUST00230899,Flat,1,4,No,Grid + Solar,2017-11-22
CUST00036698,Bungalow,2,6,No,Solar,2008-09-29
CUST00054205,Bungalow,1,7,No,Company Provided,2009-04-10
CUST00138679,Terraced,2,2,No,Solar,1989-10-17
CUST00154553,Bungalow,2,6,Yes,Solar,1978-10-19
CUST00169502,Bungalow,1,2,No,Solar,2014-06-10
CUST00255022,Bungalow,3,5,No,Grid + Solar,1998-03-15
CUST00087282,Flat,1,3,No,Grid + Solar,2010-10-19
CUST00184466,Semi-Detached,1,7,No,Company Provided,2018-01-01
CUST00085077,Terraced,2,2,No,Solar,1974-09-12
CUST00180873,Semi-Detached,1,4,No,Solar,2008-10-02
CUST00211005,Detached,2,7,No,Solar,2001-11-25
CUST00071779,Flat,3,4,Yes,Company Provided,2005-11-01
CUST00164768,Bungalow,1,6,Yes,Solar,1987-03-06
CUST00052234,Semi-Detached,1,6,No,Company Provided,1990-11-30
CUST00146288,Semi-Detached,3,3,Yes,Solar,1985-03-15
CUST00078433,Terraced,2,2,Yes,Grid + Solar,2018-03-08
CUST00213104,Terraced,3,2,Yes,Grid + Solar,1971-09-18
CUST00108451,Semi-Detached,3,6,No,Grid + Solar,1987-09-18
CUST00110350,Flat,3,2,Yes,Grid + Solar,1995-01-29
CUST00101551,Bungalow,2,3,Yes,Company Provided,2002-02-02
CUST00230956,Detached,1,3,Yes,Grid + Solar,2014-08-17
CUST00009494,Semi-Detached,1,4,Yes,Grid + Solar,2008-09-03
CUST00077032,Semi-Detached,1,2,Yes,Grid + Solar,1971-11-18
CUST00210667,Terraced,3,4,Yes,Grid + Solar,1996-08-02
CUST00236431,Semi-Detached,3,4,No,Grid + Solar,1972-03-28
CUST00056623,Bungalow,1,6,Yes,Solar,1974-01-31
CUST00120273,Detached,3,2,Yes,Solar,2010-02-16
CUST00024916,Semi-Detached,3,5,Yes,Solar,1979-02-06
CUST00214966,Bungalow,3,3,Yes,Grid + Solar,2015-08-18
CUST00245965,Semi-Detached,2,5,No,Solar,1985-09-12
CUST00208834,Semi-Detached,2,2,Yes,Grid + Solar,1974-06-26
CUST00210428,Bungalow,2,4,No,Solar,2017-06-04
CUST00086113,Terraced,2,7,Yes,Grid + Solar,1975-11-04
CUST00263327,Bungalow,1,3,No,Solar,2004-11-22
CUST00015077,Detached,2,7,Yes,Solar,1998-05-31
CUST00156796,Detached,2,3,No,Grid + Solar,2008-08-26
CUST00217500,Bungalow,3,7,No,Company Provided,2000-02-01
CUST00203946,Bungalow,1,5,No,Company Provided,2009-06-12
CUST00093377,Bungalow,2,4,Yes,Solar,1983-06-22
CUST00114260,Flat,2,2,Yes,Company Provided,1988-04-21
CUST00017883,Bungalow,2,4,Yes,Solar,1982-01-10
CUST00255081,Detached,1,5,No,Company Provided,2007-11-07
CUST00192312,Semi-Detached,1,6,No,Company Provided,1979-09-07
CUST00115907,Bungalow,1,5,Yes,Solar,1984-03-14
CUST00145801,Semi-Detached,2,6,No,Company Provided,1979-02-21
CUST00197659,Detached,2,7,No,Solar,1993-11-27
CUST00025990,Detached,2,7,No,Solar,1992-08-11
CUST00048452,Bungalow,1,3,Yes,Grid + Solar,1986-08-13
CUST00121521,Terraced,1,7,No,Company Provided,2001-02-02
CUST00048508,Bungalow,1,2,Yes,Grid + Solar,1981-08-16
CUST00242362,Flat,1,7,No,Company Provided,1975-09-02
CUST00077372,Detached,3,5,No,Company Provided,2019-10-11
CUST00008708,Detached,1,3,Yes,Company Provided,1998-10-09
CUST00041266,Bungalow,1,2,Yes,Solar,1984-03-23
CUST00006575,Bungalow,3,3,No,Solar,1970-07-04
CUST00055530,Semi-Detached,2,5,No,Company Provided,1972-10-06
CUST00115253,Flat,3,4,Yes,Solar,1978-08-29
CUST00161730,Bungalow,3,7,Yes,Grid + Solar,2014-04-02
CUST00121768,Flat,3,2,Yes,Grid + Solar,1978-08-23
CUST00103201,Flat,1,6,Yes,Grid + Solar,2001-08-02
CUST00175410,Flat,2,3,Yes,Grid + Solar,1989-10-05
CUST00052870,Bungalow,1,7,Yes,Company Provided,1999-01-04
CUST00047301,Bungalow,3,2,Yes,Solar,2019-02-16
CUST00205647,Detached,3,5,Yes,Grid + Solar,2012-12-29
CUST00262939,Bungalow,1,6,Yes,Company Provided,1972-08-22
CUST00101865,Semi-Detached,3,3,Yes,Solar,1972-01-03
CUST00261545,Detached,3,2,Yes,Grid + Solar,2006-11-17
CUST00034615,Detached,3,4,No,Company Provided,1970-10-01
CUST00166441,Detached,2,2,Yes,Company Provided,2014-04-20
CUST00188023,Flat,1,3,Yes,Company Provided,2017-05-09
CUST00212984,Terraced,3,2,Yes,Solar,1986-03-25
CUST00220049,Detached,2,2,Yes,Company Provided,1972-12-06
CUST00132499,Flat,3,7,No,Company Provided,1970-02-22
CUST00201085,Semi-Detached,2,3,Yes,Solar,2013-01-15
CUST00208259,Terraced,3,6,Yes,Grid + Solar,1986-07-09
CUST00136493,Flat,2,7,Yes,Solar,2017-08-31
CUST00197403,Detached,3,6,Yes,Solar,2002-09-08
CUST00196910,Semi-Detached,2,3,No,Solar,1980-06-15
CUST00000943,Detached,1,2,Yes,Company Provided,1992-03-03
CUST00251825,Detached,3,2,No,Company Provided,2013-06-29
CUST00032736,Flat,3,4,No,Company Provided,2013-09-28
CUST00070320,Semi-Detached,3,3,Yes,Solar,1976-03-07
CUST00051098,Bungalow,3,2,No,Solar,1987-06-12
CUST00051546,Semi-Detached,3,6,No,Solar,2001-10-01
CUST00113095,Bungalow,1,2,No,Grid + Solar,1992-05-11
CUST00154057,Terraced,3,5,No,Grid + Solar,1982-11-20
CUST00105130,Flat,1,6,Yes,Solar,1971-03-12
CUST00173400,Semi-Detached,3,2,Yes,Grid + Solar,2005-06-13
CUST00230701,Terraced,2,5,Yes,Grid + Solar,1995-03-29
CUST00149270,Terraced,3,2,No,Grid + Solar,2007-09-23
CUST00030397,Bungalow,2,4,No,Solar,2019-06-10
CUST00140432,Detached,3,6,Yes,Company Provided,1979-10-14
CUST00138384,Semi-Detached,2,3,Yes,Solar,2012-03-27
CUST00159073,Detached,3,6,No,Solar,1985-07-27
CUST00098928,Bungalow,1,4,Yes,Company Provided,1999-09-05
CUST00246318,Terraced,3,5,Yes,Company Provided,2015-11-04
CUST00100024,Detached,1,5,No,Company Provided,1995-10-19
CUST00257576,Flat,2,5,Yes,Solar,1971-07-29
CUST00040605,Flat,3,6,Yes,Grid + Solar,1970-02-27
CUST00083318,Bungalow,3,3,No,Grid + Solar,1973-03-17
CUST00253472,Flat,3,4,No,Company Provided,1984-02-13
CUST00100313,Terraced,3,2,Yes,Company Provided,2014-06-06
CUST00163695,Detached,3,5,Yes,Solar,1994-04-21
CUST00203825,Bungalow,1,3,Yes,Solar,2019-08-29
CUST00074825,Detached,3,4,Yes,Solar,1990-12-24
CUST00245722,Detached,2,5,No,Grid + Solar,1995-07-10
CUST00193949,Bungalow,2,6,No,Grid + Solar,1975-02-07
CUST00240376,Terraced,3,6,No,Company Provided,2002-02-03
CUST00172058,Terraced,1,2,Yes,Company Provided,1995-04-18
CUST00217114,Detached,2,5,Yes,Grid + Solar,1986-02-15
CUST00146763,Semi-Detached,2,4,Yes,Company Provided,2010-05-28
CUST00028128,Detached,3,2,Yes,Company Provided,2002-07-31
CUST00194980,Terraced,2,4,No,Company Provided,1982-10-26
CUST00047544,Semi-Detached,2,6,Yes,Solar,1973-09-26
CUST00073871,Terraced,1,3,No,Company Provided,1999-05-11
CUST00029363,Detached,1,2,No,Solar,1998-06-07
CUST00242366,Flat,2,6,Yes,Solar,2002-01-11
CUST00241901,Flat,1,4,No,Solar,1998-12-02
CUST00145733,Bungalow,1,3,Yes,Company Provided,1987-01-29
CUST00103266,Bungalow,3,7,Yes,Company Provided,2014-03-09
CUST00243419,Bungalow,2,5,No,Grid + Solar,1976-09-07
CUST00243716,Flat,1,3,Yes,Company Provided,1982-12-31
CUST00053501,Terraced,2,5,No,Grid + Solar,1976-10-30
CUST00123756,Terraced,2,2,No,Grid + Solar,1970-10-11
CUST00005782,Semi-Detached,3,3,No,Company Provided,2011-12-15
CUST00255692,Bungalow,1,4,Yes,Solar,2014-04-18
CUST00138049,Terraced,2,7,Yes,Solar,2016-01-21
CUST00091776,Bungalow,2,4,Yes,Solar,2003-11-04
CUST00227866,Flat,3,5,No,Grid + Solar,1979-05-19
CUST00224209,Flat,3,4,No,Solar,1998-07-02
CUST00206447,Flat,2,5,No,Company Provided,1986-12-14
CUST00175745,Semi-Detached,1,3,No,Grid + Solar,1981-06-01
CUST00060950,Bungalow,2,4,No,Company Provided,2017-11-10
CUST00084618,Bungalow,3,5,No,Grid + Solar,1983-11-28
CUST00160730,Detached,2,7,Yes,Company Provided,1992-01-06
CUST00063421,Bungalow,2,7,Yes,Company Provided,2009-08-29
CUST00154119,Detached,2,7,No,Company Provided,2016-12-25
CUST00075935,Terraced,3,2,No,Company Provided,1979-07-22
CUST00171150,Bungalow,3,4,No,Grid + Solar,1993-01-31
CUST00191003,Bungalow,3,7,No,Company Provided,1970-04-19
CUST00175391,Detached,3,7,Yes,Grid + Solar,1981-12-16
CUST00239281,Terraced,1,3,Yes,Grid + Solar,2006-11-30
CUST00235757,Detached,1,3,Yes,Company Provided,1995-06-09
CUST00080416,Bungalow,2,3,No,Company Provided,2012-10-29
CUST00073113,Detached,1,5,No,Company Provided,1999-02-02
CUST00183535,Bungalow,1,7,Yes,Solar,1971-08-06
CUST00239001,Terraced,2,7,No,Solar,1980-06-22
CUST00204164,Terraced,3,6,Yes,Solar,1972-08-28
CUST00216192,Semi-Detached,2,3,No,Grid + Solar,1978-07-30
CUST00194154,Bungalow,1,3,Yes,Company Provided,1985-10-22
CUST00219510,Detached,3,7,No,Grid + Solar,1977-05-11
CUST00016672,Flat,2,7,No,Company Provided,1998-04-01
CUST00107123,Detached,2,6,Yes,Solar,2016-05-18
CUST00170318,Terraced,3,4,Yes,Company Provided,2005-09-12
CUST00061308,Semi-Detached,2,4,Yes,Solar,1989-08-18
CUST00019799,Terraced,3,3,Yes,Grid + Solar,2001-05-25
CUST00010291,Terraced,1,5,No,Company Provided,1987-10-10
CUST00202045,Detached,1,6,No,Solar,1982-02-25
CUST00115574,Terraced,3,4,Yes,Company Provided,2013-03-03
CUST00237994,Detached,1,2,Yes,Grid + Solar,2014-08-09
CUST00001401,Flat,3,5,No,Company Provided,2017-04-04
CUST00126193,Bungalow,2,3,No,Grid + Solar,2017-01-07
CUST00019581,Bungalow,3,7,No,Solar,1988-02-12
CUST00234469,Bungalow,1,6,Yes,Grid + Solar,1986-07-12
CUST00208650,Bungalow,1,2,Yes,Company Provided,2005-07-12
CUST00049011,Flat,3,5,Yes,Solar,1998-03-11
CUST00115625,Terraced,2,6,No,Solar,2000-05-31
CUST00123255,Semi-Detached,1,6,No,Company Provided,2005-12-06
CUST00224038,Bungalow,1,4,No,Company Provided,2005-01-17
CUST00004525,Bungalow,1,5,Yes,Company Provided,1971-10-05
CUST00026856,Bungalow,2,2,Yes,Grid + Solar,1988-11-26
CUST00155846,Terraced,1,2,No,Solar,1982-11-09
CUST00241392,Terraced,1,2,No,Solar,2013-06-04
CUST00095443,Detached,2,3,Yes,Grid + Solar,1987-04-21
CUST00109334,Semi-Detached,2,2,No,Company Provided,1987-08-26
CUST00013727,Terraced,3,7,Yes,Grid + Solar,2001-08-08
CUST00268435,Flat,1,5,No,Grid + Solar,2016-12-31
CUST00152497,Bungalow,1,3,No,Grid + Solar,1974-08-11
CUST00071650,Terraced,2,4,No,Solar,2010-09-28
CUST00031584,Detached,1,2,Yes,Company Provided,1977-05-16
CUST00125432,Bungalow,1,2,No,Solar,1991-07-09
CUST00205437,Terraced,3,4,Yes,Grid + Solar,2013-06-25
CUST00226292,Semi-Detached,1,5,Yes,Solar,1980-05-13
CUST00236524,Detached,3,6,No,Solar,2006-02-09
CUST00251290,Semi-Detached,3,7,No,Grid + Solar,1995-01-26
CUST00122558,Flat,2,6,No,Solar,1985-06-17
CUST00055921,Bungalow,1,4,Yes,Company Provided,1982-12-15
CUST00139939,Terraced,1,5,Yes,Grid + Solar,1974-02-12
CUST00132850,Flat,2,7,Yes,Solar,2011-07-01
CUST00191411,Bungalow,3,6,No,Company Provided,1992-06-11
CUST00267120,Flat,2,6,No,Solar,2014-06-27
CUST00230493,Bungalow,1,6,Yes,Company Provided,1977-10-24
CUST00221936,Bungalow,3,5,Yes,Company Provided,2019-03-31
CUST00021334,Detached,2,5,No,Grid + Solar,1981-06-13
CUST00148618,Semi-Detached,3,3,Yes,Company Provided,1991-11-18
CUST00108771,Terraced,3,3,Yes,Company Provided,1976-08-08
CUST00052349,Flat,2,6,No,Grid + Solar,1991-06-07
CUST00057241,Detached,1,5,No,Grid + Solar,1978-04-23
CUST00182075,Terraced,1,2,No,Solar,1993-01-24
CUST00155691,Semi-Detached,2,7,No,Solar,1985-09-29
CUST00144146,Flat,3,5,No,Grid + Solar,2012-09-23
CUST00085637,Terraced,2,5,No,Company Provided,1977-09-16
CUST00216525,Flat,1,3,Yes,Solar,1994-03-24
CUST00224811,Semi-Detached,3,3,Yes,Company Provided,2001-12-22
CUST00023554,Detached,2,7,Yes,Company Provided,2011-05-10
CUST00024267,Bungalow,1,4,No,Company Provided,2007-01-01
CUST00072550,Detached,3,2,Yes,Grid + Solar,1992-04-05
CUST00051276,Bungalow,2,7,No,Solar,1992-06-20
CUST00142247,Flat,1,6,Yes,Grid + Solar,1988-07-09
CUST00130750,Flat,1,7,No,Company Provided,1997-10-17
CUST00134351,Terraced,2,2,No,Solar,2001-10-16
CUST00221220,Terraced,3,7,No,Company Provided,1980-03-15
CUST00230868,Bungalow,2,6,No,Grid + Solar,1986-02-22
CUST00224576,Semi-Detached,2,3,Yes,Grid + Solar,2011-10-13
CUST00229008,Terraced,1,3,Yes,Company Provided,1979-01-18
CUST00251636,Semi-Detached,1,6,Yes,Solar,1974-07-06
CUST00240881,Detached,3,7,Yes,Grid + Solar,2012-07-04
CUST00101568,Semi-Detached,3,4,Yes,Solar,1974-05-17
CUST00011156,Bungalow,1,7,No,Solar,1977-04-15
CUST00040617,Semi-Detached,1,2,No,Company Provided,1996-07-24
CUST00046024,Detached,3,6,No,Grid + Solar,1990-01-27
CUST00251802,Terraced,1,4,Yes,Grid + Solar,1991-12-25
CUST00239645,Bungalow,1,6,Yes,Company Provided,2006-11-24
CUST00129491,Detached,3,6,Yes,Solar,1988-11-19
CUST00073239,Bungalow,3,2,No,Company Provided,1979-01-11
CUST00030012,Flat,1,6,No,Company Provided,2000-11-10
CUST00187241,Bungalow,2,7,Yes,Grid + Solar,1996-06-11
CUST00120874,Bungalow,1,7,No,Grid + Solar,2010-06-30
CUST00248138,Semi-Detached,3,7,Yes,Company Provided,1999-01-29
CUST00104427,Bungalow,1,7,No,Grid + Solar,1995-04-03
CUST00178372,Flat,1,7,No,Grid + Solar,2016-11-14
CUST00219395,Flat,2,5,No,Company Provided,2016-11-16
CUST00125379,Detached,1,5,No,Grid + Solar,1994-01-29
CUST00082296,Terraced,3,5,Yes,Company Provided,2003-12-31
CUST00249796,Terraced,1,3,No,Solar,1990-11-26
CUST00125887,Bungalow,2,5,No,Company Provided,1981-01-24
CUST00195221,Detached,1,7,No,Company Provided,1984-07-14
CUST00226229,Detached,1,3,Yes,Company Provided,2012-10-10
CUST00014198,Bungalow,2,5,No,Solar,2002-03-01
CUST00236513,Semi-Detached,1,5,No,Company Provided,1974-02-20
CUST00183487,Terraced,2,6,No,Solar,1975-09-19
CUST00231429,Bungalow,2,3,Yes,Company Provided,1986-12-08
CUST00218983,Flat,2,2,Yes,Company Provided,2019-03-15
CUST00096258,Flat,1,7,Yes,Company Provided,1982-08-23
CUST00030300,Terraced,2,3,Yes,Solar,1993-11-24
CUST00001114,Flat,2,6,No,Grid + Solar,1975-02-12
CUST00009183,Semi-Detached,2,5,No,Grid + Solar,2014-04-24
CUST00186728,Detached,2,2,Yes,Company Provided,2015-04-19
CUST00041958,Flat,2,2,No,Company Provided,1984-04-27
CUST00000960,Terraced,2,3,No,Grid + Solar,1977-12-13
CUST00006653,Flat,3,4,Yes,Solar,2008-05-21
CUST00066259,Semi-Detached,1,7,No,Company Provided,1985-09-09
CUST00253633,Semi-Detached,2,3,Yes,Solar,1974-07-28
CUST00112325,Flat,1,2,No,Grid + Solar,2015-12-20
CUST00232996,Semi-Detached,3,7,No,Company Provided,1980-10-15
CUST00072959,Detached,3,5,Yes,Grid + Solar,1999-05-19
CUST00079371,Flat,1,2,No,Solar,2012-01-21
CUST00134700,Flat,3,4,Yes,Solar,1975-04-01
CUST00140681,Flat,2,2,Yes,Grid + Solar,1989-01-14
CUST00214013,Terraced,2,7,Yes,Grid + Solar,1971-03-04
CUST00201164,Flat,3,3,No,Solar,1975-11-19
CUST00094930,Terraced,2,5,No,Company Provided,1983-12-21
CUST00136958,Terraced,1,3,Yes,Company Provided,1988-10-26
CUST00016645,Flat,1,3,No,Grid + Solar,1989-04-03
CUST00111272,Bungalow,2,5,Yes,Company Provided,2017-05-14
CUST00144386,Bungalow,3,6,Yes,Grid + Solar,2008-07-07
CUST00164286,Detached,1,5,No,Company Provided,1993-08-05
CUST00130150,Flat,3,7,Yes,Company Provided,1970-11-15
CUST00216162,Flat,1,6,Yes,Company Provided,1977-05-11
CUST00066516,Terraced,3,6,No,Company Provided,2006-10-23
CUST00243936,Terraced,1,4,Yes,Company Provided,1982-02-24
CUST00091757,Bungalow,2,4,No,Grid + Solar,1990-12-25
CUST00114654,Detached,2,3,Yes,Grid + Solar,1978-01-09
CUST00193307,Semi-Detached,2,7,No,Solar,1997-10-17
CUST00239792,Flat,2,3,No,Solar,2019-04-29
CUST00070813,Detached,1,7,No,Solar,1988-09-19
CUST00101525,Semi-Detached,3,7,No,Solar,2001-11-04
CUST00240423,Semi-Detached,1,4,No,Solar,2003-10-04
CUST00083076,Bungalow,1,3,No,Grid + Solar,1976-11-23
CUST00120221,Detached,1,3,No,Grid + Solar,1990-04-05
CUST00004591,Semi-Detached,3,2,No,Company Provided,2018-01-22
CUST00186626,Semi-Detached,3,2,No,Grid + Solar,2015-10-07
CUST00127052,Flat,1,6,Yes,Grid + Solar,1975-12-03
CUST00131262,Bungalow,2,6,Yes,Solar,2007-10-28
CUST00195670,Flat,3,6,Yes,Grid + Solar,2006-05-16
CUST00226076,Semi-Detached,3,6,No,Solar,2008-04-27
CUST00060571,Semi-Detached,2,5,No,Company Provided,2013-11-27
CUST00267515,Detached,2,6,No,Solar,1989-12-18
CUST00174006,Flat,1,2,No,Solar,2000-02-08
CUST00162220,Bungalow,2,6,No,Company Provided,2009-01-28
CUST00171251,Terraced,1,5,Yes,Company Provided,2016-12-01
CUST00195450,Terraced,3,3,No,Company Provided,1987-09-07
CUST00101494,Flat,2,5,Yes,Grid + Solar,1980-10-04
CUST00048835,Semi-Detached,2,5,Yes,Solar,2002-09-04
CUST00058675,Terraced,2,5,Yes,Grid + Solar,1970-08-18
CUST00187891,Semi-Detached,2,3,No,Solar,2005-05-22
CUST00001317,Terraced,3,5,Yes,Company Provided,2005-06-03
CUST00174602,Flat,2,2,No,Company Provided,2013-07-01
CUST00132504,Bungalow,1,5,Yes,Company Provided,1988-04-14
CUST00183168,Bungalow,2,5,Yes,Solar,2004-11-11
CUST00206838,Detached,3,5,Yes,Grid + Solar,1980-11-02
CUST00102687,Flat,2,6,No,Grid + Solar,2005-08-21
CUST00115769,Semi-Detached,2,3,Yes,Solar,2005-05-31
CUST00210354,Flat,2,4,Yes,Grid + Solar,2012-09-04
CUST00248808,Semi-Detached,1,6,Yes,Company Provided,2005-04-29
CUST00133795,Semi-Detached,3,2,No,Company Provided,1980-12-31
CUST00072591,Flat,2,7,Yes,Solar,2000-09-29
CUST00252113,Semi-Detached,3,4,No,Solar,1991-08-13
CUST00254609,Terraced,1,3,Yes,Grid + Solar,2013-12-17
CUST00201585,Flat,1,3,Yes,Company Provided,2014-11-22
CUST00027596,Detached,3,5,No,Grid + Solar,1980-03-28
CUST00026898,Terraced,1,3,No,Company Provided,2007-01-13
CUST00180097,Terraced,1,5,No,Company Provided,1993-06-29
CUST00259913,Flat,1,6,No,Company Provided,1995-09-19
CUST00010572,Terraced,1,4,Yes,Grid + Solar,2007-12-05
CUST00249222,Semi-Detached,2,6,Yes,Company Provided,2012-09-04
CUST00094837,Bungalow,3,4,No,Solar,1992-10-16
CUST00040549,Terraced,3,3,No,Grid + Solar,2010-02-28
CUST00024000,Detached,1,4,No,Solar,1982-01-22
CUST00039745,Terraced,3,3,No,Solar,2013-12-19
CUST00077481,Bungalow,1,3,No,Company Provided,2002-10-09
CUST00246239,Semi-Detached,3,5,Yes,Grid + Solar,2014-11-21
CUST00044264,Bungalow,3,7,No,Company Provided,1977-04-23
CUST00114801,Detached,2,3,No,Solar,2003-01-08
CUST00154555,Flat,2,3,No,Company Provided,2017-04-24
CUST00271543,Bungalow,3,5,No,Company Provided,2004-02-25
CUST00100314,Detached,3,5,Yes,Company Provided,1980-01-01
CUST00010288,Flat,2,5,No,Company Provided,1982-09-12
CUST00054824,Bungalow,2,3,No,Grid + Solar,1997-01-19
CUST00016867,Detached,2,7,Yes,Grid + Solar,2001-02-25
CUST00213225,Detached,1,2,Yes,Solar,1994-04-01
CUST00032531,Detached,3,4,No,Solar,2008-02-06
CUST00222758,Terraced,1,3,Yes,Solar,2019-09-28
CUST00079236,Detached,3,7,Yes,Company Provided,1991-02-25
CUST00090828,Semi-Detached,1,5,Yes,Solar,1993-11-09
CUST00190101,Detached,3,2,No,Solar,2014-01-10
