pay_id,shift_date,productivity
ENG00523,2026-07-19,5.99
ENG00523,2026-07-20,7.89
ENG00523,2026-07-21,6.33
ENG00523,2026-07-22,7.37
ENG00523,2026-07-23,7.46
ENG00523,2026-07-24,7.44
ENG00523,2026-07-25,7.76
ENG00523,2026-07-26,6.97
ENG00523,2026-07-27,7.96
ENG00523,2026-07-28,5.73
ENG00523,2026-07-29,6.78
ENG00523,2026-07-30,5.77
ENG00523,2026-07-31,4.74
ENG00523,2026-08-01,5.98
ENG00523,2026-08-02,4.37
ENG00523,2026-08-03,6.82
ENG00523,2026-08-04,6.4
ENG00523,2026-08-05,6.54
ENG00524,2026-07-09,6.76
ENG00524,2026-07-10,4.56
ENG00524,2026-07-11,6.51
ENG00524,2026-07-12,5.19
ENG00524,2026-07-13,5.68
ENG00524,2026-07-14,5.41
ENG00524,2026-07-15,7.35
ENG00524,2026-07-16,5.63
ENG00524,2026-07-17,6.27
ENG00524,2026-07-18,6.03
ENG00524,2026-07-19,4.17
ENG00524,2026-07-20,7.73
ENG00524,2026-07-21,6.7
ENG00524,2026-07-22,5.77
ENG00524,2026-07-23,6.15
ENG00524,2026-07-24,6.64
ENG00524,2026-07-25,7.57
ENG00524,2026-07-26,5.0
ENG00524,2026-07-27,4.22
ENG00524,2026-07-28,7.5
ENG00524,2026-07-29,4.86
ENG00524,2026-07-30,5.91
ENG00524,2026-07-31,6.69
ENG00524,2026-08-01,6.66
ENG00524,2026-08-02,7.97
ENG00524,2026-08-03,5.14
ENG00524,2026-08-04,4.52
ENG00524,2026-08-05,7.7
ENG00525,2026-07-09,4.76
ENG00525,2026-07-10,5.46
ENG00525,2026-07-11,6.99
ENG00525,2026-07-12,4.65
ENG00525,2026-07-13,6.07
ENG00525,2026-07-14,7.89
ENG00525,2026-07-15,4.82
ENG00525,2026-07-16,7.16
ENG00525,2026-07-17,7.13
ENG00525,2026-07-18,5.58
ENG00525,2026-07-19,4.89
ENG00525,2026-07-20,4.02
ENG00525,2026-07-21,6.16
ENG00525,2026-07-22,5.32
ENG00525,2026-07-23,7.4
ENG00525,2026-07-24,7.42
ENG00525,2026-07-25,5.59
ENG00525,2026-07-26,7.48
ENG00525,2026-07-27,4.33
ENG00525,2026-07-28,6.25
ENG00525,2026-07-29,4.58
ENG00525,2026-07-30,7.94
ENG00525,2026-07-31,6.73
ENG00525,2026-08-01,6.04
ENG00525,2026-08-02,6.45
ENG00525,2026-08-03,5.37
ENG00525,2026-08-04,5.7
ENG00525,2026-08-05,5.81
ENG00526,2026-07-09,7.84
ENG00526,2026-07-10,7.35
ENG00526,2026-07-11,4.12
ENG00526,2026-07-12,6.45
ENG00526,2026-07-13,4.03
ENG00526,2026-07-14,7.76
ENG00526,2026-07-15,6.33
ENG00526,2026-07-16,7.3
ENG00526,2026-07-17,4.28
ENG00526,2026-07-18,5.74
ENG00526,2026-07-19,6.17
ENG00526,2026-07-20,6.17
ENG00526,2026-07-21,6.91
ENG00526,2026-07-22,5.4
ENG00526,2026-07-23,6.65
ENG00526,2026-07-24,7.44
ENG00526,2026-07-25,6.15
ENG00526,2026-07-26,6.6
ENG00526,2026-07-27,6.53
ENG00526,2026-07-28,5.14
ENG00526,2026-07-29,7.2
ENG00526,2026-07-30,4.07
ENG00526,2026-07-31,4.33
ENG00526,2026-08-01,4.43
ENG00526,2026-08-02,5.96
ENG00526,2026-08-03,4.6
ENG00526,2026-08-04,5.64
ENG00526,2026-08-05,7.3
ENG00527,2026-07-09,5.39
ENG00527,2026-07-10,5.19
ENG00527,2026-07-11,5.13
ENG00527,2026-07-12,5.78
ENG00527,2026-07-13,5.06
ENG00527,2026-07-14,4.77
ENG00527,2026-07-15,7.58
ENG00527,2026-07-16,4.18
ENG00527,2026-07-17,7.54
ENG00527,2026-07-18,6.78
ENG00527,2026-07-19,7.43
ENG00527,2026-07-20,6.92
ENG00527,2026-07-21,4.41
ENG00527,2026-07-22,7.27
ENG00527,2026-07-23,7.56
ENG00527,2026-07-24,4.06
ENG00527,2026-07-25,4.58
ENG00527,2026-07-26,5.93
ENG00527,2026-07-27,5.03
ENG00527,2026-07-28,6.14
ENG00527,2026-07-29,5.06
ENG00527,2026-07-30,7.73
ENG00527,2026-07-31,6.53
ENG00527,2026-08-01,4.11
ENG00527,2026-08-02,6.37
ENG00527,2026-08-03,5.25
ENG00527,2026-08-04,6.09
ENG00527,2026-08-05,4.76
ENG00528,2026-07-09,4.66
ENG00528,2026-07-10,7.45
ENG00528,2026-07-11,5.92
ENG00528,2026-07-12,6.04
ENG00528,2026-07-13,4.19
ENG00528,2026-07-14,4.48
ENG00528,2026-07-15,4.34
ENG00528,2026-07-16,5.52
ENG00528,2026-07-17,7.25
ENG00528,2026-07-18,6.8
ENG00528,2026-07-19,6.21
ENG00528,2026-07-20,7.77
ENG00528,2026-07-21,7.17
ENG00528,2026-07-22,4.56
ENG00528,2026-07-23,5.41
ENG00528,2026-07-24,5.94
ENG00528,2026-07-25,6.64
ENG00528,2026-07-26,4.56
ENG00528,2026-07-27,7.37
ENG00528,2026-07-28,6.7
ENG00528,2026-07-29,4.37
ENG00528,2026-07-30,7.69
ENG00528,2026-07-31,7.67
ENG00528,2026-08-01,5.84
ENG00528,2026-08-02,5.13
ENG00528,2026-08-03,4.55
ENG00528,2026-08-04,4.88
ENG00528,2026-08-05,5.94
ENG00529,2026-07-09,7.07
ENG00529,2026-07-10,5.17
ENG00529,2026-07-11,6.19
ENG00529,2026-07-12,4.59
ENG00529,2026-07-13,5.22
ENG00529,2026-07-14,6.7
ENG00529,2026-07-15,5.73
ENG00529,2026-07-16,4.68
ENG00529,2026-07-17,6.42
ENG00529,2026-07-18,7.04
ENG00529,2026-07-19,6.78
ENG00529,2026-07-20,7.58
ENG00529,2026-07-21,4.54
ENG00529,2026-07-22,4.1
ENG00529,2026-07-23,5.48
ENG00529,2026-07-24,6.24
ENG00529,2026-07-25,6.35
ENG00529,2026-07-26,5.07
ENG00529,2026-07-27,7.68
ENG00529,2026-07-28,5.87
ENG00529,2026-07-29,7.31
ENG00529,2026-07-30,6.6
ENG00529,2026-07-31,4.08
ENG00529,2026-08-01,4.92
ENG00529,2026-08-02,7.03
ENG00529,2026-08-03,6.62
ENG00529,2026-08-04,7.39
ENG00529,2026-08-05,7.17
ENG00530,2026-07-09,6.92
ENG00530,2026-07-10,6.88
ENG00530,2026-07-11,7.59
ENG00530,2026-07-12,6.41
ENG00530,2026-07-13,4.42
ENG00530,2026-07-14,4.17
ENG00530,2026-07-15,6.66
ENG00530,2026-07-16,6.65
ENG00530,2026-07-17,7.6
ENG00530,2026-07-18,5.4
ENG00530,2026-07-19,5.33
ENG00530,2026-07-20,4.19
ENG00530,2026-07-21,7.05
ENG00530,2026-07-22,4.39
ENG00530,2026-07-23,7.31
ENG00530,2026-07-24,6.83
ENG00530,2026-07-25,6.39
ENG00530,2026-07-26,6.43
ENG00530,2026-07-27,5.7
ENG00530,2026-07-28,5.94
ENG00530,2026-07-29,5.2
ENG00530,2026-07-30,4.54
ENG00530,2026-07-31,6.59
ENG00530,2026-08-01,5.92
ENG00530,2026-08-02,4.51
ENG00530,2026-08-03,5.44
ENG00530,2026-08-04,4.89
ENG00530,2026-08-05,4.67
ENG00531,2026-07-09,4.57
ENG00531,2026-07-10,4.18
ENG00531,2026-07-11,5.89
ENG00531,2026-07-12,6.43
ENG00531,2026-07-13,4.39
ENG00531,2026-07-14,5.71
ENG00531,2026-07-15,6.75
ENG00531,2026-07-16,7.56
ENG00531,2026-07-17,5.1
ENG00531,2026-07-18,6.75
ENG00531,2026-07-19,4.59
ENG00531,2026-07-20,5.68
ENG00531,2026-07-21,7.59
ENG00531,2026-07-22,4.88
ENG00531,2026-07-23,5.28
ENG00531,2026-07-24,5.5
ENG00531,2026-07-25,7.48
ENG00531,2026-07-26,6.26
ENG00531,2026-07-27,4.51
ENG00531,2026-07-28,7.38
ENG00531,2026-07-29,5.21
ENG00531,2026-07-30,4.77
ENG00531,2026-07-31,7.98
ENG00531,2026-08-01,7.36
ENG00531,2026-08-02,6.41
ENG00531,2026-08-03,4.19
ENG00531,2026-08-04,6.71
ENG00531,2026-08-05,5.57
ENG00532,2026-07-09,4.66
ENG00532,2026-07-10,5.18
ENG00532,2026-07-11,5.25
ENG00532,2026-07-12,6.93
ENG00532,2026-07-13,5.55
ENG00532,2026-07-14,6.13
ENG00532,2026-07-15,6.48
ENG00532,2026-07-16,5.04
ENG00532,2026-07-17,6.0
ENG00532,2026-07-18,5.83
ENG00532,2026-07-19,4.99
ENG00532,2026-07-20,6.73
ENG00532,2026-07-21,6.47
ENG00532,2026-07-22,4.29
ENG00532,2026-07-23,5.15
ENG00532,2026-07-24,6.93
ENG00532,2026-07-25,5.76
ENG00532,2026-07-26,6.94
ENG00532,2026-07-27,4.35
ENG00532,2026-07-28,6.53
ENG00532,2026-07-29,6.23
ENG00532,2026-07-30,6.51
ENG00532,2026-07-31,5.38
ENG00532,2026-08-01,6.7
ENG00532,2026-08-02,7.61
ENG00532,2026-08-03,5.39
ENG00532,2026-08-04,6.3
ENG00532,2026-08-05,4.73
ENG00533,2026-07-09,4.34
ENG00533,2026-07-10,4.74
ENG00533,2026-07-11,6.36
ENG00533,2026-07-12,6.4
ENG00533,2026-07-13,4.0
ENG00533,2026-07-14,4.08
ENG00533,2026-07-15,7.28
ENG00533,2026-07-16,7.54
ENG00533,2026-07-17,4.45
ENG00533,2026-07-18,7.35
ENG00533,2026-07-19,4.31
ENG00533,2026-07-20,5.04
ENG00533,2026-07-21,7.7
ENG00533,2026-07-22,6.6
ENG00533,2026-07-23,5.82
ENG00533,2026-07-24,4.19
ENG00533,2026-07-25,4.5
ENG00533,2026-07-26,5.84
ENG00533,2026-07-27,5.57
ENG00533,2026-07-28,7.77
ENG00533,2026-07-29,4.2
ENG00533,2026-07-30,6.87
ENG00533,2026-07-31,4.56
ENG00533,2026-08-01,4.17
ENG00533,2026-08-02,6.6
ENG00533,2026-08-03,4.39
ENG00533,2026-08-04,5.45
ENG00533,2026-08-05,6.09
ENG00534,2026-07-09,6.43
ENG00534,2026-07-10,7.61
ENG00534,2026-07-11,4.21
ENG00534,2026-07-12,5.13
ENG00534,2026-07-13,4.44
ENG00534,2026-07-14,6.85
ENG00534,2026-07-15,5.19
ENG00534,2026-07-16,6.63
ENG00534,2026-07-17,5.68
ENG00534,2026-07-18,5.29
ENG00534,2026-07-19,5.34
ENG00534,2026-07-20,7.98
ENG00534,2026-07-21,7.2
ENG00534,2026-07-22,6.21
ENG00534,2026-07-23,5.59
ENG00534,2026-07-24,7.11
ENG00534,2026-07-25,5.51
ENG00534,2026-07-26,6.88
ENG00534,2026-07-27,5.4
ENG00534,2026-07-28,6.96
ENG00534,2026-07-29,5.6
ENG00534,2026-07-30,6.67
ENG00534,2026-07-31,5.55
ENG00534,2026-08-01,4.84
ENG00534,2026-08-02,5.33
ENG00534,2026-08-03,5.44
ENG00534,2026-08-04,6.33
ENG00534,2026-08-05,4.4
ENG00535,2026-07-09,4.97
ENG00535,2026-07-10,6.22
ENG00535,2026-07-11,5.13
ENG00535,2026-07-12,4.24
ENG00535,2026-07-13,6.51
ENG00535,2026-07-14,7.93
ENG00535,2026-07-15,5.36
ENG00535,2026-07-16,7.22
ENG00535,2026-07-17,5.12
ENG00535,2026-07-18,5.51
ENG00535,2026-07-19,5.88
ENG00535,2026-07-20,7.41
ENG00535,2026-07-21,5.06
ENG00535,2026-07-22,7.26
ENG00535,2026-07-23,4.62
ENG00535,2026-07-24,7.62
ENG00535,2026-07-25,7.64
ENG00535,2026-07-26,7.9
ENG00535,2026-07-27,7.91
ENG00535,2026-07-28,6.27
ENG00535,2026-07-29,6.49
ENG00535,2026-07-30,7.56
ENG00535,2026-07-31,7.31
ENG00535,2026-08-01,4.38
ENG00535,2026-08-02,6.23
ENG00535,2026-08-03,4.98
ENG00535,2026-08-04,4.63
ENG00535,2026-08-05,5.23
ENG00536,2026-07-09,5.38
ENG00536,2026-07-10,7.18
ENG00536,2026-07-11,6.18
ENG00536,2026-07-12,6.69
ENG00536,2026-07-13,6.82
ENG00536,2026-07-14,5.48
ENG00536,2026-07-15,6.65
ENG00536,2026-07-16,5.79
ENG00536,2026-07-17,5.39
ENG00536,2026-07-18,6.52
ENG00536,2026-07-19,6.54
ENG00536,2026-07-20,6.68
ENG00536,2026-07-21,5.58
ENG00536,2026-07-22,4.19
ENG00536,2026-07-23,7.59
ENG00536,2026-07-24,7.8
ENG00536,2026-07-25,6.17
ENG00536,2026-07-26,5.83
ENG00536,2026-07-27,4.49
ENG00536,2026-07-28,4.57
ENG00536,2026-07-29,7.98
ENG00536,2026-07-30,5.41
ENG00536,2026-07-31,4.53
ENG00536,2026-08-01,5.98
ENG00536,2026-08-02,5.38
ENG00536,2026-08-03,7.06
ENG00536,2026-08-04,4.51
ENG00536,2026-08-05,7.94
ENG00537,2026-07-09,4.55
ENG00537,2026-07-10,6.88
ENG00537,2026-07-11,7.18
ENG00537,2026-07-12,7.69
ENG00537,2026-07-13,7.96
ENG00537,2026-07-14,5.01
ENG00537,2026-07-15,5.75
ENG00537,2026-07-16,5.15
ENG00537,2026-07-17,5.71
ENG00537,2026-07-18,5.46
ENG00537,2026-07-19,7.37
ENG00537,2026-07-20,4.27
ENG00537,2026-07-21,7.79
ENG00537,2026-07-22,7.91
ENG00537,2026-07-23,4.92
ENG00537,2026-07-24,4.48
ENG00537,2026-07-25,4.33
ENG00537,2026-07-26,7.19
ENG00537,2026-07-27,6.29
ENG00537,2026-07-28,6.81
ENG00537,2026-07-29,5.62
ENG00537,2026-07-30,6.36
ENG00537,2026-07-31,6.74
ENG00537,2026-08-01,5.26
ENG00537,2026-08-02,6.6
ENG00537,2026-08-03,6.08
ENG00537,2026-08-04,5.6
ENG00537,2026-08-05,4.9
ENG00538,2026-07-09,4.18
ENG00538,2026-07-10,5.49
ENG00538,2026-07-11,7.35
ENG00538,2026-07-12,6.0
ENG00538,2026-07-13,7.85
ENG00538,2026-07-14,7.87
ENG00538,2026-07-15,4.02
ENG00538,2026-07-16,7.17
ENG00538,2026-07-17,5.92
ENG00538,2026-07-18,7.54
ENG00538,2026-07-19,6.7
ENG00538,2026-07-20,7.92
ENG00538,2026-07-21,7.13
ENG00538,2026-07-22,4.37
ENG00538,2026-07-23,4.07
ENG00538,2026-07-24,5.86
ENG00538,2026-07-25,7.28
ENG00538,2026-07-26,7.58
ENG00538,2026-07-27,5.06
ENG00538,2026-07-28,4.22
ENG00538,2026-07-29,5.58
ENG00538,2026-07-30,5.24
ENG00538,2026-07-31,4.59
ENG00538,2026-08-01,7.44
ENG00538,2026-08-02,5.53
ENG00538,2026-08-03,4.75
ENG00538,2026-08-04,7.43
ENG00538,2026-08-05,6.24
ENG00539,2026-07-09,7.65
ENG00539,2026-07-10,4.93
ENG00539,2026-07-11,7.12
ENG00539,2026-07-12,6.25
ENG00539,2026-07-13,7.54
ENG00539,2026-07-14,4.82
ENG00539,2026-07-15,6.41
ENG00539,2026-07-16,5.49
ENG00539,2026-07-17,5.31
ENG00539,2026-07-18,7.54
ENG00539,2026-07-19,6.44
ENG00539,2026-07-20,4.35
ENG00539,2026-07-21,6.19
ENG00539,2026-07-22,5.82
ENG00539,2026-07-23,7.98
ENG00539,2026-07-24,7.42
ENG00539,2026-07-25,6.61
ENG00539,2026-07-26,6.57
ENG00539,2026-07-27,4.6
ENG00539,2026-07-28,6.27
ENG00539,2026-07-29,5.55
ENG00539,2026-07-30,5.86
ENG00539,2026-07-31,4.37
ENG00539,2026-08-01,4.28
ENG00539,2026-08-02,4.78
ENG00539,2026-08-03,6.28
ENG00539,2026-08-04,6.81
ENG00539,2026-08-05,5.31
ENG00540,2026-07-09,4.85
ENG00540,2026-07-10,5.52
ENG00540,2026-07-11,5.74
ENG00540,2026-07-12,7.77
ENG00540,2026-07-13,5.52
ENG00540,2026-07-14,7.17
ENG00540,2026-07-15,5.26
ENG00540,2026-07-16,7.15
ENG00540,2026-07-17,6.77
ENG00540,2026-07-18,4.06
ENG00540,2026-07-19,4.59
ENG00540,2026-07-20,6.99
ENG00540,2026-07-21,7.87
ENG00540,2026-07-22,5.53
ENG00540,2026-07-23,4.49
ENG00540,2026-07-24,7.87
ENG00540,2026-07-25,4.92
ENG00540,2026-07-26,6.47
ENG00540,2026-07-27,6.83
ENG00540,2026-07-28,4.22
ENG00540,2026-07-29,5.98
ENG00540,2026-07-30,7.22
ENG00540,2026-07-31,4.21
ENG00540,2026-08-01,4.15
ENG00540,2026-08-02,6.74
ENG00540,2026-08-03,5.76
ENG00540,2026-08-04,6.81
ENG00540,2026-08-05,6.34
ENG00541,2026-07-09,5.49
ENG00541,2026-07-10,5.74
ENG00541,2026-07-11,7.65
ENG00541,2026-07-12,6.28
ENG00541,2026-07-13,7.69
ENG00541,2026-07-14,5.48
ENG00541,2026-07-15,4.39
ENG00541,2026-07-16,5.97
ENG00541,2026-07-17,6.23
ENG00541,2026-07-18,4.46
ENG00541,2026-07-19,6.84
ENG00541,2026-07-20,6.27
ENG00541,2026-07-21,7.89
ENG00541,2026-07-22,6.1
ENG00541,2026-07-23,5.13
ENG00541,2026-07-24,6.46
ENG00541,2026-07-25,6.92
ENG00541,2026-07-26,7.72
ENG00541,2026-07-27,4.84
ENG00541,2026-07-28,7.84
ENG00541,2026-07-29,7.77
ENG00541,2026-07-30,6.17
ENG00541,2026-07-31,5.18
ENG00541,2026-08-01,6.16
ENG00541,2026-08-02,5.76
ENG00541,2026-08-03,6.72
ENG00541,2026-08-04,5.81
ENG00541,2026-08-05,6.0
ENG00542,2026-07-09,4.94
ENG00542,2026-07-10,5.42
ENG00542,2026-07-11,4.18
ENG00542,2026-07-12,5.38
ENG00542,2026-07-13,6.56
ENG00542,2026-07-14,4.84
ENG00542,2026-07-15,5.79
ENG00542,2026-07-16,6.78
ENG00542,2026-07-17,5.44
ENG00542,2026-07-18,6.47
ENG00542,2026-07-19,6.75
ENG00542,2026-07-20,4.18
ENG00542,2026-07-21,7.92
ENG00542,2026-07-22,7.95
ENG00542,2026-07-23,4.83
ENG00542,2026-07-24,4.48
ENG00542,2026-07-25,7.2
ENG00542,2026-07-26,6.26
ENG00542,2026-07-27,7.17
ENG00542,2026-07-28,4.65
ENG00542,2026-07-29,7.57
ENG00542,2026-07-30,7.79
ENG00542,2026-07-31,7.69
ENG00542,2026-08-01,5.28
ENG00542,2026-08-02,5.86
ENG00542,2026-08-03,5.69
ENG00542,2026-08-04,4.35
ENG00542,2026-08-05,5.03
ENG00543,2026-07-09,7.54
ENG00543,2026-07-10,7.55
ENG00543,2026-07-11,7.23
ENG00543,2026-07-12,4.03
ENG00543,2026-07-13,5.59
ENG00543,2026-07-14,6.22
ENG00543,2026-07-15,6.5
ENG00543,2026-07-16,7.67
ENG00543,2026-07-17,6.63
ENG00543,2026-07-18,6.24
ENG00543,2026-07-19,7.0
ENG00543,2026-07-20,7.86
ENG00543,2026-07-21,6.99
ENG00543,2026-07-22,5.85
ENG00543,2026-07-23,5.81
ENG00543,2026-07-24,4.66
ENG00543,2026-07-25,5.96
ENG00543,2026-07-26,5.68
ENG00543,2026-07-27,7.77
ENG00543,2026-07-28,7.26
ENG00543,2026-07-29,5.55
ENG00543,2026-07-30,4.16
ENG00543,2026-07-31,7.82
ENG00543,2026-08-01,5.15
ENG00543,2026-08-02,6.77
ENG00543,2026-08-03,7.17
ENG00543,2026-08-04,5.36
ENG00543,2026-08-05,4.29
ENG00544,2026-07-09,4.54
ENG00544,2026-07-10,5.02
ENG00544,2026-07-11,6.55
ENG00544,2026-07-12,6.46
ENG00544,2026-07-13,4.77
ENG00544,2026-07-14,4.28
ENG00544,2026-07-15,6.4
ENG00544,2026-07-16,7.85
ENG00544,2026-07-17,4.1
ENG00544,2026-07-18,7.03
ENG00544,2026-07-19,5.34
ENG00544,2026-07-20,6.27
ENG00544,2026-07-21,5.9
ENG00544,2026-07-22,5.64
ENG00544,2026-07-23,4.74
ENG00544,2026-07-24,4.79
ENG00544,2026-07-25,7.87
ENG00544,2026-07-26,4.45
ENG00544,2026-07-27,4.32
ENG00544,2026-07-28,7.12
ENG00544,2026-07-29,4.3
ENG00544,2026-07-30,7.91
ENG00544,2026-07-31,4.03
ENG00544,2026-08-01,4.14
ENG00544,2026-08-02,6.42
ENG00544,2026-08-03,4.23
ENG00544,2026-08-04,5.62
ENG00544,2026-08-05,4.72
ENG00545,2026-07-09,6.03
ENG00545,2026-07-10,4.06
ENG00545,2026-07-11,6.29
ENG00545,2026-07-12,6.38
ENG00545,2026-07-13,7.16
ENG00545,2026-07-14,7.29
ENG00545,2026-07-15,5.93
ENG00545,2026-07-16,7.06
ENG00545,2026-07-17,7.27
ENG00545,2026-07-18,6.93
ENG00545,2026-07-19,7.6
ENG00545,2026-07-20,5.22
ENG00545,2026-07-21,5.5
ENG00545,2026-07-22,6.41
ENG00545,2026-07-23,6.23
ENG00545,2026-07-24,5.91
ENG00545,2026-07-25,7.94
ENG00545,2026-07-26,4.57
ENG00545,2026-07-27,7.37
ENG00545,2026-07-28,6.35
ENG00545,2026-07-29,6.31
ENG00545,2026-07-30,4.93
ENG00545,2026-07-31,5.62
ENG00545,2026-08-01,5.82
ENG00545,2026-08-02,6.05
ENG00545,2026-08-03,6.08
ENG00545,2026-08-04,7.73
ENG00545,2026-08-05,7.03
ENG00546,2026-07-09,5.54
ENG00546,2026-07-10,6.62
ENG00546,2026-07-11,6.88
ENG00546,2026-07-12,7.32
ENG00546,2026-07-13,4.7
ENG00546,2026-07-14,6.02
ENG00546,2026-07-15,6.29
ENG00546,2026-07-16,7.92
ENG00546,2026-07-17,5.6
ENG00546,2026-07-18,6.94
ENG00546,2026-07-19,7.38
ENG00546,2026-07-20,7.31
ENG00546,2026-07-21,4.84
ENG00546,2026-07-22,6.46
ENG00546,2026-07-23,6.69
ENG00546,2026-07-24,6.57
ENG00546,2026-07-25,7.49
ENG00546,2026-07-26,4.19
ENG00546,2026-07-27,6.59
ENG00546,2026-07-28,5.25
ENG00546,2026-07-29,5.44
ENG00546,2026-07-30,7.17
ENG00546,2026-07-31,4.04
ENG00546,2026-08-01,6.13
ENG00546,2026-08-02,4.59
ENG00546,2026-08-03,4.81
ENG00546,2026-08-04,5.8
ENG00546,2026-08-05,5.27
ENG00547,2026-07-09,7.34
ENG00547,2026-07-10,5.76
ENG00547,2026-07-11,4.14
ENG00547,2026-07-12,7.9
ENG00547,2026-07-13,6.26
ENG00547,2026-07-14,6.98
ENG00547,2026-07-15,4.5
ENG00547,2026-07-16,4.15
ENG00547,2026-07-17,7.81
ENG00547,2026-07-18,7.46
ENG00547,2026-07-19,5.99
ENG00547,2026-07-20,7.81
ENG00547,2026-07-21,5.13
ENG00547,2026-07-22,4.03
ENG00547,2026-07-23,6.02
ENG00547,2026-07-24,4.88
ENG00547,2026-07-25,4.94
ENG00547,2026-07-26,6.74
ENG00547,2026-07-27,4.53
ENG00547,2026-07-28,6.36
ENG00547,2026-07-29,6.5
ENG00547,2026-07-30,4.87
ENG00547,2026-07-31,7.9
ENG00547,2026-08-01,7.77
ENG00547,2026-08-02,7.45
ENG00547,2026-08-03,4.82
ENG00547,2026-08-04,7.77
ENG00547,2026-08-05,7.69
ENG00548,2026-07-09,7.54
ENG00548,2026-07-10,6.1
ENG00548,2026-07-11,7.7
ENG00548,2026-07-12,4.06
ENG00548,2026-07-13,7.73
ENG00548,2026-07-14,7.11
ENG00548,2026-07-15,7.33
ENG00548,2026-07-16,4.51
ENG00548,2026-07-17,5.13
ENG00548,2026-07-18,5.56
ENG00548,2026-07-19,5.31
ENG00548,2026-07-20,4.7
ENG00548,2026-07-21,6.76
ENG00548,2026-07-22,7.26
ENG00548,2026-07-23,5.66
ENG00548,2026-07-24,7.24
ENG00548,2026-07-25,7.58
ENG00548,2026-07-26,7.27
ENG00548,2026-07-27,7.79
ENG00548,2026-07-28,5.12
ENG00548,2026-07-29,6.47
ENG00548,2026-07-30,5.34
ENG00548,2026-07-31,5.35
ENG00548,2026-08-01,5.67
ENG00548,2026-08-02,6.24
ENG00548,2026-08-03,4.29
ENG00548,2026-08-04,6.32
ENG00548,2026-08-05,4.78
ENG00549,2026-07-09,5.74
ENG00549,2026-07-10,7.9
ENG00549,2026-07-11,7.11
ENG00549,2026-07-12,4.84
ENG00549,2026-07-13,7.09
ENG00549,2026-07-14,6.82
ENG00549,2026-07-15,4.3
ENG00549,2026-07-16,4.02
ENG00549,2026-07-17,6.13
ENG00549,2026-07-18,7.35
ENG00549,2026-07-19,6.72
ENG00549,2026-07-20,5.97
ENG00549,2026-07-21,7.89
ENG00549,2026-07-22,4.51
ENG00549,2026-07-23,7.78
ENG00549,2026-07-24,7.42
ENG00549,2026-07-25,7.33
ENG00549,2026-07-26,7.99
ENG00549,2026-07-27,6.93
ENG00549,2026-07-28,6.43
ENG00549,2026-07-29,5.11
ENG00549,2026-07-30,4.64
ENG00549,2026-07-31,4.71
ENG00549,2026-08-01,5.33
ENG00549,2026-08-02,7.81
ENG00549,2026-08-03,6.23
ENG00549,2026-08-04,4.5
ENG00549,2026-08-05,5.24
ENG00550,2026-07-09,6.74
ENG00550,2026-07-10,6.83
ENG00550,2026-07-11,4.22
ENG00550,2026-07-12,4.77
ENG00550,2026-07-13,5.5
ENG00550,2026-07-14,7.77
ENG00550,2026-07-15,6.45
ENG00550,2026-07-16,7.08
ENG00550,2026-07-17,4.44
ENG00550,2026-07-18,4.47
ENG00550,2026-07-19,6.47
ENG00550,2026-07-20,7.63
ENG00550,2026-07-21,6.68
ENG00550,2026-07-22,7.66
ENG00550,2026-07-23,6.3
ENG00550,2026-07-24,7.22
ENG00550,2026-07-25,6.55
ENG00550,2026-07-26,4.74
ENG00550,2026-07-27,6.03
ENG00550,2026-07-28,5.2
ENG00550,2026-07-29,6.79
ENG00550,2026-07-30,6.9
ENG00550,2026-07-31,7.75
ENG00550,2026-08-01,5.84
ENG00550,2026-08-02,6.23
ENG00550,2026-08-03,5.58
ENG00550,2026-08-04,7.63
ENG00550,2026-08-05,5.53
ENG00551,2026-07-09,6.02
ENG00551,2026-07-10,6.06
ENG00551,2026-07-11,5.21
ENG00551,2026-07-12,6.87
ENG00551,2026-07-13,7.1
ENG00551,2026-07-14,5.45
ENG00551,2026-07-15,7.77
ENG00551,2026-07-16,6.83
ENG00551,2026-07-17,4.19
ENG00551,2026-07-18,7.48
ENG00551,2026-07-19,4.79
ENG00551,2026-07-20,6.59
ENG00551,2026-07-21,4.51
ENG00551,2026-07-22,7.59
ENG00551,2026-07-23,5.84
ENG00551,2026-07-24,6.44
ENG00551,2026-07-25,6.3
ENG00551,2026-07-26,6.18
ENG00551,2026-07-27,5.05
ENG00551,2026-07-28,5.72
ENG00551,2026-07-29,6.69
ENG00551,2026-07-30,4.28
ENG00551,2026-07-31,7.89
ENG00551,2026-08-01,6.88
ENG00551,2026-08-02,7.13
ENG00551,2026-08-03,5.68
ENG00551,2026-08-04,6.86
ENG00551,2026-08-05,4.92
ENG00552,2026-07-09,4.07
ENG00552,2026-07-10,5.26
ENG00552,2026-07-11,4.82
ENG00552,2026-07-12,6.07
ENG00552,2026-07-13,6.68
ENG00552,2026-07-14,6.25
ENG00552,2026-07-15,7.32
ENG00552,2026-07-16,7.92
ENG00552,2026-07-17,4.66
ENG00552,2026-07-18,4.18
ENG00552,2026-07-19,4.47
ENG00552,2026-07-20,5.72
ENG00552,2026-07-21,7.79
ENG00552,2026-07-22,7.92
ENG00552,2026-07-23,4.85
ENG00552,2026-07-24,5.83
ENG00552,2026-07-25,7.02
ENG00552,2026-07-26,5.37
ENG00552,2026-07-27,4.48
ENG00552,2026-07-28,6.66
