pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC5218,CUST00210672,G,65,65
PC1077,CUST00167181,G,99,81
PC3381,CUST00126166,E,21,58
PC3924,CUST00059766,E,5,90
PC3808,CUST00117772,D,58,79
PC2353,CUST00110318,E,75,95
PC8016,CUST00251943,G,6,97
PC6268,CUST00229665,A,57,82
PC8077,CUST00013774,F,56,67
PC5710,CUST00223263,F,5,70
PC5149,CUST00156828,D,40,57
PC5322,CUST00225703,E,79,66
PC7899,CUST00016161,C,6,70
PC5184,CUST00213966,C,29,55
PC2228,CUST00149471,E,22,68
PC5585,CUST00171704,F,59,54
PC9397,CUST00228287,B,81,58
PC8510,CUST00228711,G,36,82
PC9343,CUST00198839,D,82,61
PC9707,CUST00200400,B,22,57
PC2655,CUST00078913,G,7,92
PC3233,CUST00113471,E,48,82
PC9166,CUST00142389,G,29,57
PC6558,CUST00219192,D,58,57
PC4338,CUST00042059,G,64,84
PC5467,CUST00103310,G,17,50
PC4060,CUST00040592,F,34,92
PC3372,CUST00025316,E,44,75
PC7809,CUST00030161,B,93,76
PC6057,CUST00155126,E,88,74
PC6661,CUST00109483,E,79,67
PC1399,CUST00239913,E,98,56
PC9790,CUST00188328,B,75,83
PC2703,CUST00084785,A,69,77
PC4471,CUST00218206,A,36,60
PC9640,CUST00261623,C,2,73
PC9239,CUST00104921,G,51,65
PC9076,CUST00217393,G,15,66
PC6798,CUST00027629,E,79,98
PC6538,CUST00148491,A,18,77
PC6153,CUST00053211,B,16,65
PC6692,CUST00040494,F,16,65
PC3779,CUST00166566,E,51,80
PC3913,CUST00199961,B,9,97
PC8664,CUST00049462,F,10,57
PC5091,CUST00074241,C,84,91
PC4266,CUST00142558,C,87,87
PC9751,CUST00128299,F,25,62
PC1265,CUST00013216,B,51,60
PC2382,CUST00079932,B,76,78
PC4615,CUST00181112,E,39,88
PC9971,CUST00037296,B,22,98
PC4527,CUST00202135,E,8,86
PC1705,CUST00234610,B,27,83
PC4405,CUST00237522,C,30,95
PC8353,CUST00239047,A,8,52
PC8321,CUST00074508,C,16,93
PC5165,CUST00034321,D,66,60
PC5208,CUST00245183,F,85,58
PC9884,CUST00178714,A,48,98
PC3665,CUST00024118,A,2,77
PC8401,CUST00179773,D,65,64
PC5259,CUST00122157,A,80,79
PC8783,CUST00190242,B,54,60
PC8543,CUST00000719,G,19,58
PC7922,CUST00133777,F,11,50
PC6065,CUST00139229,E,38,73
PC9090,CUST00074871,F,46,99
PC6144,CUST00106898,G,76,97
PC5341,CUST00261082,G,34,67
PC4259,CUST00001691,B,80,65
PC9108,CUST00114421,A,56,81
PC1488,CUST00170709,G,72,75
PC7724,CUST00070218,D,51,60
PC7679,CUST00142332,C,74,97
PC6425,CUST00208829,C,28,89
PC3224,CUST00246506,F,64,83
PC6130,CUST00222791,A,72,93
PC3224,CUST00005146,C,95,99
PC1781,CUST00229442,B,76,84
PC9255,CUST00058406,B,70,59
PC6872,CUST00122482,F,45,90
PC1935,CUST00009779,E,12,93
PC8697,CUST00153812,B,42,60
PC9878,CUST00223791,B,1,98
PC1157,CUST00236678,D,3,69
PC6576,CUST00062603,F,73,52
PC7982,CUST00122932,E,42,66
PC3441,CUST00197841,F,44,70
PC3571,CUST00025602,A,6,71
PC1260,CUST00161559,E,79,63
PC1736,CUST00054739,A,22,86
PC6243,CUST00120666,C,36,96
PC5241,CUST00257502,G,66,84
PC8379,CUST00008386,E,57,53
PC5054,CUST00261120,C,36,96
PC4084,CUST00024317,A,59,52
PC5537,CUST00161300,D,11,99
PC1842,CUST00141786,F,16,58
PC9974,CUST00127939,C,20,62
PC4503,CUST00068661,C,26,80
PC3162,CUST00054772,G,4,95
PC4494,CUST00017910,D,5,97
PC2999,CUST00233527,C,73,80
PC3621,CUST00078200,A,74,58
PC3914,CUST00033269,A,31,56
PC3595,CUST00085314,A,40,75
PC9643,CUST00261042,F,39,98
PC6294,CUST00270069,F,87,62
PC1363,CUST00215149,E,19,85
PC2113,CUST00257516,B,76,73
PC6558,CUST00135733,B,9,75
PC8025,CUST00164263,E,82,50
PC9708,CUST00014664,F,46,88
PC6636,CUST00033109,C,12,54
PC4263,CUST00061013,F,35,60
PC4254,CUST00257422,F,22,66
PC8470,CUST00073294,D,10,80
PC4930,CUST00110162,A,90,87
PC4806,CUST00063522,D,94,92
PC3879,CUST00077020,F,40,65
PC1064,CUST00053346,F,37,82
PC6159,CUST00095809,F,74,63
PC6710,CUST00149920,F,36,65
PC5083,CUST00022394,E,89,67
PC2999,CUST00116483,A,80,71
PC5463,CUST00099542,G,84,83
PC2843,CUST00176309,B,6,84
PC1228,CUST00028185,E,91,78
PC1455,CUST00062836,F,39,61
PC2161,CUST00049724,D,27,89
PC2934,CUST00111168,G,19,52
PC1114,CUST00243940,E,84,77
PC7929,CUST00259056,D,97,88
PC7866,CUST00053361,G,11,57
PC8158,CUST00179700,D,71,64
PC9765,CUST00132321,G,7,70
PC1757,CUST00079893,G,85,58
PC4501,CUST00258232,E,11,79
PC7929,CUST00076526,C,77,96
PC5535,CUST00193751,G,40,75
PC8354,CUST00080891,D,41,98
PC4567,CUST00055680,E,63,85
PC7376,CUST00207869,A,35,95
PC6024,CUST00029959,G,1,92
PC1143,CUST00135634,A,92,94
PC9977,CUST00255349,C,50,65
PC4832,CUST00225123,C,77,95
PC7096,CUST00211624,F,19,62
PC9845,CUST00221046,E,34,94
PC8414,CUST00061400,D,67,88
PC4766,CUST00268310,F,17,67
PC1263,CUST00209250,A,79,93
PC9534,CUST00060009,D,80,69
PC9469,CUST00253927,F,94,73
PC9485,CUST00105579,C,54,74
PC9876,CUST00178372,B,43,59
PC6739,CUST00247929,F,99,59
PC5769,CUST00082173,E,92,69
PC2521,CUST00267296,D,61,84
PC3278,CUST00270371,A,95,50
PC5209,CUST00053520,E,37,90
PC4307,CUST00175231,C,31,53
PC7379,CUST00019386,E,22,71
PC4997,CUST00245834,A,20,90
PC6712,CUST00003930,A,52,85
PC1152,CUST00225086,D,61,74
PC3587,CUST00106111,F,20,69
PC6342,CUST00106880,C,86,88
PC9481,CUST00182675,D,5,76
PC9011,CUST00080948,A,54,55
PC8468,CUST00096526,E,23,75
PC1148,CUST00021928,B,19,58
PC7627,CUST00136219,A,62,78
PC7069,CUST00147027,E,55,73
PC7148,CUST00251334,F,92,81
PC7558,CUST00140856,E,34,69
PC2936,CUST00235718,F,79,77
PC8054,CUST00133071,G,39,86
PC9573,CUST00017128,E,66,70
PC9583,CUST00189933,A,82,71
PC1037,CUST00243134,D,61,91
PC2167,CUST00266265,A,83,61
PC4381,CUST00048627,C,41,77
PC7147,CUST00175298,D,67,62
PC7758,CUST00170613,C,68,76
PC8509,CUST00047076,B,33,89
PC3689,CUST00165015,B,15,56
PC4761,CUST00148160,E,56,60
PC9075,CUST00097354,E,54,79
PC6886,CUST00160413,A,21,82
PC7713,CUST00216655,G,71,67
PC1198,CUST00225419,D,50,67
PC8118,CUST00156203,E,12,66
PC9738,CUST00241155,E,65,61
PC9666,CUST00104220,E,51,78
PC2605,CUST00146964,B,77,60
PC6618,CUST00227185,G,41,66
PC1583,CUST00249807,A,7,77
PC9136,CUST00209474,C,86,69
PC5440,CUST00225351,B,37,80
PC6012,CUST00194023,C,80,76
PC6679,CUST00147323,E,54,78
PC5814,CUST00007354,A,3,69
PC3860,CUST00095485,F,87,65
PC7149,CUST00161132,C,25,55
PC2220,CUST00143564,C,68,94
PC4147,CUST00163518,A,17,56
PC8265,CUST00229681,B,35,56
PC9391,CUST00188180,E,49,85
PC8827,CUST00087953,C,81,97
PC5547,CUST00124832,G,7,93
PC8648,CUST00004684,G,47,94
PC7593,CUST00132049,G,48,84
PC4772,CUST00227877,B,96,59
PC6134,CUST00075671,C,63,88
PC6220,CUST00115231,E,64,59
PC2706,CUST00014026,C,31,84
PC6763,CUST00229534,D,43,64
PC6058,CUST00086773,C,29,94
PC6142,CUST00233631,G,23,58
PC1043,CUST00037366,D,34,91
PC5128,CUST00029571,G,18,84
PC1273,CUST00096647,G,30,51
PC1736,CUST00222573,E,4,52
PC5680,CUST00247869,G,72,65
PC1535,CUST00018878,E,40,80
PC1952,CUST00137282,A,31,73
PC8500,CUST00149417,G,46,96
PC8644,CUST00056620,F,68,65
PC1213,CUST00130525,B,99,72
PC7060,CUST00206045,B,53,67
PC4610,CUST00242061,C,60,75
PC3790,CUST00076545,E,7,82
PC3039,CUST00047861,G,59,50
PC2785,CUST00082861,C,39,86
PC6743,CUST00197960,B,48,71
PC4851,CUST00064136,A,30,65
PC2943,CUST00095062,G,81,83
PC1040,CUST00186813,F,20,61
PC1894,CUST00187698,E,82,99
PC6410,CUST00034305,G,17,51
PC3852,CUST00145996,D,38,86
PC4130,CUST00247087,B,29,92
PC7763,CUST00164088,E,16,99
PC2947,CUST00111159,A,87,72
PC3475,CUST00049149,G,16,96
PC3989,CUST00204726,A,5,81
PC7203,CUST00223314,A,75,66
PC8743,CUST00163735,D,80,73
PC7573,CUST00224744,G,82,51
PC2985,CUST00169846,F,56,97
PC1808,CUST00072203,G,3,57
PC9851,CUST00250350,A,45,85
PC8332,CUST00013498,A,94,76
PC3353,CUST00135690,F,89,53
PC2442,CUST00240608,C,50,71
PC5690,CUST00067473,B,46,96
PC6464,CUST00075786,C,64,92
PC3881,CUST00059822,C,55,97
PC1084,CUST00067095,G,44,81
PC3491,CUST00176283,C,45,61
PC5645,CUST00196766,B,6,51
PC7545,CUST00199832,D,68,65
PC7361,CUST00017524,G,3,63
PC3198,CUST00025698,E,17,71
PC2081,CUST00146208,C,73,84
PC6052,CUST00088936,G,24,95
PC1610,CUST00214315,E,60,90
PC5965,CUST00097221,A,29,90
PC7326,CUST00072020,B,85,88
PC1647,CUST00241314,B,96,69
PC2672,CUST00251650,D,51,58
PC2674,CUST00050094,C,1,83
PC4260,CUST00105102,C,15,81
PC2021,CUST00116592,C,83,73
PC4199,CUST00227981,A,28,79
PC1869,CUST00063149,A,4,97
PC3368,CUST00269656,D,71,72
PC2456,CUST00179182,F,59,73
PC8876,CUST00086488,D,26,81
PC4264,CUST00050744,F,39,89
PC4107,CUST00035609,E,58,96
PC5215,CUST00144120,A,68,92
PC3981,CUST00224882,A,10,52
PC5704,CUST00020000,B,62,85
PC6870,CUST00140678,B,45,77
PC4407,CUST00154889,D,6,89
PC4439,CUST00221356,C,56,88
PC1936,CUST00044588,D,98,76
PC8224,CUST00045137,E,97,69
PC1273,CUST00082844,G,16,57
PC8080,CUST00069480,G,37,73
PC9093,CUST00146968,C,8,67
PC2589,CUST00068544,B,35,74
PC2804,CUST00261590,D,83,92
PC5621,CUST00013229,E,7,76
PC6209,CUST00071828,E,57,69
PC7630,CUST00247900,B,97,66
PC4542,CUST00118090,A,61,89
PC4712,CUST00069903,E,54,68
PC5139,CUST00130318,A,16,74
PC4718,CUST00261461,B,58,59
PC2494,CUST00218086,G,77,91
PC4064,CUST00134314,G,28,85
PC3759,CUST00090550,B,67,80
PC5047,CUST00094766,F,36,89
PC2087,CUST00156834,B,21,66
PC9198,CUST00176570,E,27,70
PC2985,CUST00054441,B,52,64
PC8376,CUST00038338,E,19,84
PC9106,CUST00129005,F,89,96
PC3806,CUST00139136,E,35,65
PC1667,CUST00071282,A,71,78
PC1958,CUST00206302,D,35,85
PC4994,CUST00260356,B,96,53
PC4450,CUST00030009,D,27,99
PC1760,CUST00081373,A,19,94
PC5123,CUST00096294,F,85,72
PC2845,CUST00152603,A,85,83
PC6181,CUST00088235,F,12,94
PC3436,CUST00024229,D,15,83
PC6407,CUST00077341,G,68,76
PC4281,CUST00022123,E,93,91
PC2146,CUST00154474,D,21,83
PC3368,CUST00215860,A,64,68
PC9187,CUST00247469,B,10,89
PC3267,CUST00050269,F,30,69
PC8562,CUST00057506,D,91,81
PC8741,CUST00261159,C,4,74
PC8890,CUST00206600,F,13,57
PC7269,CUST00171105,B,96,60
PC6678,CUST00054527,E,14,87
PC2550,CUST00013958,E,86,71
PC8749,CUST00103506,F,66,97
PC6105,CUST00018120,A,12,71
PC4548,CUST00127482,F,1,96
PC5705,CUST00094965,D,52,91
PC9983,CUST00192125,D,99,70
PC3850,CUST00232961,F,16,60
PC1372,CUST00153173,D,65,64
PC6722,CUST00189202,C,80,87
PC8749,CUST00240264,A,32,67
PC9638,CUST00188662,F,52,51
PC1142,CUST00153879,C,94,75
PC4339,CUST00200833,D,65,99
PC4679,CUST00245144,E,21,85
PC9124,CUST00112477,A,70,93
PC3371,CUST00217216,D,15,73
PC3680,CUST00005270,G,44,68
PC7628,CUST00183182,G,23,63
PC3305,CUST00235338,D,31,89
PC8549,CUST00100121,D,33,51
PC7952,CUST00072969,E,9,58
PC2113,CUST00185137,F,66,70
PC5610,CUST00054454,B,97,94
PC9942,CUST00071311,F,18,82
PC8407,CUST00158990,B,55,62
PC3447,CUST00085563,F,86,67
PC2048,CUST00228158,G,48,84
PC7141,CUST00107605,E,3,69
PC6424,CUST00110685,E,28,60
PC2085,CUST00150987,B,85,97
PC7952,CUST00063797,A,83,79
PC8248,CUST00213312,C,10,81
PC5786,CUST00231241,F,90,96
PC2619,CUST00230591,G,5,59
PC3492,CUST00161053,B,83,71
PC1662,CUST00028127,G,96,74
PC7825,CUST00009118,F,7,91
PC4074,CUST00107757,C,94,60
PC6576,CUST00034562,F,66,52
PC3672,CUST00154712,B,88,56
PC5175,CUST00088789,F,83,91
PC1077,CUST00091547,C,36,76
PC2636,CUST00004344,A,10,55
PC4751,CUST00137152,C,90,78
PC8317,CUST00217754,D,53,81
PC5762,CUST00007364,F,86,52
PC8971,CUST00250863,B,52,66
PC1753,CUST00156524,A,20,65
PC2582,CUST00039888,C,71,59
PC6097,CUST00218867,B,8,64
PC6235,CUST00088861,F,46,80
PC2124,CUST00088249,B,43,55
PC5084,CUST00096122,D,50,89
PC9578,CUST00099462,E,58,80
PC2240,CUST00217777,G,73,64
PC6909,CUST00116209,E,93,97
PC4958,CUST00180945,F,1,63
PC1450,CUST00255789,B,90,98
PC8478,CUST00205637,G,9,94
PC4254,CUST00046248,F,70,80
PC8377,CUST00150322,F,83,86
PC9122,CUST00184360,B,9,51
PC7324,CUST00063174,G,69,81
PC1207,CUST00202637,D,72,70
PC3127,CUST00141528,G,52,57
PC7388,CUST00031112,G,21,54
PC6408,CUST00207727,E,1,62
PC3279,CUST00098017,A,74,93
PC6605,CUST00177148,B,26,58
PC3192,CUST00134704,D,81,57
PC1805,CUST00116571,C,28,76
PC6359,CUST00076842,F,45,65
PC2982,CUST00170598,B,94,55
PC6237,CUST00180831,E,79,61
PC8040,CUST00027511,B,38,92
PC8431,CUST00240177,C,67,85
PC9176,CUST00127942,A,43,57
PC9938,CUST00020029,E,67,62
PC7243,CUST00241378,G,49,63
PC9128,CUST00183360,A,29,80
PC5577,CUST00055756,F,5,85
PC5989,CUST00199201,B,16,76
PC8644,CUST00201452,E,47,63
PC5440,CUST00128795,D,99,88
PC6800,CUST00100267,F,98,86
PC1805,CUST00129815,F,18,96
PC7388,CUST00081199,E,88,71
PC3531,CUST00002904,G,70,93
PC3377,CUST00174466,G,40,61
PC7549,CUST00104534,A,85,80
PC3669,CUST00157736,A,54,80
PC3485,CUST00184171,G,20,60
PC8896,CUST00081613,A,39,64
PC8931,CUST00213711,A,70,86
PC5879,CUST00000592,D,34,53
PC3077,CUST00110030,B,75,77
PC4023,CUST00224704,F,98,58
PC3389,CUST00091180,C,66,57
PC4124,CUST00139107,F,54,89
PC9199,CUST00158930,D,7,97
PC1359,CUST00263351,B,3,66
PC5168,CUST00104214,C,17,54
PC4549,CUST00242452,G,17,55
PC3864,CUST00108013,G,63,90
PC3518,CUST00085800,G,46,78
PC8152,CUST00004610,G,87,65
PC7353,CUST00163070,G,24,70
PC2414,CUST00230385,C,61,81
PC7543,CUST00177451,C,36,72
PC2333,CUST00193230,B,23,86
PC4071,CUST00044693,F,19,61
PC6926,CUST00099826,E,98,89
PC8002,CUST00021868,G,12,62
PC7449,CUST00014888,F,56,91
PC9677,CUST00167568,F,2,70
PC7545,CUST00172610,C,94,82
PC7395,CUST00243329,E,19,67
PC2353,CUST00118108,A,24,60
PC3825,CUST00034351,G,13,54
PC5991,CUST00185534,F,35,79
PC1811,CUST00239722,F,8,69
PC6881,CUST00082771,A,40,97
PC2627,CUST00207991,B,42,76
PC2631,CUST00030313,C,70,74
PC2905,CUST00062008,A,31,73
PC8242,CUST00263702,G,4,92
PC6079,CUST00045972,D,73,82
PC7332,CUST00154003,A,63,80
PC8007,CUST00063683,F,95,79
PC3006,CUST00187496,F,43,70
PC1020,CUST00175153,D,72,74
PC2426,CUST00186368,C,33,52
PC9697,CUST00023546,G,49,73
PC8630,CUST00179804,E,52,94
PC6671,CUST00112654,A,88,72
PC1164,CUST00021856,F,8,92
PC4345,CUST00089359,F,61,51
PC8741,CUST00134457,A,29,59
PC4832,CUST00072166,G,78,74
PC5114,CUST00044108,A,62,86
PC8400,CUST00075356,D,80,93
PC6934,CUST00135622,G,53,59
PC4332,CUST00016536,F,80,72
PC1651,CUST00241143,F,93,76
PC9260,CUST00148310,F,12,52
PC3837,CUST00186666,C,95,60
PC4262,CUST00021307,B,88,76
PC3055,CUST00103601,A,38,60
PC4294,CUST00243854,D,39,74
PC4963,CUST00107265,G,57,98
PC9955,CUST00099305,D,12,58
PC7215,CUST00045302,A,4,76
PC9128,CUST00154534,A,29,85
PC5097,CUST00065139,F,21,95
PC2735,CUST00031056,F,57,85
PC5391,CUST00209920,A,3,78
PC3453,CUST00143413,G,26,58
PC1926,CUST00132363,G,16,73
PC9181,CUST00098747,E,90,76
PC7795,CUST00171634,D,88,92
PC9190,CUST00185638,A,61,61
PC4811,CUST00058087,C,57,57
PC4819,CUST00218487,G,88,58
PC1618,CUST00001841,D,90,58
PC3523,CUST00139180,C,80,68
PC5610,CUST00215365,B,46,94
PC6388,CUST00077301,G,37,51
PC8099,CUST00010018,D,36,72
PC8581,CUST00118085,B,28,63
PC3766,CUST00046404,D,39,82
PC1985,CUST00169579,F,41,62
PC4191,CUST00057404,A,16,70
PC8153,CUST00058135,B,65,71
PC9392,CUST00193372,E,88,78
PC9629,CUST00259185,A,52,53
PC1689,CUST00146216,G,43,50
PC7729,CUST00002828,G,7,88
PC8007,CUST00199561,G,17,97
PC1570,CUST00176898,E,57,64
PC2251,CUST00264229,B,51,77
PC6391,CUST00123955,B,96,88
PC1889,CUST00171864,C,26,53
PC7495,CUST00094574,F,17,90
PC5455,CUST00233966,A,29,60
PC6417,CUST00220371,E,61,75
PC2918,CUST00079831,C,77,56
PC6545,CUST00123741,F,61,95
PC2779,CUST00201885,B,8,58
PC2089,CUST00009919,D,59,87
PC5961,CUST00112611,D,28,57
PC9603,CUST00091381,A,81,61
PC6782,CUST00148047,C,49,91
PC4586,CUST00092425,E,46,99
PC4874,CUST00076530,B,9,62
PC8563,CUST00250124,C,55,79
PC2687,CUST00101915,E,33,80
PC9847,CUST00148195,A,5,56
PC1979,CUST00197742,G,29,61
PC4417,CUST00013553,D,11,65
PC7848,CUST00099093,A,74,56
PC9631,CUST00007894,C,84,67
PC5616,CUST00187181,C,86,88
PC5923,CUST00263017,A,61,76
PC7676,CUST00117087,D,85,92
PC8103,CUST00019473,D,4,81
PC8424,CUST00181586,B,18,65
PC5506,CUST00210190,F,25,55
PC8394,CUST00142713,E,53,50
PC8510,CUST00121472,A,92,66
PC7827,CUST00137074,C,41,52
PC3144,CUST00123996,E,87,58
PC6731,CUST00215887,B,31,57
PC2603,CUST00213836,G,83,70
PC7117,CUST00178314,A,28,67
PC2229,CUST00225137,E,21,64
PC8113,CUST00244547,F,59,94
PC7227,CUST00180144,E,99,87
PC3953,CUST00227267,D,7,69
PC8962,CUST00011140,D,87,97
PC7824,CUST00056390,F,69,74
PC7818,CUST00052451,C,18,67
PC5496,CUST00254018,E,38,63
PC5158,CUST00121253,B,5,98
PC6532,CUST00266744,D,66,55
PC4597,CUST00126068,A,11,66
PC5067,CUST00138159,C,86,56
PC8129,CUST00103309,A,58,60
PC1444,CUST00271152,G,2,63
PC4280,CUST00108572,G,92,58
PC5299,CUST00257802,E,55,55
PC2617,CUST00076532,C,78,69
PC1521,CUST00183767,B,83,83
PC9515,CUST00203418,G,16,98
PC5923,CUST00245757,E,39,53
PC8384,CUST00181716,F,52,65
PC7081,CUST00059221,C,94,70
PC7621,CUST00013740,E,79,89
PC9595,CUST00171994,A,76,63
PC1610,CUST00258142,F,28,81
PC8399,CUST00255762,C,1,85
PC8726,CUST00267259,C,91,98
PC6882,CUST00171063,C,32,96
PC2299,CUST00014302,F,51,73
PC4196,CUST00118852,F,10,57
PC7233,CUST00000970,B,57,93
PC3593,CUST00117473,A,64,77
PC2539,CUST00026694,C,86,87
PC1873,CUST00112350,B,89,91
PC6843,CUST00038609,D,48,55
PC9197,CUST00249228,C,61,57
PC3761,CUST00028640,G,79,55
PC3742,CUST00264639,B,63,74
PC9285,CUST00110830,A,54,93
PC8466,CUST00106229,F,68,60
PC1122,CUST00233739,A,58,54
PC1248,CUST00221680,E,54,67
PC5048,CUST00024380,A,23,68
PC6386,CUST00039235,B,27,70
PC8112,CUST00076284,F,6,67
PC8205,CUST00202382,D,58,93
PC9806,CUST00070593,D,20,73
PC2769,CUST00128213,D,94,99
PC5853,CUST00087867,E,90,58
PC1597,CUST00105758,F,96,53
PC5569,CUST00161456,E,31,70
PC3566,CUST00073663,A,1,90
PC1011,CUST00146866,A,8,61
PC2396,CUST00244408,E,89,88
PC1460,CUST00255953,C,83,53
PC1978,CUST00213038,A,68,88
PC2515,CUST00018214,A,66,68
PC2371,CUST00037080,E,12,71
PC9109,CUST00162897,E,52,52
PC4717,CUST00176539,B,79,62
PC4027,CUST00221714,C,69,78
PC8598,CUST00247891,E,38,99
PC6996,CUST00051360,C,81,66
PC3249,CUST00163539,B,30,55
PC9559,CUST00066464,F,12,95
PC1439,CUST00187838,C,83,58
PC1109,CUST00043004,F,55,63
PC5994,CUST00017172,D,23,65
PC3070,CUST00022049,B,79,58
PC8805,CUST00110185,E,15,92
PC2118,CUST00093858,D,96,62
PC7106,CUST00221804,F,5,75
PC9160,CUST00201781,C,41,64
PC9834,CUST00125444,G,54,54
PC4783,CUST00046776,B,29,93
PC2250,CUST00203746,F,87,92
PC2710,CUST00009331,F,46,74
PC1128,CUST00083628,D,25,70
PC5072,CUST00103176,G,97,89
PC1110,CUST00181529,F,11,95
PC6225,CUST00209404,E,30,88
PC6343,CUST00194986,D,23,99
PC2881,CUST00019756,G,82,93
PC6030,CUST00104273,D,18,72
PC9706,CUST00049740,F,90,54
PC3793,CUST00071997,C,19,81
PC9072,CUST00107740,G,22,83
PC2022,CUST00045823,G,24,96
PC5004,CUST00157059,F,47,53
PC3903,CUST00137745,E,20,65
PC1959,CUST00106970,F,48,87
PC3304,CUST00158913,B,3,54
PC5077,CUST00163029,A,36,54
PC5545,CUST00197714,D,44,77
PC7339,CUST00248879,G,21,66
PC4134,CUST00056030,F,46,81
PC2248,CUST00183852,B,16,94
PC8486,CUST00095498,F,94,55
PC4114,CUST00034910,G,79,90
PC4220,CUST00076888,G,22,69
PC9684,CUST00205411,F,20,60
PC9961,CUST00019730,C,74,58
PC6558,CUST00098635,G,12,79
PC5802,CUST00145874,F,57,68
PC9729,CUST00248998,C,72,79
PC3607,CUST00014446,E,12,68
PC9237,CUST00040739,C,76,61
PC9629,CUST00174724,A,29,95
PC9295,CUST00239540,A,78,64
PC7710,CUST00194999,D,86,56
PC5672,CUST00170555,A,52,90
PC3565,CUST00233289,F,75,74
PC4795,CUST00013752,B,91,93
PC5005,CUST00065784,C,6,54
PC4961,CUST00198363,F,27,75
PC4720,CUST00244157,D,22,80
PC9376,CUST00155249,B,13,52
PC5055,CUST00033035,E,5,55
PC3406,CUST00263826,A,95,59
PC5867,CUST00249099,A,87,54
PC6987,CUST00155265,C,91,71
PC7868,CUST00146053,F,99,64
PC4693,CUST00028613,G,22,80
PC6235,CUST00250167,C,24,65
PC4494,CUST00089658,F,75,63
PC5748,CUST00030909,C,34,52
PC6446,CUST00200651,F,99,91
PC9018,CUST00033252,F,22,76
PC7516,CUST00200470,D,97,95
PC6873,CUST00083875,F,23,95
PC5617,CUST00044732,G,59,52
PC5072,CUST00145674,B,91,67
PC7052,CUST00045080,G,49,87
PC3721,CUST00174346,C,30,94
PC4642,CUST00259575,D,36,67
PC7899,CUST00212741,G,34,90
PC7149,CUST00263840,C,25,69
PC9066,CUST00068298,A,92,80
PC9251,CUST00213762,D,24,67
PC3899,CUST00052792,G,68,63
PC6049,CUST00027874,E,72,81
PC6239,CUST00196624,G,59,90
PC9138,CUST00267132,C,69,73
PC2991,CUST00160448,G,83,64
PC1970,CUST00182346,C,92,78
PC1868,CUST00061256,A,21,93
PC9586,CUST00252850,A,87,78
PC8868,CUST00010784,C,4,97
PC3661,CUST00115551,A,29,98
PC6028,CUST00142837,F,3,74
PC7185,CUST00242645,D,33,77
PC1084,CUST00168083,E,39,51
PC2408,CUST00082043,E,50,83
PC7998,CUST00045021,G,77,78
PC3099,CUST00123132,E,94,51
PC7180,CUST00147358,A,16,52
PC5408,CUST00161551,B,83,93
PC1245,CUST00199996,F,60,50
PC9071,CUST00000080,F,85,76
PC4869,CUST00165458,B,49,84
PC8528,CUST00263381,G,95,65
PC2427,CUST00014114,A,7,95
PC3645,CUST00161692,E,73,66
PC1786,CUST00269311,E,46,96
PC5269,CUST00034413,A,40,68
PC9784,CUST00228417,E,71,52
PC2637,CUST00165303,F,38,81
PC5386,CUST00054265,A,44,68
PC1126,CUST00121310,B,22,93
PC5693,CUST00202943,C,26,83
PC3181,CUST00092878,A,33,90
PC9409,CUST00149814,C,81,79
PC4571,CUST00051142,C,43,73
PC4454,CUST00169218,F,89,55
PC9687,CUST00268558,C,62,63
PC6993,CUST00031398,C,27,50
PC3351,CUST00000076,G,5,64
PC1860,CUST00073001,G,18,52
PC2138,CUST00084705,A,11,60
PC6191,CUST00135220,A,36,51
PC4941,CUST00225914,B,25,57
PC8965,CUST00189091,D,41,85
PC6983,CUST00042474,D,73,90
PC9728,CUST00076260,A,95,91
PC4274,CUST00142700,F,73,91
PC9148,CUST00100915,E,76,97
PC8390,CUST00052757,D,4,81
PC2793,CUST00162102,E,37,86
PC3228,CUST00167224,G,71,80
PC5172,CUST00020976,A,88,89
PC3725,CUST00266419,C,83,88
PC8860,CUST00094575,G,40,84
PC5011,CUST00210630,A,66,70
PC5023,CUST00254822,D,2,82
PC7734,CUST00160995,F,38,96
PC6216,CUST00117776,E,60,82
PC1874,CUST00256989,A,63,55
PC7262,CUST00010841,C,20,71
PC7993,CUST00233705,G,15,50
PC4396,CUST00096580,A,52,76
PC3182,CUST00214625,E,79,72
PC9186,CUST00207442,C,13,86
PC1316,CUST00202570,E,35,74
PC3555,CUST00261357,B,28,76
PC6923,CUST00178856,B,95,94
PC4895,CUST00126674,G,29,70
PC6469,CUST00143684,G,86,93
PC3633,CUST00028297,B,14,60
PC7729,CUST00154135,F,29,80
PC5509,CUST00171601,G,99,78
PC8957,CUST00038431,C,21,76
PC6766,CUST00267645,A,80,92
PC5149,CUST00210108,C,79,62
PC3848,CUST00102832,C,67,59
PC8570,CUST00123354,F,40,81
PC9414,CUST00103545,C,56,86
PC9386,CUST00208576,G,35,51
PC2208,CUST00109283,F,42,75
PC2700,CUST00132154,D,20,70
PC4243,CUST00138930,E,81,65
PC9898,CUST00209602,G,86,74
PC4850,CUST00265554,A,23,94
PC6288,CUST00154695,E,7,50
PC2559,CUST00120536,C,26,57
PC3004,CUST00174212,F,16,90
PC2723,CUST00025311,F,67,92
PC8857,CUST00089779,C,6,87
PC3064,CUST00218336,C,27,90
