customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00051790,2026-07-09,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00051791,2026-07-14,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00051792,2026-07-11,Emergency,Part_H5,F73,System error occurred due to component failure
CUST00051793,2026-07-14,Emergency,Part_F0,F44,System error occurred due to component failure
CUST00051794,2026-07-10,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00051795,2026-07-09,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00051796,2026-07-10,Emergency,Part_U2,F82,System error occurred due to component failure
CUST00051797,2026-07-11,Emergency,Part_D18,F64,System error occurred due to component failure
CUST00051798,2026-07-14,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00051799,2026-07-15,Emergency,Part_C12,F64,System error occurred due to component failure
CUST00051800,2026-07-13,Emergency,Part_Q15,F59,System error occurred due to component failure
CUST00051801,2026-07-10,Emergency,Part_L3,F69,System error occurred due to component failure
CUST00051802,2026-07-14,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00051803,2026-07-12,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00051804,2026-07-11,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00051805,2026-07-10,Emergency,Part_R16,F30,System error occurred due to component failure
CUST00051806,2026-07-13,Emergency,Part_C12,F64,System error occurred due to component failure
CUST00051807,2026-07-11,Emergency,Part_Z17,F69,System error occurred due to component failure
CUST00051808,2026-07-09,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00051809,2026-07-11,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00051810,2026-07-09,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00051811,2026-07-12,Emergency,Part_R9,F73,System error occurred due to component failure
CUST00051812,2026-07-14,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00051813,2026-07-13,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00051814,2026-07-11,Emergency,Part_Z17,F30,System error occurred due to component failure
CUST00051815,2026-07-13,Emergency,Part_F0,F64,System error occurred due to component failure
CUST00051816,2026-07-10,Emergency,Part_N19,F11,System error occurred due to component failure
CUST00051817,2026-07-09,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00051818,2026-07-10,Emergency,Part_Q11,F30,System error occurred due to component failure
CUST00051819,2026-07-09,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00051820,2026-07-13,Emergency,Part_N19,F92,System error occurred due to component failure
CUST00051821,2026-07-15,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00051822,2026-07-15,Emergency,Part_C12,F44,System error occurred due to component failure
CUST00051823,2026-07-13,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00051824,2026-07-13,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00051825,2026-07-14,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00051826,2026-07-13,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00051827,2026-07-14,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00051828,2026-07-09,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00051829,2026-07-11,Emergency,Part_Y7,F44,System error occurred due to component failure
CUST00051830,2026-07-11,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00051831,2026-07-12,Emergency,Part_P4,F27,System error occurred due to component failure
CUST00051832,2026-07-11,Emergency,Part_F0,F69,System error occurred due to component failure
CUST00051833,2026-07-14,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00051834,2026-07-15,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00051835,2026-07-10,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00051836,2026-07-10,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00051837,2026-07-14,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00051838,2026-07-15,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00051839,2026-07-11,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00051840,2026-07-13,Emergency,Part_D18,F30,System error occurred due to component failure
CUST00051841,2026-07-09,Emergency,Part_A13,F92,System error occurred due to component failure
CUST00051842,2026-07-10,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00051843,2026-07-10,Emergency,Part_P4,F16,System error occurred due to component failure
CUST00051844,2026-07-11,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00051845,2026-07-12,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00051846,2026-07-13,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00051847,2026-07-15,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00051848,2026-07-11,Emergency,Part_C14,F82,System error occurred due to component failure
CUST00051849,2026-07-11,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00051850,2026-07-09,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00051851,2026-07-15,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00051852,2026-07-15,Emergency,Part_F0,F73,System error occurred due to component failure
CUST00051853,2026-07-10,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00051854,2026-07-14,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00051855,2026-07-15,Emergency,Part_R16,F64,System error occurred due to component failure
CUST00051856,2026-07-09,Emergency,Part_P4,F82,System error occurred due to component failure
CUST00051857,2026-07-13,Emergency,Part_Y1,F11,System error occurred due to component failure
CUST00051858,2026-07-14,Emergency,Part_X6,F64,System error occurred due to component failure
CUST00051859,2026-07-15,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00051860,2026-07-15,Emergency,Part_Y1,F30,System error occurred due to component failure
CUST00051861,2026-07-12,Emergency,Part_D18,F27,System error occurred due to component failure
CUST00051862,2026-07-14,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00051863,2026-07-14,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00051864,2026-07-12,Emergency,Part_L3,F59,System error occurred due to component failure
CUST00051865,2026-07-09,Emergency,Part_M10,F73,System error occurred due to component failure
CUST00051866,2026-07-14,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00051867,2026-07-12,Emergency,Part_X6,F92,System error occurred due to component failure
CUST00051868,2026-07-14,Emergency,Part_U2,F92,System error occurred due to component failure
CUST00051869,2026-07-10,Emergency,Part_D18,F59,System error occurred due to component failure
CUST00051870,2026-07-15,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00051871,2026-07-15,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00051872,2026-07-13,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00051873,2026-07-13,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00051874,2026-07-14,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00051875,2026-07-09,Emergency,Part_Q15,F44,System error occurred due to component failure
CUST00051876,2026-07-14,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00051877,2026-07-13,Emergency,Part_P4,F27,System error occurred due to component failure
CUST00051878,2026-07-11,Emergency,Part_F8,F82,System error occurred due to component failure
CUST00051879,2026-07-09,Emergency,Part_F8,F78,System error occurred due to component failure
CUST00051880,2026-07-13,Emergency,Part_A13,F73,System error occurred due to component failure
CUST00051881,2026-07-09,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00051882,2026-07-10,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00051883,2026-07-15,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00051884,2026-07-15,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00051885,2026-07-11,Emergency,Part_H5,F30,System error occurred due to component failure
CUST00051886,2026-07-13,Emergency,Part_Z17,F92,System error occurred due to component failure
CUST00051887,2026-07-15,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00051888,2026-07-09,Emergency,Part_N19,F16,System error occurred due to component failure
CUST00051889,2026-07-11,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00051890,2026-07-15,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00051891,2026-07-10,Emergency,Part_N19,F69,System error occurred due to component failure
CUST00051892,2026-07-14,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00051893,2026-07-13,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00051894,2026-07-11,Emergency,Part_D18,F30,System error occurred due to component failure
CUST00051895,2026-07-14,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00051896,2026-07-09,Emergency,Part_F0,F44,System error occurred due to component failure
CUST00051897,2026-07-11,Emergency,Part_M10,F11,System error occurred due to component failure
CUST00051898,2026-07-09,Emergency,Part_C14,F53,System error occurred due to component failure
CUST00051899,2026-07-15,Emergency,Part_L3,F53,System error occurred due to component failure
CUST00051900,2026-07-14,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00051901,2026-07-14,Emergency,Part_F0,F16,System error occurred due to component failure
CUST00051902,2026-07-15,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00051903,2026-07-14,Emergency,Part_U2,F78,System error occurred due to component failure
CUST00051904,2026-07-10,Emergency,Part_D18,F16,System error occurred due to component failure
CUST00051905,2026-07-14,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00051906,2026-07-11,Emergency,Part_Q15,F92,System error occurred due to component failure
CUST00051907,2026-07-11,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00051908,2026-07-11,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00051909,2026-07-14,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00051910,2026-07-10,Emergency,Part_M10,F82,System error occurred due to component failure
CUST00051911,2026-07-13,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00051912,2026-07-12,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00051913,2026-07-09,Emergency,Part_Q15,F73,System error occurred due to component failure
CUST00051914,2026-07-15,Emergency,Part_A13,F11,System error occurred due to component failure
CUST00051915,2026-07-14,Emergency,Part_R9,F82,System error occurred due to component failure
CUST00051916,2026-07-10,Emergency,Part_R9,F69,System error occurred due to component failure
