lead_id,primary_quotation,secondary_quotation,final_quotation
LD00002003,1861.64,1318.84,2350.3
LD00002004,2107.49,1619.93,1716.0
LD00002005,2934.32,2393.57,2256.63
LD00002006,2987.13,1323.9,2745.04
LD00002007,1516.01,1440.28,2548.49
LD00002008,2001.88,1739.53,2169.64
LD00002009,1866.58,1690.48,2061.18
LD00002010,2593.89,2269.95,2234.5
LD00002011,2823.42,2084.16,1948.47
LD00002012,2828.83,1299.13,2245.17
LD00002013,1663.28,1579.92,1723.89
LD00002014,2757.1,1962.52,2459.13
LD00002015,2722.42,1404.98,1701.82
LD00002016,1610.25,1786.68,1869.27
LD00002017,1882.72,1247.43,2444.42
LD00002018,2279.52,1729.42,2446.0
LD00002019,2667.03,1638.74,2089.33
LD00002020,2949.43,2166.88,2127.07
LD00002021,2139.77,2300.5,2714.38
LD00002022,2041.98,1717.18,2250.4
LD00002023,1730.99,1792.32,1848.53
LD00002024,2929.18,2197.87,1755.64
LD00002025,2726.1,1861.8,1656.77
LD00002026,2439.57,1830.85,2468.27
LD00002027,2975.88,2280.81,1806.56
LD00002028,1956.01,1920.89,2511.34
LD00002029,1947.66,1819.95,2333.95
LD00002030,2111.19,1475.55,2303.19
LD00002031,1580.1,2067.13,2032.15
LD00002032,2261.1,2491.15,2213.18
LD00002033,2361.13,2415.45,2400.51
LD00002034,2104.28,1977.21,2201.9
LD00002035,2804.37,2053.8,2562.4
LD00002036,1634.48,1878.88,1603.25
LD00002037,2455.17,1939.39,1605.7
LD00002038,1531.91,1850.57,1833.43
LD00002039,2835.81,1340.86,2574.86
LD00002040,2670.79,2209.15,2001.82
LD00002041,2111.73,2109.58,2786.03
LD00002042,2460.36,1794.34,1984.79
LD00002043,1760.87,1480.68,2186.32
LD00002044,1988.67,2061.31,2671.0
LD00002045,2485.89,1929.5,1424.5
LD00002046,2845.88,2448.03,2642.2
LD00002047,2012.01,1914.03,2588.56
LD00002048,2316.75,1390.6,2325.29
LD00002049,2359.37,1648.13,2282.49
LD00002050,2342.69,2251.36,1537.55
LD00002051,2649.74,2249.4,1839.17
LD00002052,2764.96,2210.38,1958.14
LD00002053,2774.65,1553.47,2658.59
LD00002054,2217.63,1490.86,1409.12
LD00002055,2400.59,2379.54,1945.0
LD00002056,2255.85,1297.57,2335.64
LD00002057,2735.34,2270.32,1435.68
LD00002058,2418.1,1563.02,1810.25
LD00002059,1581.49,1730.13,1648.06
LD00002060,2807.76,2434.25,2298.9
LD00002061,2594.96,1486.66,1791.72
LD00002062,2164.04,1565.95,1627.24
LD00002063,2589.03,2191.86,1976.3
LD00002064,2016.83,1922.1,1528.9
LD00002065,2884.24,2400.02,2774.78
LD00002066,2653.67,1542.61,1956.19
LD00002067,1600.74,1453.85,1683.73
LD00002068,2931.29,1608.46,2400.89
LD00002069,2873.73,1721.71,2054.07
LD00002070,1807.38,2494.94,2670.69
LD00002071,2404.39,1200.6,1557.67
LD00002072,2737.75,2473.41,1844.86
LD00002073,2063.97,1447.5,2026.49
LD00002074,1960.65,1970.32,2416.38
LD00002075,1571.68,2323.36,1811.62
LD00002076,1913.09,2493.41,1731.11
LD00002077,2748.0,1717.87,2147.85
LD00002078,2500.91,1421.41,1661.31
LD00002079,2817.27,2362.55,2224.59
LD00002080,2442.4,1539.43,2702.82
LD00002081,2601.82,1838.7,2423.72
LD00002082,2636.82,2326.56,1724.28
LD00002083,2814.96,2302.5,1648.1
LD00002084,1543.74,1497.58,2450.38
LD00002085,2678.41,1965.2,2406.86
LD00002086,2180.36,2110.15,1963.72
LD00002087,2277.42,2249.89,2604.14
LD00002088,2064.18,1386.72,2322.47
LD00002089,2443.76,1626.26,1622.9
LD00002090,1522.25,1635.57,2784.42
LD00002091,2107.4,1395.44,1502.01
LD00002092,2972.55,1380.37,2195.01
LD00002093,2336.29,1894.54,2354.61
LD00002094,2675.02,2328.5,2734.32
LD00002095,2697.58,2436.82,2368.51
LD00002096,2962.51,1977.69,2367.97
LD00002097,1947.21,1987.28,2584.59
LD00002098,2470.91,1568.64,2032.61
LD00002099,2943.64,2176.53,1450.12
LD00002100,2035.41,1432.75,2653.27
LD00002101,2216.4,1901.05,2760.95
LD00002102,1912.35,2214.32,2748.93
LD00002103,2242.35,1891.86,1938.26
LD00002104,2258.71,2134.1,1615.48
LD00002105,2274.18,1455.0,2791.87
LD00002106,2522.34,1200.85,2300.97
LD00002107,2053.02,2104.15,2636.23
LD00002108,2071.41,2005.4,2359.86
LD00002109,2509.52,1418.3,2659.67
LD00002110,2778.72,1548.82,1655.58
LD00002111,2390.39,1454.94,1894.23
LD00002112,1778.53,1520.61,2732.3
LD00002113,2684.3,2279.4,1711.08
LD00002114,2010.28,1413.75,1511.45
LD00002115,2299.56,1639.25,2785.13
LD00002116,2083.61,2459.22,1640.6
LD00002117,2014.99,1990.32,2361.01
LD00002118,2339.9,1708.59,1912.13
LD00002119,2934.39,2434.45,2182.16
LD00002120,2633.98,2204.9,1802.23
LD00002121,1791.24,2016.57,1567.97
LD00002122,2889.48,1347.16,2073.7
LD00002123,1798.72,2282.93,1867.06
LD00002124,1629.02,1673.49,1952.34
LD00002125,2180.52,1624.8,1858.87
LD00002126,2049.17,2351.93,2544.55
LD00002127,1857.22,1754.13,2592.18
LD00002128,2929.1,1394.59,2609.96
LD00002129,2925.58,2230.19,1449.27
LD00002130,2074.4,1887.98,2796.63
LD00002131,2342.23,1986.59,2568.88
LD00002132,1907.52,1368.71,2582.58
LD00002133,2103.29,2357.24,2709.24
LD00002134,1587.55,1621.79,2482.1
LD00002135,2308.37,1563.4,2607.63
LD00002136,2265.31,2478.1,2650.44
LD00002137,2599.33,1748.55,1909.19
LD00002138,1766.66,1367.57,2741.21
LD00002139,2978.08,1233.01,2705.6
LD00002140,1733.91,1598.89,2294.83
LD00002141,1609.12,1507.35,2299.71
LD00002142,2802.73,1290.02,1407.8
LD00002143,2282.68,2023.44,1995.96
LD00002144,1925.86,1569.67,2127.73
LD00002145,2379.65,2493.63,2086.88
LD00002146,2134.61,2368.53,2504.36
LD00002147,1724.56,1208.27,1912.81
LD00002148,2878.86,1574.29,2729.58
LD00002149,2708.08,1424.74,2160.71
LD00002150,1785.64,1281.79,1680.25
LD00002151,2440.37,2011.29,1482.58
LD00002152,2279.39,1739.98,2085.35
LD00002153,2017.51,1892.27,2473.71
LD00002154,2497.74,1430.02,1652.93
LD00002155,1981.27,2170.87,1908.46
LD00002156,1703.5,1401.18,2199.71
LD00002157,2427.92,1864.21,2485.73
LD00002158,2073.62,2054.98,1737.52
LD00002159,2324.06,1436.15,2015.35
LD00002160,1763.32,1794.32,1701.1
LD00002161,2888.69,2052.01,2753.27
LD00002162,1772.68,1401.75,2737.27
LD00002163,2822.34,2441.94,2425.93
LD00002164,2460.54,1507.15,2170.92
LD00002165,2479.98,2113.21,1742.33
LD00002166,1980.31,2421.6,1773.49
LD00002167,2605.67,2347.26,1706.41
LD00002168,1870.7,1225.43,1865.67
LD00002169,2416.82,2142.54,1652.64
LD00002170,1504.03,1942.36,2016.2
LD00002171,1869.73,2371.39,2055.92
LD00002172,1821.36,2120.29,2544.5
LD00002173,1696.0,1236.5,2345.31
LD00002174,2095.7,2227.76,2608.17
LD00002175,1556.49,1257.81,2465.4
LD00002176,2277.94,1857.69,2196.49
LD00002177,2539.98,2138.66,2629.92
LD00002178,1776.98,2028.66,1952.08
LD00002179,1526.01,2471.39,1730.8
LD00002180,2722.01,2311.74,2203.39
LD00002181,2020.33,2333.37,2735.73
LD00002182,1534.26,1393.98,2208.06
LD00002183,2496.01,1320.22,1678.38
LD00002184,1585.03,2270.22,2676.32
LD00002185,1623.97,2092.81,2099.81
LD00002186,2096.73,2023.28,2424.46
LD00002187,1677.12,2092.82,2380.56
LD00002188,2628.99,1381.53,1561.23
LD00002189,1673.9,1697.36,1546.31
LD00002190,2426.26,1241.49,1590.38
LD00002191,2898.6,1457.34,2272.16
LD00002192,1940.42,1450.18,1932.4
LD00002193,2490.51,1791.95,2627.62
LD00002194,1724.45,2220.5,1646.59
LD00002195,2684.76,2087.95,2275.49
LD00002196,2364.64,1624.63,1588.49
LD00002197,1693.21,2291.99,2227.96
LD00002198,2582.36,2291.54,1492.42
LD00002199,2708.04,1479.0,2333.73
LD00002200,2668.83,1958.5,2552.89
LD00002201,2953.33,1354.25,1785.65
LD00002202,2309.46,1703.58,2467.6
LD00002203,1889.04,1297.43,2439.7
LD00002204,2985.15,2409.24,1991.44
LD00002205,2218.97,1924.79,1789.1
LD00002206,2164.67,2138.01,1519.52
LD00002207,2118.51,1368.98,2604.02
LD00002208,2013.59,1539.38,2609.68
LD00002209,1832.76,2123.43,1799.64
LD00002210,1525.29,1672.14,2667.13
LD00002211,2052.85,2360.96,1831.56
LD00002212,2385.18,2211.89,1887.24
LD00002213,2918.66,1526.67,2578.21
LD00002214,2151.28,1343.73,2176.92
LD00002215,1558.1,1234.64,2676.06
LD00002216,1650.57,1718.23,2468.82
LD00002217,2135.71,1255.41,1418.38
LD00002218,2171.64,1392.57,1442.67
LD00002219,2556.46,1802.49,1673.68
LD00002220,1652.5,1270.05,2397.67
LD00002221,2719.5,1574.04,2757.96
LD00002222,1799.24,1720.8,1559.89
LD00002223,2347.7,1436.24,2144.37
LD00002224,2170.23,2114.43,2234.62
LD00002225,1680.74,1207.11,1678.55
LD00002226,1734.88,2252.83,2714.24
LD00002227,2155.21,1393.59,1894.53
LD00002228,2746.04,2109.32,2065.0
LD00002229,2104.48,1753.23,1834.84
LD00002230,2632.64,2233.63,1470.81
LD00002231,1686.49,1528.01,1427.51
LD00002232,2315.82,2423.92,1495.12
LD00002233,2361.25,1609.56,2334.79
LD00002234,2676.69,1254.99,2254.78
LD00002235,2469.88,1977.31,2095.67
LD00002236,2458.32,2042.43,1678.13
LD00002237,2720.5,1696.89,2179.16
LD00002238,2862.11,2442.09,1607.82
LD00002239,2227.53,1942.32,1747.54
LD00002240,2155.34,1474.22,2364.44
LD00002241,2374.3,2385.56,2793.94
LD00002242,2567.23,2384.39,1631.2
LD00002243,1539.46,1807.45,2121.8
LD00002244,1658.54,1733.96,2577.44
LD00002245,2446.24,2058.57,1763.29
LD00002246,1852.82,2089.65,2451.3
LD00002247,2851.25,2366.68,1516.9
LD00002248,2891.71,1860.68,2541.45
LD00002249,2841.25,1595.35,1593.54
LD00002250,2920.2,2348.47,2130.72
LD00002251,2958.78,1685.94,2705.51
LD00002252,2717.81,1537.35,1465.55
LD00002253,2499.88,2277.45,1651.76
LD00002254,1949.33,1724.2,2470.45
LD00002255,2266.35,1849.59,2544.0
LD00002256,2339.53,1856.09,2048.7
LD00002257,2496.88,1265.03,1460.39
LD00002258,1887.98,2227.61,2506.16
LD00002259,2140.72,1842.66,2172.59
LD00002260,1926.18,2361.89,2367.3
LD00002261,2584.3,1660.26,2490.64
LD00002262,1772.59,2032.0,2638.67
LD00002263,2752.63,1689.21,2165.52
LD00002264,1538.43,1788.98,1837.35
LD00002265,1729.42,1639.42,1940.31
LD00002266,2738.28,1728.62,2159.67
LD00002267,1898.88,1720.17,2375.36
LD00002268,2820.5,1378.7,1761.94
LD00002269,2402.91,1288.59,1430.88
LD00002270,1949.85,1478.79,2561.57
LD00002271,2036.62,2182.14,2239.57
LD00002272,2572.1,1340.35,1698.68
LD00002273,2012.59,2475.32,1461.31
LD00002274,2100.91,2213.69,2380.46
LD00002275,2625.71,1844.27,1767.06
LD00002276,1976.83,1241.04,1670.55
LD00002277,2681.55,1741.31,2583.18
LD00002278,2844.86,2410.77,1491.47
LD00002279,2391.82,1945.2,2165.27
LD00002280,2799.45,1800.24,2171.61
LD00002281,2164.28,1737.81,2586.91
LD00002282,2433.82,2394.85,2277.23
LD00002283,2424.7,1899.92,2526.67
LD00002284,2544.72,1914.42,1836.26
LD00002285,2533.03,2326.75,1858.26
LD00002286,2705.37,1264.09,1573.76
LD00002287,1587.88,2093.69,2068.86
LD00002288,2833.73,1257.83,1558.74
LD00002289,2524.15,1280.43,2565.53
LD00002290,1810.71,1608.7,1975.11
LD00002291,1650.01,1953.05,1858.72
LD00002292,2228.26,1263.9,2231.76
LD00002293,2710.49,1588.33,2759.78
LD00002294,1939.98,1689.24,1925.06
LD00002295,2147.01,1733.6,1857.62
LD00002296,1521.53,2227.65,1835.04
LD00002297,2634.4,1641.89,2649.45
LD00002298,2652.01,2454.19,1669.2
LD00002299,2137.73,1515.27,2495.12
LD00002300,2674.92,2310.57,1658.06
LD00002301,1581.29,1715.44,1867.6
LD00002302,2888.03,1211.9,2704.68
LD00002303,1677.62,1397.8,1653.46
LD00002304,2946.5,1821.87,2319.3
LD00002305,2645.71,1997.26,1946.2
LD00002306,1921.4,2478.54,1529.22
LD00002307,2300.11,1872.19,1943.54
LD00002308,1662.52,1965.45,2774.77
LD00002309,2987.46,1366.21,2624.47
LD00002310,2166.13,2221.27,1419.07
LD00002311,1702.37,2133.76,2509.54
LD00002312,1614.21,2149.58,2687.33
LD00002313,1843.21,2187.64,2070.21
LD00002314,2544.65,2148.35,2612.96
LD00002315,2331.16,2465.81,2289.78
LD00002316,1964.64,1360.43,2180.49
LD00002317,2817.97,1670.64,2453.39
LD00002318,2513.73,1758.01,1827.7
LD00002319,2007.81,1389.33,1675.53
LD00002320,2916.7,1400.41,2398.1
LD00002321,2523.26,2007.03,2541.84
LD00002322,2851.76,1717.59,1688.79
LD00002323,2233.93,1239.92,2614.65
LD00002324,2527.62,2265.54,2656.83
LD00002325,2482.58,1279.01,2585.51
LD00002326,2740.05,1531.41,2400.66
LD00002327,2413.32,2230.67,1721.36
LD00002328,1900.15,2361.93,1863.43
LD00002329,1553.65,2397.08,2380.01
LD00002330,2272.05,2129.7,1954.87
LD00002331,2271.28,1287.05,1994.98
LD00002332,1881.59,2071.03,1903.25
LD00002333,2738.78,1473.35,2149.11
LD00002334,2212.67,2005.4,2030.47
LD00002335,1523.35,2092.11,2457.91
LD00002336,1861.39,1974.48,1605.92
LD00002337,2811.2,2155.94,2525.47
LD00002338,2982.26,1886.0,2486.98
LD00002339,1959.11,2480.87,2073.74
LD00002340,1656.98,2291.67,2353.43
LD00002341,1554.64,1316.4,2420.46
LD00002342,2565.71,1427.54,1585.08
LD00002343,2388.59,1411.55,1729.65
LD00002344,2963.68,2480.93,2323.34
LD00002345,2879.93,1404.25,2634.19
LD00002346,2567.54,1924.16,1696.93
LD00002347,2724.32,1219.37,1722.03
LD00002348,2537.5,1701.72,2007.56
LD00002349,2261.88,2020.79,2340.06
LD00002350,2572.3,1358.21,2166.84
LD00002351,2059.01,2235.92,1804.27
LD00002352,2892.83,2044.84,2297.61
LD00002353,2679.25,1559.27,2496.25
LD00002354,1792.48,1602.13,2612.9
LD00002355,1552.3,1458.12,2482.33
LD00002356,2874.0,1204.56,2544.32
LD00002357,2156.3,1296.89,1427.36
LD00002358,2149.28,2365.95,1945.91
LD00002359,1519.56,2041.5,2682.6
LD00002360,2556.12,2359.35,2719.63
LD00002361,2312.48,1330.74,2259.77
LD00002362,1562.94,1999.73,1914.2
LD00002363,2129.54,1462.99,2175.55
LD00002364,1738.96,1989.01,2498.88
LD00002365,2337.05,1876.05,2289.39
LD00002366,2672.38,1294.44,1442.89
LD00002367,1770.92,1789.59,1508.55
LD00002368,2539.82,1507.77,1431.19
LD00002369,2821.77,2193.2,1901.91
LD00002370,2070.21,1593.54,1510.12
LD00002371,2901.79,2422.97,2497.55
LD00002372,2957.27,1353.11,2081.32
LD00002373,2506.45,1379.36,1815.52
LD00002374,1644.86,2074.87,2568.7
LD00002375,1637.85,2126.6,1963.94
LD00002376,1765.54,1383.19,2720.24
LD00002377,2173.92,2254.51,2634.3
LD00002378,1899.6,1371.46,2552.63
LD00002379,2059.27,2283.47,1463.52
LD00002380,1504.33,1951.37,1576.86
LD00002381,2745.76,2123.4,1425.29
LD00002382,2448.18,1485.42,2385.78
LD00002383,2925.96,1797.17,1695.78
LD00002384,2987.82,1854.03,2687.36
LD00002385,1507.59,1315.65,2128.24
LD00002386,1741.38,1540.36,2033.67
LD00002387,1608.73,2424.08,2159.14
LD00002388,2222.21,1276.59,1892.01
LD00002389,1637.2,1946.67,2764.61
LD00002390,2828.86,1341.97,2542.79
LD00002391,2141.11,2171.79,1461.07
LD00002392,1579.86,1940.37,1679.45
LD00002393,2714.49,1971.74,2352.68
LD00002394,2859.08,2278.97,2315.1
LD00002395,2342.66,1625.4,1810.25
LD00002396,2696.17,1878.47,1978.49
LD00002397,2797.81,1735.76,1584.11
LD00002398,2648.99,1737.45,2425.78
LD00002399,2966.11,1462.84,1835.2
LD00002400,2852.54,2142.96,1499.01
LD00002401,1730.59,2207.09,2329.58
LD00002402,1603.08,2360.12,1698.67
LD00002403,2156.78,1881.22,2633.83
LD00002404,2131.02,1278.62,2606.86
LD00002405,2618.0,1782.15,2223.6
LD00002406,2836.49,2410.23,2104.73
LD00002407,1976.88,1496.21,2689.59
LD00002408,2108.84,1379.27,1466.41
LD00002409,2724.46,2405.12,2386.56
LD00002410,2429.81,1658.17,1909.91
LD00002411,2346.86,2147.94,1413.63
LD00002412,2853.47,1621.92,1459.51
LD00002413,2595.93,2065.91,2240.12
LD00002414,2995.17,1801.51,2110.51
LD00002415,1713.49,2247.07,2385.82
LD00002416,1580.98,2113.51,1635.47
LD00002417,2879.07,1609.67,2687.88
LD00002418,2523.88,2497.67,2650.16
LD00002419,2156.61,1607.87,2511.44
LD00002420,1515.86,2317.91,2463.37
LD00002421,1979.26,1638.44,2607.95
LD00002422,2160.23,2357.78,1875.7
LD00002423,2933.79,1840.01,2470.98
LD00002424,2195.54,1915.97,2703.05
LD00002425,2465.87,2387.49,2333.0
LD00002426,1514.58,1710.47,2740.35
LD00002427,2659.29,1215.87,2366.04
LD00002428,1916.15,1363.87,1444.01
LD00002429,2259.72,2108.35,2464.44
LD00002430,2440.29,2382.81,2737.58
LD00002431,2939.77,1666.93,2463.95
LD00002432,1719.76,1669.75,1498.93
LD00002433,2354.09,1950.89,2301.78
LD00002434,2914.36,2381.48,2166.5
LD00002435,2575.69,1820.75,1461.72
LD00002436,2251.43,2102.7,1575.43
LD00002437,2355.41,1575.67,2213.47
LD00002438,1504.17,1838.01,1927.77
LD00002439,1992.14,1483.36,2286.04
LD00002440,2239.85,2480.98,1838.35
LD00002441,1928.8,1797.19,1756.68
LD00002442,2492.24,1944.49,2490.74
LD00002443,1996.54,1323.82,1421.33
LD00002444,2464.73,2360.05,2574.5
LD00002445,1508.43,2193.6,2157.42
LD00002446,1864.46,1396.91,2663.99
LD00002447,2166.11,2232.95,2262.77
LD00002448,2936.53,2400.59,2039.15
LD00002449,1984.92,1935.27,1660.5
LD00002450,1967.53,1713.81,1723.32
LD00002451,2506.55,2347.0,2516.28
LD00002452,2055.07,1876.86,1508.83
LD00002453,2542.35,1363.91,2670.26
LD00002454,2762.78,1493.34,2452.71
LD00002455,2147.17,2444.67,1538.56
LD00002456,1601.29,2378.98,2134.21
LD00002457,2584.18,2092.31,2191.76
LD00002458,2254.7,1474.87,1920.0
LD00002459,2595.5,2344.94,2196.57
LD00002460,1751.22,2097.95,1934.41
LD00002461,2625.62,2205.06,2684.03
LD00002462,1600.75,2472.82,2252.12
LD00002463,2848.82,2244.82,1786.56
LD00002464,2993.14,1379.53,2411.34
LD00002465,1580.96,1916.56,2261.06
LD00002466,1702.91,2429.17,1482.82
LD00002467,2230.91,1562.39,1695.99
LD00002468,1599.06,2466.12,2739.18
LD00002469,2551.65,2075.06,2430.01
LD00002470,1554.17,1470.21,1470.99
LD00002471,1828.53,1370.56,2403.72
LD00002472,2543.18,1334.21,1922.1
LD00002473,2255.01,1743.31,2640.87
LD00002474,1795.56,2086.84,2554.83
LD00002475,2902.35,1771.96,2043.44
LD00002476,2416.66,1491.52,2475.07
LD00002477,2986.0,1316.56,2355.69
LD00002478,2204.51,1691.56,2251.37
LD00002479,1679.0,2220.71,1769.14
LD00002480,1600.32,1703.23,1627.08
LD00002481,2908.33,1745.74,1419.59
LD00002482,2335.77,1679.15,2577.73
LD00002483,2931.07,2340.12,1456.81
LD00002484,2894.79,1309.35,2117.0
LD00002485,1590.67,1955.58,2490.32
LD00002486,2484.04,1773.27,2004.08
LD00002487,2406.99,1445.13,1714.61
LD00002488,1953.45,1985.87,1634.18
LD00002489,2078.01,1763.99,2567.63
LD00002490,1883.59,2221.58,2331.65
LD00002491,2911.26,1921.25,1848.79
LD00002492,2518.77,2305.2,2290.73
LD00002493,2923.72,1972.35,2362.14
LD00002494,1721.28,1512.13,1835.59
LD00002495,2487.02,1942.16,1932.37
LD00002496,2707.5,2353.57,2408.23
LD00002497,2833.45,2066.72,1910.54
LD00002498,1891.11,1463.0,2541.33
LD00002499,1616.32,2118.33,1912.18
LD00002500,2108.5,1686.02,2406.28
LD00002501,2874.21,1932.83,1775.99
LD00002502,2380.24,2363.39,2516.48
LD00002503,2920.48,1668.64,1735.9
LD00002504,2986.69,1552.11,1941.32
LD00002505,2943.41,1282.66,1692.07
LD00002506,1765.62,1571.22,1430.98
LD00002507,2887.94,2417.9,2683.89
LD00002508,2722.15,1440.97,1958.74
LD00002509,2363.57,1716.2,2581.94
LD00002510,1520.32,2331.15,1786.66
LD00002511,1898.54,1700.25,2706.38
LD00002512,2476.0,1958.58,1746.94
LD00002513,1951.5,1611.76,1832.52
LD00002514,2349.86,1486.01,2478.45
LD00002515,1544.98,2039.3,2423.22
LD00002516,2879.63,1384.72,1568.35
LD00002517,1638.57,2412.29,1793.19
LD00002518,2723.47,2055.32,2434.77
LD00002519,1889.64,2297.38,2310.68
LD00002520,1668.64,1452.19,2750.82
LD00002521,2537.25,1734.2,1878.01
LD00002522,2857.41,1801.64,1584.88
LD00002523,2110.11,1453.47,1404.77
LD00002524,2887.5,2018.09,1899.95
LD00002525,1536.88,2416.87,1855.68
LD00002526,1554.55,2397.01,2077.38
LD00002527,1598.57,1442.2,2048.36
LD00002528,2138.13,1985.48,1717.39
LD00002529,2653.86,1482.9,1957.19
LD00002530,2241.57,1413.82,1449.12
LD00002531,2433.65,1656.38,1615.84
LD00002532,2859.73,1234.83,2302.83
LD00002533,2676.14,1647.16,2406.79
LD00002534,2864.32,1392.87,1611.09
LD00002535,2548.97,1447.14,2131.1
LD00002536,1930.99,2308.72,2367.67
LD00002537,1838.25,1494.63,1997.55
LD00002538,2204.31,1319.13,1468.54
LD00002539,2083.63,1847.18,2743.45
LD00002540,2744.65,1459.87,1454.0
LD00002541,1733.96,1329.71,2302.73
LD00002542,2839.42,1925.76,2184.31
LD00002543,2945.49,1840.89,2511.26
LD00002544,2301.2,1535.75,1963.55
LD00002545,2630.63,1370.33,1693.75
LD00002546,1712.45,1409.8,2396.9
LD00002547,2631.57,1579.65,2795.99
LD00002548,2576.03,2064.51,2359.46
LD00002549,2601.38,1659.86,1480.02
LD00002550,1816.6,2052.92,2660.31
LD00002551,2796.74,1518.03,2597.12
LD00002552,1907.33,2088.78,2088.49
LD00002553,2228.35,1609.83,2599.48
LD00002554,1722.75,2355.02,1500.43
LD00002555,2101.94,1274.53,2498.36
LD00002556,2356.37,2136.12,2319.59
LD00002557,2595.75,2227.98,1463.05
LD00002558,2698.92,2417.82,2323.56
LD00002559,2966.03,1547.97,1508.49
LD00002560,1994.92,1553.1,2197.41
LD00002561,2388.64,1474.98,1849.46
LD00002562,2707.28,1278.26,2524.8
LD00002563,1880.43,1764.98,1621.61
LD00002564,1644.14,2147.65,1525.73
LD00002565,2357.36,2177.47,2002.0
LD00002566,2297.97,2041.45,1968.38
LD00002567,1823.43,1414.47,2086.77
LD00002568,2696.83,2480.62,1659.52
LD00002569,2512.43,1236.81,2742.8
LD00002570,2473.12,1746.46,1732.12
LD00002571,1804.52,1983.4,2281.95
LD00002572,1782.56,2439.96,2340.96
LD00002573,1772.53,1362.1,1463.95
LD00002574,2027.96,1230.57,1888.75
LD00002575,2989.78,1931.95,2038.53
LD00002576,2566.45,1201.55,1989.21
LD00002577,1959.26,1908.18,2467.52
LD00002578,2358.59,1971.01,2692.7
LD00002579,2078.49,1651.83,2366.88
LD00002580,1549.54,1728.72,1894.2
LD00002581,1798.77,1965.52,1940.57
LD00002582,2424.69,2451.75,2017.93
LD00002583,1706.03,2104.73,1711.84
LD00002584,2390.35,2134.72,1650.94
LD00002585,2293.52,1801.47,2344.19
LD00002586,2981.17,2309.32,2259.71
LD00002587,2417.59,1653.29,1794.37
LD00002588,1947.81,1629.53,1766.42
LD00002589,1961.09,1534.62,1502.19
LD00002590,2093.28,2406.4,2224.72
LD00002591,2750.68,2428.17,1761.87
LD00002592,1839.62,2345.19,2627.9
LD00002593,1719.16,1262.07,1859.46
LD00002594,2585.32,1484.08,2205.87
LD00002595,1649.64,1405.0,2754.27
LD00002596,1693.63,2098.65,1561.2
LD00002597,1990.24,2369.01,2126.0
LD00002598,2055.82,1814.4,2219.85
LD00002599,1866.65,1255.78,1789.39
LD00002600,2893.35,1392.9,2255.31
LD00002601,1712.15,2158.49,1898.08
LD00002602,2600.76,1799.91,2601.86
LD00002603,1785.47,1957.06,2279.21
LD00002604,2333.07,1759.32,2528.63
LD00002605,2916.57,1539.42,1904.69
LD00002606,2543.64,1715.51,1709.8
LD00002607,1572.09,1466.11,2646.35
LD00002608,2899.18,2163.12,1446.88
LD00002609,2186.28,1438.05,1969.21
LD00002610,1951.89,2062.27,2399.89
LD00002611,2672.15,1902.35,1439.23
LD00002612,2566.13,2366.34,2196.71
LD00002613,1729.49,2246.13,1525.54
LD00002614,2833.9,1283.73,1768.89
LD00002615,2762.21,1275.98,1719.73
LD00002616,1745.05,2259.59,2253.3
LD00002617,2007.51,1782.99,1871.48
LD00002618,1801.56,1876.41,1614.65
LD00002619,1704.44,1374.77,1961.78
LD00002620,2816.72,1498.64,1707.24
LD00002621,2161.46,2154.28,1572.0
LD00002622,2899.22,1213.92,2598.26
LD00002623,2626.36,1609.75,2658.1
LD00002624,2462.63,1473.79,1509.54
LD00002625,2724.1,1421.82,1440.66
LD00002626,1570.0,1902.24,2041.83
LD00002627,1636.3,2133.01,2740.66
LD00002628,1578.18,1685.29,2015.09
LD00002629,2490.83,1910.4,2421.51
LD00002630,1981.67,1538.59,1548.22
LD00002631,2888.49,1265.06,1903.67
LD00002632,1731.13,2080.93,2280.49
LD00002633,1769.82,1611.66,1456.14
LD00002634,2077.92,2185.72,1794.45
LD00002635,2920.73,1831.11,2278.08
