job_id,job_registration_datetime,contact_center_agent_id,mode_of_contact
JOB00005189,2026-07-14 09:00:00,CCA108,App
JOB00005190,2026-07-12 09:00:00,CCA108,App
JOB00005191,2026-07-12 09:00:00,CCA106,Email
JOB00005192,2026-07-12 09:00:00,CCA132,Email
JOB00005193,2026-07-10 09:00:00,CCA100,Call
JOB00005194,2026-07-14 09:00:00,CCA118,Email
JOB00005195,2026-07-12 09:00:00,CCA116,Call
JOB00005196,2026-07-13 09:00:00,CCA142,Visit
JOB00005197,2026-07-09 09:00:00,CCA138,Visit
JOB00005198,2026-07-10 09:00:00,CCA140,Call
JOB00005199,2026-07-15 09:00:00,CCA116,Call
JOB00005200,2026-07-13 09:00:00,CCA148,App
JOB00005201,2026-07-11 09:00:00,CCA147,Email
JOB00005202,2026-07-09 09:00:00,CCA144,Visit
JOB00005203,2026-07-12 09:00:00,CCA116,Email
JOB00005204,2026-07-10 09:00:00,CCA140,Email
JOB00005205,2026-07-13 09:00:00,CCA108,Call
JOB00005206,2026-07-10 09:00:00,CCA135,App
JOB00005207,2026-07-11 09:00:00,CCA111,App
JOB00005208,2026-07-09 09:00:00,CCA135,Call
JOB00005209,2026-07-11 09:00:00,CCA134,Call
JOB00005210,2026-07-14 09:00:00,CCA133,Call
JOB00005211,2026-07-09 09:00:00,CCA115,Call
JOB00005212,2026-07-09 09:00:00,CCA112,App
JOB00005213,2026-07-13 09:00:00,CCA134,App
JOB00005214,2026-07-15 09:00:00,CCA147,App
JOB00005215,2026-07-14 09:00:00,CCA150,Visit
JOB00005216,2026-07-09 09:00:00,CCA100,App
JOB00005217,2026-07-09 09:00:00,CCA134,Call
JOB00005218,2026-07-15 09:00:00,CCA136,Visit
JOB00005219,2026-07-10 09:00:00,CCA145,App
JOB00005220,2026-07-12 09:00:00,CCA125,Visit
JOB00005221,2026-07-09 09:00:00,CCA117,Call
JOB00005222,2026-07-11 09:00:00,CCA104,Call
JOB00005223,2026-07-12 09:00:00,CCA149,Visit
JOB00005224,2026-07-12 09:00:00,CCA108,Visit
JOB00005225,2026-07-15 09:00:00,CCA138,Email
JOB00005226,2026-07-15 09:00:00,CCA142,App
JOB00005227,2026-07-10 09:00:00,CCA134,Visit
JOB00005228,2026-07-11 09:00:00,CCA110,App
JOB00005229,2026-07-10 09:00:00,CCA137,App
JOB00005230,2026-07-14 09:00:00,CCA117,Email
JOB00005231,2026-07-11 09:00:00,CCA105,Call
JOB00005232,2026-07-13 09:00:00,CCA149,Visit
JOB00005233,2026-07-10 09:00:00,CCA123,Email
JOB00005234,2026-07-12 09:00:00,CCA132,Visit
JOB00005235,2026-07-11 09:00:00,CCA141,Visit
JOB00005236,2026-07-14 09:00:00,CCA138,Call
JOB00005237,2026-07-12 09:00:00,CCA142,Call
JOB00005238,2026-07-11 09:00:00,CCA135,App
JOB00005239,2026-07-11 09:00:00,CCA101,Visit
JOB00005240,2026-07-13 09:00:00,CCA105,Email
JOB00005241,2026-07-14 09:00:00,CCA138,Call
JOB00005242,2026-07-15 09:00:00,CCA139,Email
JOB00005243,2026-07-09 09:00:00,CCA129,Email
JOB00005244,2026-07-14 09:00:00,CCA110,Call
JOB00005245,2026-07-10 09:00:00,CCA138,Call
JOB00005246,2026-07-11 09:00:00,CCA116,Call
JOB00005247,2026-07-15 09:00:00,CCA135,Call
JOB00005248,2026-07-12 09:00:00,CCA110,Email
JOB00005249,2026-07-11 09:00:00,CCA119,App
JOB00005250,2026-07-11 09:00:00,CCA116,Call
JOB00005251,2026-07-15 09:00:00,CCA136,Visit
JOB00005252,2026-07-12 09:00:00,CCA135,App
JOB00005253,2026-07-11 09:00:00,CCA134,Call
JOB00005254,2026-07-12 09:00:00,CCA111,Call
JOB00005255,2026-07-15 09:00:00,CCA135,Call
JOB00005256,2026-07-11 09:00:00,CCA101,Call
JOB00005257,2026-07-13 09:00:00,CCA118,Visit
JOB00005258,2026-07-15 09:00:00,CCA142,Email
JOB00005259,2026-07-12 09:00:00,CCA143,Visit
JOB00005260,2026-07-14 09:00:00,CCA108,Email
JOB00005261,2026-07-11 09:00:00,CCA148,Email
JOB00005262,2026-07-15 09:00:00,CCA126,Call
JOB00005263,2026-07-14 09:00:00,CCA135,Email
JOB00005264,2026-07-12 09:00:00,CCA146,Call
JOB00005265,2026-07-09 09:00:00,CCA121,Call
JOB00005266,2026-07-10 09:00:00,CCA124,Visit
JOB00005267,2026-07-11 09:00:00,CCA111,Email
JOB00005268,2026-07-13 09:00:00,CCA143,Email
JOB00005269,2026-07-15 09:00:00,CCA143,Call
JOB00005270,2026-07-09 09:00:00,CCA122,Call
JOB00005271,2026-07-13 09:00:00,CCA102,App
JOB00005272,2026-07-14 09:00:00,CCA108,Email
JOB00005273,2026-07-14 09:00:00,CCA149,App
JOB00005274,2026-07-09 09:00:00,CCA123,App
JOB00005275,2026-07-14 09:00:00,CCA110,Email
JOB00005276,2026-07-13 09:00:00,CCA131,Email
JOB00005277,2026-07-12 09:00:00,CCA115,Call
JOB00005278,2026-07-14 09:00:00,CCA113,Email
JOB00005279,2026-07-12 09:00:00,CCA142,Call
JOB00005280,2026-07-13 09:00:00,CCA150,Call
JOB00005281,2026-07-09 09:00:00,CCA144,App
JOB00005282,2026-07-10 09:00:00,CCA141,App
JOB00005283,2026-07-11 09:00:00,CCA149,Call
JOB00005284,2026-07-13 09:00:00,CCA116,Visit
JOB00005285,2026-07-09 09:00:00,CCA109,Visit
JOB00005286,2026-07-10 09:00:00,CCA120,App
JOB00005287,2026-07-11 09:00:00,CCA115,Visit
JOB00005288,2026-07-15 09:00:00,CCA135,Visit
JOB00005289,2026-07-13 09:00:00,CCA124,Email
JOB00005290,2026-07-12 09:00:00,CCA146,Email
JOB00005291,2026-07-11 09:00:00,CCA121,App
JOB00005292,2026-07-13 09:00:00,CCA124,Email
JOB00005293,2026-07-09 09:00:00,CCA127,App
JOB00005294,2026-07-11 09:00:00,CCA130,Visit
JOB00005295,2026-07-14 09:00:00,CCA119,App
JOB00005296,2026-07-09 09:00:00,CCA102,Call
JOB00005297,2026-07-09 09:00:00,CCA121,Email
JOB00005298,2026-07-11 09:00:00,CCA141,Email
JOB00005299,2026-07-11 09:00:00,CCA115,Email
JOB00005300,2026-07-12 09:00:00,CCA132,Email
JOB00005301,2026-07-10 09:00:00,CCA116,Email
JOB00005302,2026-07-11 09:00:00,CCA100,Email
JOB00005303,2026-07-15 09:00:00,CCA144,Email
JOB00005304,2026-07-11 09:00:00,CCA121,App
JOB00005305,2026-07-10 09:00:00,CCA130,Call
JOB00005306,2026-07-12 09:00:00,CCA121,Call
JOB00005307,2026-07-15 09:00:00,CCA133,Call
JOB00005308,2026-07-13 09:00:00,CCA141,Call
JOB00005309,2026-07-10 09:00:00,CCA141,App
JOB00005310,2026-07-15 09:00:00,CCA141,Email
JOB00005311,2026-07-11 09:00:00,CCA117,Visit
JOB00005312,2026-07-10 09:00:00,CCA133,Call
JOB00005313,2026-07-14 09:00:00,CCA115,Visit
JOB00005314,2026-07-11 09:00:00,CCA139,App
JOB00005315,2026-07-15 09:00:00,CCA146,Call
JOB00005316,2026-07-09 09:00:00,CCA100,Call
JOB00005317,2026-07-14 09:00:00,CCA124,App
JOB00005318,2026-07-14 09:00:00,CCA118,Visit
JOB00005319,2026-07-12 09:00:00,CCA116,Call
JOB00005320,2026-07-15 09:00:00,CCA133,Email
JOB00005321,2026-07-13 09:00:00,CCA128,Call
JOB00005322,2026-07-11 09:00:00,CCA143,App
JOB00005323,2026-07-13 09:00:00,CCA130,Email
JOB00005324,2026-07-13 09:00:00,CCA140,Email
JOB00005325,2026-07-15 09:00:00,CCA124,Visit
JOB00005326,2026-07-14 09:00:00,CCA126,Call
JOB00005327,2026-07-12 09:00:00,CCA147,Call
JOB00005328,2026-07-14 09:00:00,CCA142,App
JOB00005329,2026-07-15 09:00:00,CCA124,Email
JOB00005330,2026-07-14 09:00:00,CCA133,Call
JOB00005331,2026-07-13 09:00:00,CCA112,Call
JOB00005332,2026-07-15 09:00:00,CCA126,Email
JOB00005333,2026-07-10 09:00:00,CCA104,App
JOB00005334,2026-07-15 09:00:00,CCA147,Call
JOB00005335,2026-07-14 09:00:00,CCA120,Visit
JOB00005336,2026-07-14 09:00:00,CCA108,App
JOB00005337,2026-07-09 09:00:00,CCA120,App
JOB00005338,2026-07-11 09:00:00,CCA108,Email
JOB00005339,2026-07-11 09:00:00,CCA123,App
JOB00005340,2026-07-12 09:00:00,CCA120,Email
JOB00005341,2026-07-13 09:00:00,CCA140,Visit
JOB00005342,2026-07-12 09:00:00,CCA105,Visit
JOB00005343,2026-07-09 09:00:00,CCA133,Visit
JOB00005344,2026-07-12 09:00:00,CCA106,Visit
JOB00005345,2026-07-11 09:00:00,CCA119,Call
JOB00005346,2026-07-10 09:00:00,CCA115,Email
JOB00005347,2026-07-11 09:00:00,CCA145,Visit
JOB00005348,2026-07-10 09:00:00,CCA123,Call
JOB00005349,2026-07-14 09:00:00,CCA118,Email
JOB00005350,2026-07-11 09:00:00,CCA104,Call
JOB00005351,2026-07-15 09:00:00,CCA111,App
JOB00005352,2026-07-11 09:00:00,CCA121,Call
JOB00005353,2026-07-15 09:00:00,CCA138,Visit
JOB00005354,2026-07-13 09:00:00,CCA112,Visit
JOB00005355,2026-07-12 09:00:00,CCA103,Visit
JOB00005356,2026-07-10 09:00:00,CCA129,Email
JOB00005357,2026-07-14 09:00:00,CCA108,Call
JOB00005358,2026-07-09 09:00:00,CCA100,App
JOB00005359,2026-07-12 09:00:00,CCA118,Email
JOB00005360,2026-07-10 09:00:00,CCA117,App
JOB00005361,2026-07-09 09:00:00,CCA141,App
JOB00005362,2026-07-10 09:00:00,CCA146,Email
JOB00005363,2026-07-12 09:00:00,CCA104,App
JOB00005364,2026-07-14 09:00:00,CCA137,App
JOB00005365,2026-07-09 09:00:00,CCA121,Visit
JOB00005366,2026-07-09 09:00:00,CCA146,Call
JOB00005367,2026-07-11 09:00:00,CCA140,Visit
JOB00005368,2026-07-11 09:00:00,CCA130,Visit
JOB00005369,2026-07-14 09:00:00,CCA142,App
JOB00005370,2026-07-13 09:00:00,CCA102,Email
JOB00005371,2026-07-14 09:00:00,CCA150,Email
JOB00005372,2026-07-13 09:00:00,CCA110,App
JOB00005373,2026-07-09 09:00:00,CCA148,Visit
JOB00005374,2026-07-15 09:00:00,CCA115,Email
JOB00005375,2026-07-11 09:00:00,CCA130,Visit
JOB00005376,2026-07-10 09:00:00,CCA102,Email
JOB00005377,2026-07-14 09:00:00,CCA115,Call
JOB00005378,2026-07-15 09:00:00,CCA104,Call
JOB00005379,2026-07-10 09:00:00,CCA101,Call
JOB00005380,2026-07-11 09:00:00,CCA141,Visit
JOB00005381,2026-07-12 09:00:00,CCA140,Visit
JOB00005382,2026-07-10 09:00:00,CCA103,App
JOB00005383,2026-07-09 09:00:00,CCA126,Visit
JOB00005384,2026-07-10 09:00:00,CCA123,Email
JOB00005385,2026-07-12 09:00:00,CCA132,Email
JOB00005386,2026-07-13 09:00:00,CCA104,Visit
JOB00005387,2026-07-13 09:00:00,CCA113,App
JOB00005388,2026-07-11 09:00:00,CCA150,App
JOB00005389,2026-07-13 09:00:00,CCA102,Call
JOB00005390,2026-07-15 09:00:00,CCA145,Email
JOB00005391,2026-07-12 09:00:00,CCA113,Visit
JOB00005392,2026-07-13 09:00:00,CCA129,Visit
JOB00005393,2026-07-12 09:00:00,CCA124,Call
JOB00005394,2026-07-13 09:00:00,CCA118,Call
JOB00005395,2026-07-11 09:00:00,CCA129,Email
JOB00005396,2026-07-09 09:00:00,CCA129,Email
JOB00005397,2026-07-09 09:00:00,CCA126,App
JOB00005398,2026-07-11 09:00:00,CCA133,Call
JOB00005399,2026-07-14 09:00:00,CCA120,App
JOB00005400,2026-07-15 09:00:00,CCA131,Visit
JOB00005401,2026-07-10 09:00:00,CCA110,Email
JOB00005402,2026-07-10 09:00:00,CCA116,Visit
JOB00005403,2026-07-09 09:00:00,CCA125,Visit
JOB00005404,2026-07-14 09:00:00,CCA136,Call
JOB00005405,2026-07-15 09:00:00,CCA127,App
JOB00005406,2026-07-15 09:00:00,CCA147,Visit
JOB00005407,2026-07-12 09:00:00,CCA121,Call
JOB00005408,2026-07-15 09:00:00,CCA105,Email
JOB00005409,2026-07-14 09:00:00,CCA103,Visit
JOB00005410,2026-07-13 09:00:00,CCA106,Visit
JOB00005411,2026-07-15 09:00:00,CCA113,Visit
JOB00005412,2026-07-13 09:00:00,CCA143,Call
JOB00005413,2026-07-11 09:00:00,CCA145,Visit
JOB00005414,2026-07-14 09:00:00,CCA121,Email
JOB00005415,2026-07-10 09:00:00,CCA116,Visit
JOB00005416,2026-07-10 09:00:00,CCA115,Call
JOB00005417,2026-07-10 09:00:00,CCA144,Visit
JOB00005418,2026-07-15 09:00:00,CCA103,Call
JOB00005419,2026-07-09 09:00:00,CCA112,Visit
JOB00005420,2026-07-12 09:00:00,CCA138,Visit
JOB00005421,2026-07-13 09:00:00,CCA143,Visit
JOB00005422,2026-07-11 09:00:00,CCA115,Email
JOB00005423,2026-07-09 09:00:00,CCA137,App
JOB00005424,2026-07-13 09:00:00,CCA145,Visit
JOB00005425,2026-07-11 09:00:00,CCA148,Visit
JOB00005426,2026-07-13 09:00:00,CCA124,Call
JOB00005427,2026-07-14 09:00:00,CCA126,Visit
JOB00005428,2026-07-13 09:00:00,CCA147,Email
JOB00005429,2026-07-12 09:00:00,CCA131,App
JOB00005430,2026-07-11 09:00:00,CCA149,App
JOB00005431,2026-07-12 09:00:00,CCA123,Visit
JOB00005432,2026-07-12 09:00:00,CCA117,Call
JOB00005433,2026-07-13 09:00:00,CCA100,App
JOB00005434,2026-07-09 09:00:00,CCA103,App
JOB00005435,2026-07-10 09:00:00,CCA124,Call
JOB00005436,2026-07-10 09:00:00,CCA112,Call
JOB00005437,2026-07-14 09:00:00,CCA127,App
JOB00005438,2026-07-15 09:00:00,CCA110,App
JOB00005439,2026-07-09 09:00:00,CCA147,Visit
JOB00005440,2026-07-12 09:00:00,CCA137,Visit
JOB00005441,2026-07-11 09:00:00,CCA138,App
JOB00005442,2026-07-14 09:00:00,CCA129,Visit
JOB00005443,2026-07-13 09:00:00,CCA147,Visit
JOB00005444,2026-07-14 09:00:00,CCA112,Visit
JOB00005445,2026-07-09 09:00:00,CCA127,Visit
JOB00005446,2026-07-13 09:00:00,CCA110,Visit
JOB00005447,2026-07-10 09:00:00,CCA114,Visit
JOB00005448,2026-07-13 09:00:00,CCA150,Call
JOB00005449,2026-07-10 09:00:00,CCA120,Visit
JOB00005450,2026-07-14 09:00:00,CCA113,Email
JOB00005451,2026-07-13 09:00:00,CCA124,Visit
JOB00005452,2026-07-12 09:00:00,CCA101,Email
JOB00005453,2026-07-15 09:00:00,CCA146,Call
JOB00005454,2026-07-11 09:00:00,CCA104,Visit
JOB00005455,2026-07-11 09:00:00,CCA110,Visit
JOB00005456,2026-07-13 09:00:00,CCA116,Email
JOB00005457,2026-07-12 09:00:00,CCA143,Call
JOB00005458,2026-07-13 09:00:00,CCA141,Visit
JOB00005459,2026-07-13 09:00:00,CCA114,Email
JOB00005460,2026-07-09 09:00:00,CCA126,Visit
JOB00005461,2026-07-14 09:00:00,CCA144,Visit
JOB00005462,2026-07-10 09:00:00,CCA129,Email
JOB00005463,2026-07-09 09:00:00,CCA112,Email
JOB00005464,2026-07-13 09:00:00,CCA114,Visit
JOB00005465,2026-07-14 09:00:00,CCA128,Email
JOB00005466,2026-07-15 09:00:00,CCA105,Call
JOB00005467,2026-07-11 09:00:00,CCA148,Call
JOB00005468,2026-07-13 09:00:00,CCA147,Email
JOB00005469,2026-07-11 09:00:00,CCA130,Email
JOB00005470,2026-07-13 09:00:00,CCA103,Visit
JOB00005471,2026-07-11 09:00:00,CCA108,Visit
JOB00005472,2026-07-10 09:00:00,CCA144,Visit
JOB00005473,2026-07-09 09:00:00,CCA130,Call
JOB00005474,2026-07-13 09:00:00,CCA104,App
JOB00005475,2026-07-13 09:00:00,CCA132,Email
JOB00005476,2026-07-12 09:00:00,CCA129,Email
JOB00005477,2026-07-12 09:00:00,CCA140,Email
JOB00005478,2026-07-10 09:00:00,CCA139,Call
JOB00005479,2026-07-11 09:00:00,CCA115,Email
JOB00005480,2026-07-14 09:00:00,CCA123,Call
JOB00005481,2026-07-13 09:00:00,CCA149,App
JOB00005482,2026-07-13 09:00:00,CCA142,Visit
JOB00005483,2026-07-12 09:00:00,CCA100,Visit
JOB00005484,2026-07-11 09:00:00,CCA143,Email
JOB00005485,2026-07-15 09:00:00,CCA142,Email
JOB00005486,2026-07-14 09:00:00,CCA150,Call
JOB00005487,2026-07-14 09:00:00,CCA103,Email
JOB00005488,2026-07-11 09:00:00,CCA126,Visit
JOB00005489,2026-07-14 09:00:00,CCA104,Visit
JOB00005490,2026-07-12 09:00:00,CCA126,App
JOB00005491,2026-07-12 09:00:00,CCA132,Call
JOB00005492,2026-07-15 09:00:00,CCA136,Email
JOB00005493,2026-07-09 09:00:00,CCA120,App
JOB00005494,2026-07-11 09:00:00,CCA102,Visit
JOB00005495,2026-07-10 09:00:00,CCA117,Visit
JOB00005496,2026-07-15 09:00:00,CCA149,Email
JOB00005497,2026-07-15 09:00:00,CCA145,Visit
JOB00005498,2026-07-09 09:00:00,CCA120,Email
JOB00005499,2026-07-15 09:00:00,CCA146,Visit
JOB00005500,2026-07-10 09:00:00,CCA140,Call
JOB00005501,2026-07-11 09:00:00,CCA119,Call
JOB00005502,2026-07-14 09:00:00,CCA149,Visit
JOB00005503,2026-07-12 09:00:00,CCA122,Visit
JOB00005504,2026-07-15 09:00:00,CCA117,Visit
JOB00005505,2026-07-15 09:00:00,CCA102,Call
JOB00005506,2026-07-11 09:00:00,CCA126,Visit
JOB00005507,2026-07-14 09:00:00,CCA139,Email
JOB00005508,2026-07-10 09:00:00,CCA104,Visit
JOB00005509,2026-07-10 09:00:00,CCA110,App
JOB00005510,2026-07-11 09:00:00,CCA128,Email
JOB00005511,2026-07-12 09:00:00,CCA129,Call
JOB00005512,2026-07-12 09:00:00,CCA141,App
JOB00005513,2026-07-11 09:00:00,CCA110,App
JOB00005514,2026-07-14 09:00:00,CCA102,App
JOB00005515,2026-07-14 09:00:00,CCA101,App
JOB00005516,2026-07-13 09:00:00,CCA147,Call
JOB00005517,2026-07-14 09:00:00,CCA146,Call
JOB00005518,2026-07-09 09:00:00,CCA118,Email
JOB00005519,2026-07-13 09:00:00,CCA123,App
JOB00005520,2026-07-13 09:00:00,CCA119,Visit
JOB00005521,2026-07-09 09:00:00,CCA147,App
JOB00005522,2026-07-11 09:00:00,CCA137,Call
JOB00005523,2026-07-09 09:00:00,CCA116,Call
JOB00005524,2026-07-15 09:00:00,CCA142,Call
JOB00005525,2026-07-12 09:00:00,CCA144,Visit
JOB00005526,2026-07-14 09:00:00,CCA146,Email
JOB00005527,2026-07-13 09:00:00,CCA101,Email
JOB00005528,2026-07-13 09:00:00,CCA113,Call
JOB00005529,2026-07-14 09:00:00,CCA118,Call
JOB00005530,2026-07-11 09:00:00,CCA108,Call
JOB00005531,2026-07-09 09:00:00,CCA102,Email
JOB00005532,2026-07-14 09:00:00,CCA104,Call
JOB00005533,2026-07-15 09:00:00,CCA123,Call
JOB00005534,2026-07-10 09:00:00,CCA123,App
JOB00005535,2026-07-13 09:00:00,CCA102,App
JOB00005536,2026-07-12 09:00:00,CCA149,App
JOB00005537,2026-07-12 09:00:00,CCA141,Call
JOB00005538,2026-07-11 09:00:00,CCA116,Visit
JOB00005539,2026-07-11 09:00:00,CCA121,App
JOB00005540,2026-07-09 09:00:00,CCA122,Call
JOB00005541,2026-07-11 09:00:00,CCA108,App
JOB00005542,2026-07-12 09:00:00,CCA143,Visit
JOB00005543,2026-07-09 09:00:00,CCA149,Visit
JOB00005544,2026-07-13 09:00:00,CCA107,Call
JOB00005545,2026-07-11 09:00:00,CCA107,Call
JOB00005546,2026-07-14 09:00:00,CCA111,App
JOB00005547,2026-07-15 09:00:00,CCA116,Visit
JOB00005548,2026-07-15 09:00:00,CCA139,Visit
JOB00005549,2026-07-11 09:00:00,CCA102,App
JOB00005550,2026-07-09 09:00:00,CCA126,Email
JOB00005551,2026-07-09 09:00:00,CCA116,App
JOB00005552,2026-07-10 09:00:00,CCA122,Visit
JOB00005553,2026-07-09 09:00:00,CCA102,App
JOB00005554,2026-07-10 09:00:00,CCA104,Visit
JOB00005555,2026-07-10 09:00:00,CCA128,Visit
JOB00005556,2026-07-11 09:00:00,CCA102,Email
JOB00005557,2026-07-11 09:00:00,CCA147,Visit
JOB00005558,2026-07-11 09:00:00,CCA135,App
JOB00005559,2026-07-14 09:00:00,CCA147,App
JOB00005560,2026-07-14 09:00:00,CCA108,Email
JOB00005561,2026-07-15 09:00:00,CCA115,App
JOB00005562,2026-07-09 09:00:00,CCA143,Call
JOB00005563,2026-07-13 09:00:00,CCA141,Visit
JOB00005564,2026-07-15 09:00:00,CCA137,Call
JOB00005565,2026-07-15 09:00:00,CCA117,Call
JOB00005566,2026-07-09 09:00:00,CCA139,Call
JOB00005567,2026-07-10 09:00:00,CCA139,App
JOB00005568,2026-07-14 09:00:00,CCA150,Visit
JOB00005569,2026-07-14 09:00:00,CCA150,Visit
JOB00005570,2026-07-13 09:00:00,CCA128,Email
JOB00005571,2026-07-14 09:00:00,CCA121,Email
JOB00005572,2026-07-13 09:00:00,CCA122,Email
JOB00005573,2026-07-14 09:00:00,CCA119,Email
JOB00005574,2026-07-15 09:00:00,CCA109,App
JOB00005575,2026-07-12 09:00:00,CCA141,Visit
JOB00005576,2026-07-12 09:00:00,CCA134,App
JOB00005577,2026-07-14 09:00:00,CCA125,App
JOB00005578,2026-07-11 09:00:00,CCA104,Call
JOB00005579,2026-07-09 09:00:00,CCA104,Visit
JOB00005580,2026-07-13 09:00:00,CCA146,Visit
JOB00005581,2026-07-14 09:00:00,CCA109,Email
JOB00005582,2026-07-10 09:00:00,CCA147,App
JOB00005583,2026-07-12 09:00:00,CCA131,Visit
JOB00005584,2026-07-14 09:00:00,CCA129,App
JOB00005585,2026-07-13 09:00:00,CCA100,App
JOB00005586,2026-07-09 09:00:00,CCA144,Visit
JOB00005587,2026-07-11 09:00:00,CCA132,Visit
JOB00005588,2026-07-14 09:00:00,CCA105,Visit
JOB00005589,2026-07-10 09:00:00,CCA148,Call
JOB00005590,2026-07-11 09:00:00,CCA136,Visit
JOB00005591,2026-07-09 09:00:00,CCA111,Visit
JOB00005592,2026-07-15 09:00:00,CCA124,Call
JOB00005593,2026-07-15 09:00:00,CCA124,Visit
JOB00005594,2026-07-09 09:00:00,CCA128,Visit
JOB00005595,2026-07-13 09:00:00,CCA146,Call
JOB00005596,2026-07-14 09:00:00,CCA124,App
JOB00005597,2026-07-09 09:00:00,CCA135,App
JOB00005598,2026-07-13 09:00:00,CCA149,Call
JOB00005599,2026-07-09 09:00:00,CCA135,Email
JOB00005600,2026-07-09 09:00:00,CCA115,Call
JOB00005601,2026-07-14 09:00:00,CCA111,App
JOB00005602,2026-07-12 09:00:00,CCA113,App
JOB00005603,2026-07-09 09:00:00,CCA126,Visit
JOB00005604,2026-07-15 09:00:00,CCA113,Email
JOB00005605,2026-07-09 09:00:00,CCA125,App
JOB00005606,2026-07-14 09:00:00,CCA127,Call
JOB00005607,2026-07-15 09:00:00,CCA121,Email
JOB00005608,2026-07-09 09:00:00,CCA141,Call
JOB00005609,2026-07-14 09:00:00,CCA121,Call
JOB00005610,2026-07-14 09:00:00,CCA103,Visit
JOB00005611,2026-07-09 09:00:00,CCA140,Visit
JOB00005612,2026-07-11 09:00:00,CCA144,Call
JOB00005613,2026-07-11 09:00:00,CCA127,Email
JOB00005614,2026-07-11 09:00:00,CCA137,Email
JOB00005615,2026-07-15 09:00:00,CCA108,Email
JOB00005616,2026-07-10 09:00:00,CCA104,App
JOB00005617,2026-07-09 09:00:00,CCA100,Visit
JOB00005618,2026-07-13 09:00:00,CCA148,Call
JOB00005619,2026-07-12 09:00:00,CCA105,Call
JOB00005620,2026-07-15 09:00:00,CCA132,Call
JOB00005621,2026-07-14 09:00:00,CCA139,Visit
JOB00005622,2026-07-12 09:00:00,CCA133,Email
JOB00005623,2026-07-13 09:00:00,CCA115,Visit
JOB00005624,2026-07-15 09:00:00,CCA128,App
JOB00005625,2026-07-11 09:00:00,CCA144,Call
JOB00005626,2026-07-09 09:00:00,CCA127,App
JOB00005627,2026-07-11 09:00:00,CCA101,Call
JOB00005628,2026-07-11 09:00:00,CCA131,Email
JOB00005629,2026-07-14 09:00:00,CCA147,Call
JOB00005630,2026-07-11 09:00:00,CCA122,Visit
JOB00005631,2026-07-10 09:00:00,CCA120,Call
JOB00005632,2026-07-14 09:00:00,CCA115,App
JOB00005633,2026-07-09 09:00:00,CCA137,Call
JOB00005634,2026-07-10 09:00:00,CCA131,Email
JOB00005635,2026-07-13 09:00:00,CCA128,Email
JOB00005636,2026-07-12 09:00:00,CCA123,Visit
JOB00005637,2026-07-15 09:00:00,CCA104,Email
JOB00005638,2026-07-10 09:00:00,CCA142,App
JOB00005639,2026-07-11 09:00:00,CCA138,Visit
JOB00005640,2026-07-12 09:00:00,CCA133,Call
JOB00005641,2026-07-10 09:00:00,CCA129,Call
JOB00005642,2026-07-15 09:00:00,CCA101,Visit
JOB00005643,2026-07-12 09:00:00,CCA105,Call
JOB00005644,2026-07-09 09:00:00,CCA115,Visit
JOB00005645,2026-07-15 09:00:00,CCA132,Visit
JOB00005646,2026-07-15 09:00:00,CCA116,Call
JOB00005647,2026-07-15 09:00:00,CCA100,Call
JOB00005648,2026-07-13 09:00:00,CCA122,App
JOB00005649,2026-07-14 09:00:00,CCA134,Email
JOB00005650,2026-07-09 09:00:00,CCA125,Call
JOB00005651,2026-07-13 09:00:00,CCA131,App
JOB00005652,2026-07-11 09:00:00,CCA117,Call
JOB00005653,2026-07-11 09:00:00,CCA150,Email
JOB00005654,2026-07-14 09:00:00,CCA145,App
JOB00005655,2026-07-14 09:00:00,CCA127,Visit
JOB00005656,2026-07-10 09:00:00,CCA110,App
JOB00005657,2026-07-14 09:00:00,CCA108,App
JOB00005658,2026-07-09 09:00:00,CCA121,Email
JOB00005659,2026-07-15 09:00:00,CCA150,Call
JOB00005660,2026-07-10 09:00:00,CCA124,Call
JOB00005661,2026-07-14 09:00:00,CCA133,Email
JOB00005662,2026-07-15 09:00:00,CCA122,Email
JOB00005663,2026-07-13 09:00:00,CCA105,Email
JOB00005664,2026-07-12 09:00:00,CCA132,App
JOB00005665,2026-07-11 09:00:00,CCA136,Visit
JOB00005666,2026-07-15 09:00:00,CCA142,App
JOB00005667,2026-07-11 09:00:00,CCA112,Call
JOB00005668,2026-07-13 09:00:00,CCA111,Visit
JOB00005669,2026-07-13 09:00:00,CCA135,App
JOB00005670,2026-07-12 09:00:00,CCA150,Email
JOB00005671,2026-07-11 09:00:00,CCA114,Visit
JOB00005672,2026-07-14 09:00:00,CCA149,App
JOB00005673,2026-07-10 09:00:00,CCA149,Call
JOB00005674,2026-07-13 09:00:00,CCA132,Email
JOB00005675,2026-07-12 09:00:00,CCA114,App
JOB00005676,2026-07-13 09:00:00,CCA128,App
JOB00005677,2026-07-15 09:00:00,CCA106,Visit
JOB00005678,2026-07-14 09:00:00,CCA111,Call
JOB00005679,2026-07-09 09:00:00,CCA118,Visit
JOB00005680,2026-07-14 09:00:00,CCA134,Email
JOB00005681,2026-07-10 09:00:00,CCA118,App
JOB00005682,2026-07-14 09:00:00,CCA105,Email
JOB00005683,2026-07-09 09:00:00,CCA107,App
JOB00005684,2026-07-12 09:00:00,CCA147,Call
JOB00005685,2026-07-15 09:00:00,CCA138,App
